task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,projectile_motion_0538.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":23.90776364599424,""initial_speed_m_s"":27,""initial_velocity_x_m_s"":25.37170076121953,""initial_velocity_y_m_s"":9.234543869793056,""launch_angle_degrees"":20,""max_height_m"":4.35085716750676,""obstacle"":null,""range_at_45_degrees_m"":74.38775510204081,""range_change_at_45_degrees"":""increase"",""range_m"":47.81552729198848,""seed"":538,""time_of_flight_s"":1.8846007897536847}"
Comparative Reasoning,projectile_motion_0538.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",23.9,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":23.90776364599424,""initial_speed_m_s"":27,""initial_velocity_x_m_s"":25.37170076121953,""initial_velocity_y_m_s"":9.234543869793056,""launch_angle_degrees"":20,""max_height_m"":4.35085716750676,""obstacle"":null,""range_at_45_degrees_m"":74.38775510204081,""range_change_at_45_degrees"":""increase"",""range_m"":47.81552729198848,""seed"":538,""time_of_flight_s"":1.8846007897536847}"
Compound Reasoning,projectile_motion_0538.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.9, 'range_m': 47.8}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":23.90776364599424,""initial_speed_m_s"":27,""initial_velocity_x_m_s"":25.37170076121953,""initial_velocity_y_m_s"":9.234543869793056,""launch_angle_degrees"":20,""max_height_m"":4.35085716750676,""obstacle"":null,""range_at_45_degrees_m"":74.38775510204081,""range_change_at_45_degrees"":""increase"",""range_m"":47.81552729198848,""seed"":538,""time_of_flight_s"":1.8846007897536847}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0538.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":23.90776364599424,""initial_speed_m_s"":27,""initial_velocity_x_m_s"":25.37170076121953,""initial_velocity_y_m_s"":9.234543869793056,""launch_angle_degrees"":20,""max_height_m"":4.35085716750676,""obstacle"":null,""range_at_45_degrees_m"":74.38775510204081,""range_change_at_45_degrees"":""increase"",""range_m"":47.81552729198848,""seed"":538,""time_of_flight_s"":1.8846007897536847}"
Image Description,projectile_motion_0539.png,"What is the initial launch angle shown, in degrees?",61,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":9.735246001795707,""initial_speed_m_s"":15,""initial_velocity_x_m_s"":7.272144303695057,""initial_velocity_y_m_s"":13.119295607090937,""launch_angle_degrees"":61,""max_height_m"":8.781424348277323,""obstacle"":null,""range_at_45_degrees_m"":22.959183673469386,""range_change_at_45_degrees"":""increase"",""range_m"":19.470492003591414,""seed"":539,""time_of_flight_s"":2.677407266753252}"
Basic Relational Reasoning,projectile_motion_0539.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":9.735246001795707,""initial_speed_m_s"":15,""initial_velocity_x_m_s"":7.272144303695057,""initial_velocity_y_m_s"":13.119295607090937,""launch_angle_degrees"":61,""max_height_m"":8.781424348277323,""obstacle"":null,""range_at_45_degrees_m"":22.959183673469386,""range_change_at_45_degrees"":""increase"",""range_m"":19.470492003591414,""seed"":539,""time_of_flight_s"":2.677407266753252}"
Comparative Reasoning,projectile_motion_0539.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",9.7,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":9.735246001795707,""initial_speed_m_s"":15,""initial_velocity_x_m_s"":7.272144303695057,""initial_velocity_y_m_s"":13.119295607090937,""launch_angle_degrees"":61,""max_height_m"":8.781424348277323,""obstacle"":null,""range_at_45_degrees_m"":22.959183673469386,""range_change_at_45_degrees"":""increase"",""range_m"":19.470492003591414,""seed"":539,""time_of_flight_s"":2.677407266753252}"
Compound Reasoning,projectile_motion_0539.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.7, 'range_m': 19.5}","{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":9.735246001795707,""initial_speed_m_s"":15,""initial_velocity_x_m_s"":7.272144303695057,""initial_velocity_y_m_s"":13.119295607090937,""launch_angle_degrees"":61,""max_height_m"":8.781424348277323,""obstacle"":null,""range_at_45_degrees_m"":22.959183673469386,""range_change_at_45_degrees"":""increase"",""range_m"":19.470492003591414,""seed"":539,""time_of_flight_s"":2.677407266753252}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0539.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":9.735246001795707,""initial_speed_m_s"":15,""initial_velocity_x_m_s"":7.272144303695057,""initial_velocity_y_m_s"":13.119295607090937,""launch_angle_degrees"":61,""max_height_m"":8.781424348277323,""obstacle"":null,""range_at_45_degrees_m"":22.959183673469386,""range_change_at_45_degrees"":""increase"",""range_m"":19.470492003591414,""seed"":539,""time_of_flight_s"":2.677407266753252}"
Image Description,projectile_motion_0540.png,"What is the initial launch angle shown, in degrees?",41,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":6.113389608047449,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.301805382450492,""initial_velocity_y_m_s"":7.2166493188955805,""launch_angle_degrees"":41,""max_height_m"":2.657144254689594,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":12.226779216094897,""seed"":540,""time_of_flight_s"":1.4727855752848122}"
Basic Relational Reasoning,projectile_motion_0540.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":6.113389608047449,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.301805382450492,""initial_velocity_y_m_s"":7.2166493188955805,""launch_angle_degrees"":41,""max_height_m"":2.657144254689594,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":12.226779216094897,""seed"":540,""time_of_flight_s"":1.4727855752848122}"
Comparative Reasoning,projectile_motion_0540.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",6.1,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":6.113389608047449,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.301805382450492,""initial_velocity_y_m_s"":7.2166493188955805,""launch_angle_degrees"":41,""max_height_m"":2.657144254689594,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":12.226779216094897,""seed"":540,""time_of_flight_s"":1.4727855752848122}"
Compound Reasoning,projectile_motion_0540.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.5, 'range_m': 12.2}","{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":6.113389608047449,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.301805382450492,""initial_velocity_y_m_s"":7.2166493188955805,""launch_angle_degrees"":41,""max_height_m"":2.657144254689594,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":12.226779216094897,""seed"":540,""time_of_flight_s"":1.4727855752848122}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0540.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 0.9 m,"{""canvas_height"":400,""canvas_width"":550,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":6.113389608047449,""initial_speed_m_s"":11,""initial_velocity_x_m_s"":8.301805382450492,""initial_velocity_y_m_s"":7.2166493188955805,""launch_angle_degrees"":41,""max_height_m"":2.657144254689594,""range_at_45_degrees_m"":12.346938775510203,""range_change_at_45_degrees"":""increase"",""range_m"":12.226779216094897,""seed"":540,""time_of_flight_s"":1.4727855752848122}"
Image Description,projectile_motion_0541.png,"What is the initial launch angle shown, in degrees?",41,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":69.1671931687352,""initial_speed_m_s"":37,""initial_velocity_x_m_s"":27.924254468242566,""initial_velocity_y_m_s"":24.27418407264877,""launch_angle_degrees"":41,""max_height_m"":30.063061856777303,""range_at_45_degrees_m"":139.6938775510204,""range_change_at_45_degrees"":""increase"",""range_m"":138.3343863374704,""seed"":541,""time_of_flight_s"":4.953915116867095}"
Basic Relational Reasoning,projectile_motion_0541.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,yes,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":69.1671931687352,""initial_speed_m_s"":37,""initial_velocity_x_m_s"":27.924254468242566,""initial_velocity_y_m_s"":24.27418407264877,""launch_angle_degrees"":41,""max_height_m"":30.063061856777303,""range_at_45_degrees_m"":139.6938775510204,""range_change_at_45_degrees"":""increase"",""range_m"":138.3343863374704,""seed"":541,""time_of_flight_s"":4.953915116867095}"
Comparative Reasoning,projectile_motion_0541.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",69.2,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":69.1671931687352,""initial_speed_m_s"":37,""initial_velocity_x_m_s"":27.924254468242566,""initial_velocity_y_m_s"":24.27418407264877,""launch_angle_degrees"":41,""max_height_m"":30.063061856777303,""range_at_45_degrees_m"":139.6938775510204,""range_change_at_45_degrees"":""increase"",""range_m"":138.3343863374704,""seed"":541,""time_of_flight_s"":4.953915116867095}"
Compound Reasoning,projectile_motion_0541.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 5.0, 'range_m': 138.3}","{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":69.1671931687352,""initial_speed_m_s"":37,""initial_velocity_x_m_s"":27.924254468242566,""initial_velocity_y_m_s"":24.27418407264877,""launch_angle_degrees"":41,""max_height_m"":30.063061856777303,""range_at_45_degrees_m"":139.6938775510204,""range_change_at_45_degrees"":""increase"",""range_m"":138.3343863374704,""seed"":541,""time_of_flight_s"":4.953915116867095}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0541.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",hits; at 27.0 m,"{""canvas_height"":425,""canvas_width"":570,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.79,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":69.1671931687352,""initial_speed_m_s"":37,""initial_velocity_x_m_s"":27.924254468242566,""initial_velocity_y_m_s"":24.27418407264877,""launch_angle_degrees"":41,""max_height_m"":30.063061856777303,""range_at_45_degrees_m"":139.6938775510204,""range_change_at_45_degrees"":""increase"",""range_m"":138.3343863374704,""seed"":541,""time_of_flight_s"":4.953915116867095}"
Image Description,projectile_motion_0542.png,"What is the initial launch angle shown, in degrees?",72,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":9.716450088916394,""initial_speed_m_s"":18,""initial_velocity_x_m_s"":5.562305898749054,""initial_velocity_y_m_s"":17.119017293312762,""launch_angle_degrees"":72,""max_height_m"":14.9520792392215,""range_at_45_degrees_m"":33.06122448979592,""range_change_at_45_degrees"":""increase"",""range_m"":19.43290017783279,""seed"":542,""time_of_flight_s"":3.4936769986352574}"
Basic Relational Reasoning,projectile_motion_0542.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":9.716450088916394,""initial_speed_m_s"":18,""initial_velocity_x_m_s"":5.562305898749054,""initial_velocity_y_m_s"":17.119017293312762,""launch_angle_degrees"":72,""max_height_m"":14.9520792392215,""range_at_45_degrees_m"":33.06122448979592,""range_change_at_45_degrees"":""increase"",""range_m"":19.43290017783279,""seed"":542,""time_of_flight_s"":3.4936769986352574}"
Comparative Reasoning,projectile_motion_0542.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",9.7,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":9.716450088916394,""initial_speed_m_s"":18,""initial_velocity_x_m_s"":5.562305898749054,""initial_velocity_y_m_s"":17.119017293312762,""launch_angle_degrees"":72,""max_height_m"":14.9520792392215,""range_at_45_degrees_m"":33.06122448979592,""range_change_at_45_degrees"":""increase"",""range_m"":19.43290017783279,""seed"":542,""time_of_flight_s"":3.4936769986352574}"
Compound Reasoning,projectile_motion_0542.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.5, 'range_m': 19.4}","{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":9.716450088916394,""initial_speed_m_s"":18,""initial_velocity_x_m_s"":5.562305898749054,""initial_velocity_y_m_s"":17.119017293312762,""launch_angle_degrees"":72,""max_height_m"":14.9520792392215,""range_at_45_degrees_m"":33.06122448979592,""range_change_at_45_degrees"":""increase"",""range_m"":19.43290017783279,""seed"":542,""time_of_flight_s"":3.4936769986352574}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0542.png,"Does the projectile clear the obstacle shown, or does it hit it? If it clears, by how much height in meters? If it hits, at what height does it strike?",clears; by 7.0 m,"{""canvas_height"":450,""canvas_width"":590,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.67,""gravity_m_s2"":9.8,""has_obstacle"":true,""horizontal_position_at_peak_m"":9.716450088916394,""initial_speed_m_s"":18,""initial_velocity_x_m_s"":5.562305898749054,""initial_velocity_y_m_s"":17.119017293312762,""launch_angle_degrees"":72,""max_height_m"":14.9520792392215,""range_at_45_degrees_m"":33.06122448979592,""range_change_at_45_degrees"":""increase"",""range_m"":19.43290017783279,""seed"":542,""time_of_flight_s"":3.4936769986352574}"
Image Description,projectile_motion_0543.png,"What is the initial launch angle shown, in degrees?",43,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":18.373501129785538,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":13.895720330764238,""initial_velocity_y_m_s"":12.957968841187471,""launch_angle_degrees"":43,""max_height_m"":8.566783494346192,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":36.747002259571076,""seed"":543,""time_of_flight_s"":2.6444834369770347}"
Basic Relational Reasoning,projectile_motion_0543.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":18.373501129785538,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":13.895720330764238,""initial_velocity_y_m_s"":12.957968841187471,""launch_angle_degrees"":43,""max_height_m"":8.566783494346192,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":36.747002259571076,""seed"":543,""time_of_flight_s"":2.6444834369770347}"
Comparative Reasoning,projectile_motion_0543.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",18.4,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":18.373501129785538,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":13.895720330764238,""initial_velocity_y_m_s"":12.957968841187471,""launch_angle_degrees"":43,""max_height_m"":8.566783494346192,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":36.747002259571076,""seed"":543,""time_of_flight_s"":2.6444834369770347}"
Compound Reasoning,projectile_motion_0543.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 2.6, 'range_m': 36.7}","{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":18.373501129785538,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":13.895720330764238,""initial_velocity_y_m_s"":12.957968841187471,""launch_angle_degrees"":43,""max_height_m"":8.566783494346192,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":36.747002259571076,""seed"":543,""time_of_flight_s"":2.6444834369770347}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0543.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":400,""canvas_width"":610,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":18.373501129785538,""initial_speed_m_s"":19,""initial_velocity_x_m_s"":13.895720330764238,""initial_velocity_y_m_s"":12.957968841187471,""launch_angle_degrees"":43,""max_height_m"":8.566783494346192,""obstacle"":null,""range_at_45_degrees_m"":36.836734693877546,""range_change_at_45_degrees"":""increase"",""range_m"":36.747002259571076,""seed"":543,""time_of_flight_s"":2.6444834369770347}"
Image Description,projectile_motion_0544.png,"What is the initial launch angle shown, in degrees?",54,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":25.6688212816396,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":13.519060802726882,""initial_velocity_y_m_s"":18.607390870623792,""launch_angle_degrees"":54,""max_height_m"":17.665050765927226,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":51.3376425632792,""seed"":544,""time_of_flight_s"":3.7974267082905695}"
Basic Relational Reasoning,projectile_motion_0544.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":25.6688212816396,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":13.519060802726882,""initial_velocity_y_m_s"":18.607390870623792,""launch_angle_degrees"":54,""max_height_m"":17.665050765927226,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":51.3376425632792,""seed"":544,""time_of_flight_s"":3.7974267082905695}"
Comparative Reasoning,projectile_motion_0544.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",25.7,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":25.6688212816396,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":13.519060802726882,""initial_velocity_y_m_s"":18.607390870623792,""launch_angle_degrees"":54,""max_height_m"":17.665050765927226,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":51.3376425632792,""seed"":544,""time_of_flight_s"":3.7974267082905695}"
Compound Reasoning,projectile_motion_0544.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 3.8, 'range_m': 51.3}","{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":25.6688212816396,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":13.519060802726882,""initial_velocity_y_m_s"":18.607390870623792,""launch_angle_degrees"":54,""max_height_m"":17.665050765927226,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":51.3376425632792,""seed"":544,""time_of_flight_s"":3.7974267082905695}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0544.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":425,""canvas_width"":630,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.49,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":25.6688212816396,""initial_speed_m_s"":23,""initial_velocity_x_m_s"":13.519060802726882,""initial_velocity_y_m_s"":18.607390870623792,""launch_angle_degrees"":54,""max_height_m"":17.665050765927226,""obstacle"":null,""range_at_45_degrees_m"":53.97959183673469,""range_change_at_45_degrees"":""increase"",""range_m"":51.3376425632792,""seed"":544,""time_of_flight_s"":3.7974267082905695}"
Image Description,projectile_motion_0545.png,"What is the initial launch angle shown, in degrees?",16,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":10.814678861902141,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.225233918766378,""initial_velocity_y_m_s"":5.512747116339983,""launch_angle_degrees"":16,""max_height_m"":1.5505296310568775,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":21.629357723804283,""seed"":545,""time_of_flight_s"":1.125050431906119}"
Basic Relational Reasoning,projectile_motion_0545.png,Will the projectile reach a higher maximum height than 20 meters? Answer yes or no.,no,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":10.814678861902141,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.225233918766378,""initial_velocity_y_m_s"":5.512747116339983,""launch_angle_degrees"":16,""max_height_m"":1.5505296310568775,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":21.629357723804283,""seed"":545,""time_of_flight_s"":1.125050431906119}"
Comparative Reasoning,projectile_motion_0545.png,"At what horizontal distance from launch does the projectile reach its maximum height? Answer in meters, rounded to 1 decimal.",10.8,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":10.814678861902141,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.225233918766378,""initial_velocity_y_m_s"":5.512747116339983,""launch_angle_degrees"":16,""max_height_m"":1.5505296310568775,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":21.629357723804283,""seed"":545,""time_of_flight_s"":1.125050431906119}"
Compound Reasoning,projectile_motion_0545.png,What are the total time of flight in seconds and total horizontal range in meters? Round both to 1 decimal.,"{'time_of_flight_s': 1.1, 'range_m': 21.6}","{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":10.814678861902141,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.225233918766378,""initial_velocity_y_m_s"":5.512747116339983,""launch_angle_degrees"":16,""max_height_m"":1.5505296310568775,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":21.629357723804283,""seed"":545,""time_of_flight_s"":1.125050431906119}"
Extrapolative/Counterfactual Reasoning,projectile_motion_0545.png,"If the launch angle were changed to 45 degrees while keeping the same initial speed, would the horizontal range increase, decrease, or stay the same?",increase,"{""canvas_height"":450,""canvas_width"":650,""dataset_version"":""projectile-motion-1.0.0"",""difficulty_score"":0.37,""gravity_m_s2"":9.8,""has_obstacle"":false,""horizontal_position_at_peak_m"":10.814678861902141,""initial_speed_m_s"":20,""initial_velocity_x_m_s"":19.225233918766378,""initial_velocity_y_m_s"":5.512747116339983,""launch_angle_degrees"":16,""max_height_m"":1.5505296310568775,""obstacle"":null,""range_at_45_degrees_m"":40.816326530612244,""range_change_at_45_degrees"":""increase"",""range_m"":21.629357723804283,""seed"":545,""time_of_flight_s"":1.125050431906119}"
