task,image,prompt,groundtruth,metadata
Image Description,cube_net_1130.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1130,""square_size_px"":82,""stroke_width_px"":0.86}"
Basic Relational Reasoning,cube_net_1130.png,Name one face that shares a fold edge with face D.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1130,""square_size_px"":82,""stroke_width_px"":0.86}"
Comparative Reasoning,cube_net_1130.png,How many faces share a fold edge with face B?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1130,""square_size_px"":82,""stroke_width_px"":0.86}"
Compound Reasoning,cube_net_1130.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1130,""square_size_px"":82,""stroke_width_px"":0.86}"
Extrapolative/Counterfactual Reasoning,cube_net_1130.png,"If the positions of faces B and E were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1130,""square_size_px"":82,""stroke_width_px"":0.86}"
Image Description,cube_net_1131.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.9,""net_layout_type"":""long_l"",""seed"":1131,""square_size_px"":60,""stroke_width_px"":0.99}"
Basic Relational Reasoning,cube_net_1131.png,Name one face that shares a fold edge with face E.,A,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.9,""net_layout_type"":""long_l"",""seed"":1131,""square_size_px"":60,""stroke_width_px"":0.99}"
Comparative Reasoning,cube_net_1131.png,How many faces share a fold edge with face D?,1,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.9,""net_layout_type"":""long_l"",""seed"":1131,""square_size_px"":60,""stroke_width_px"":0.99}"
Compound Reasoning,cube_net_1131.png,"If this net is folded into a cube, are face B and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.9,""net_layout_type"":""long_l"",""seed"":1131,""square_size_px"":60,""stroke_width_px"":0.99}"
Extrapolative/Counterfactual Reasoning,cube_net_1131.png,"If the positions of faces C and D were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.9,""net_layout_type"":""long_l"",""seed"":1131,""square_size_px"":60,""stroke_width_px"":0.99}"
Image Description,cube_net_1132.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.7,""net_layout_type"":""t_cross_left"",""seed"":1132,""square_size_px"":86,""stroke_width_px"":0.78}"
Basic Relational Reasoning,cube_net_1132.png,Name one face that shares a fold edge with face C.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.7,""net_layout_type"":""t_cross_left"",""seed"":1132,""square_size_px"":86,""stroke_width_px"":0.78}"
Comparative Reasoning,cube_net_1132.png,How many faces share a fold edge with face A?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.7,""net_layout_type"":""t_cross_left"",""seed"":1132,""square_size_px"":86,""stroke_width_px"":0.78}"
Compound Reasoning,cube_net_1132.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.7,""net_layout_type"":""t_cross_left"",""seed"":1132,""square_size_px"":86,""stroke_width_px"":0.78}"
Extrapolative/Counterfactual Reasoning,cube_net_1132.png,"If the positions of faces E and C were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.7,""net_layout_type"":""t_cross_left"",""seed"":1132,""square_size_px"":86,""stroke_width_px"":0.78}"
Image Description,cube_net_1133.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":1133,""square_size_px"":93,""stroke_width_px"":0.87}"
Basic Relational Reasoning,cube_net_1133.png,Name one face that shares a fold edge with face A.,C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":1133,""square_size_px"":93,""stroke_width_px"":0.87}"
Comparative Reasoning,cube_net_1133.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":1133,""square_size_px"":93,""stroke_width_px"":0.87}"
Compound Reasoning,cube_net_1133.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":1133,""square_size_px"":93,""stroke_width_px"":0.87}"
Extrapolative/Counterfactual Reasoning,cube_net_1133.png,"If the positions of faces D and B were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""t_cross_right"",""seed"":1133,""square_size_px"":93,""stroke_width_px"":0.87}"
Image Description,cube_net_1134.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":1134,""square_size_px"":64,""stroke_width_px"":0.66}"
Basic Relational Reasoning,cube_net_1134.png,Name one face that shares a fold edge with face A.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":1134,""square_size_px"":64,""stroke_width_px"":0.66}"
Comparative Reasoning,cube_net_1134.png,How many faces share a fold edge with face E?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":1134,""square_size_px"":64,""stroke_width_px"":0.66}"
Compound Reasoning,cube_net_1134.png,"If this net is folded into a cube, are face C and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":1134,""square_size_px"":64,""stroke_width_px"":0.66}"
Extrapolative/Counterfactual Reasoning,cube_net_1134.png,"If the positions of faces B and F were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.5,""net_layout_type"":""cross_tail"",""seed"":1134,""square_size_px"":64,""stroke_width_px"":0.66}"
Image Description,cube_net_1135.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.3,""net_layout_type"":""long_zigzag"",""seed"":1135,""square_size_px"":75,""stroke_width_px"":0.76}"
Basic Relational Reasoning,cube_net_1135.png,Name one face that shares a fold edge with face D.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.3,""net_layout_type"":""long_zigzag"",""seed"":1135,""square_size_px"":75,""stroke_width_px"":0.76}"
Comparative Reasoning,cube_net_1135.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.3,""net_layout_type"":""long_zigzag"",""seed"":1135,""square_size_px"":75,""stroke_width_px"":0.76}"
Compound Reasoning,cube_net_1135.png,"If this net is folded into a cube, are face D and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.3,""net_layout_type"":""long_zigzag"",""seed"":1135,""square_size_px"":75,""stroke_width_px"":0.76}"
Extrapolative/Counterfactual Reasoning,cube_net_1135.png,"If the positions of faces E and A were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.3,""net_layout_type"":""long_zigzag"",""seed"":1135,""square_size_px"":75,""stroke_width_px"":0.76}"
Image Description,cube_net_1136.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""t_left_cap"",""seed"":1136,""square_size_px"":66,""stroke_width_px"":0.82}"
Basic Relational Reasoning,cube_net_1136.png,Name one face that shares a fold edge with face D.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""t_left_cap"",""seed"":1136,""square_size_px"":66,""stroke_width_px"":0.82}"
Comparative Reasoning,cube_net_1136.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""t_left_cap"",""seed"":1136,""square_size_px"":66,""stroke_width_px"":0.82}"
Compound Reasoning,cube_net_1136.png,"If this net is folded into a cube, are face C and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""t_left_cap"",""seed"":1136,""square_size_px"":66,""stroke_width_px"":0.82}"
Extrapolative/Counterfactual Reasoning,cube_net_1136.png,"If the positions of faces A and C were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""t_left_cap"",""seed"":1136,""square_size_px"":66,""stroke_width_px"":0.82}"
Image Description,cube_net_1137.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""t_middle_cap"",""seed"":1137,""square_size_px"":60,""stroke_width_px"":0.89}"
Basic Relational Reasoning,cube_net_1137.png,Name one face that shares a fold edge with face B.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""t_middle_cap"",""seed"":1137,""square_size_px"":60,""stroke_width_px"":0.89}"
Comparative Reasoning,cube_net_1137.png,"If this net is folded into a cube, which face will be OPPOSITE face F?",E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""t_middle_cap"",""seed"":1137,""square_size_px"":60,""stroke_width_px"":0.89}"
Compound Reasoning,cube_net_1137.png,"If this net is folded into a cube, are face B and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""t_middle_cap"",""seed"":1137,""square_size_px"":60,""stroke_width_px"":0.89}"
Extrapolative/Counterfactual Reasoning,cube_net_1137.png,"If the positions of faces E and B were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""t_middle_cap"",""seed"":1137,""square_size_px"":60,""stroke_width_px"":0.89}"
Image Description,cube_net_1138.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1138,""square_size_px"":88,""stroke_width_px"":0.74}"
Basic Relational Reasoning,cube_net_1138.png,Name one face that shares a fold edge with face C.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1138,""square_size_px"":88,""stroke_width_px"":0.74}"
Comparative Reasoning,cube_net_1138.png,How many faces share a fold edge with face A?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1138,""square_size_px"":88,""stroke_width_px"":0.74}"
Compound Reasoning,cube_net_1138.png,"If this net is folded into a cube, are face A and face C adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1138,""square_size_px"":88,""stroke_width_px"":0.74}"
Extrapolative/Counterfactual Reasoning,cube_net_1138.png,"If the positions of faces D and E were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1138,""square_size_px"":88,""stroke_width_px"":0.74}"
Image Description,cube_net_1139.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":1139,""square_size_px"":67,""stroke_width_px"":0.99}"
Basic Relational Reasoning,cube_net_1139.png,Name one face that shares a fold edge with face C.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":1139,""square_size_px"":67,""stroke_width_px"":0.99}"
Comparative Reasoning,cube_net_1139.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":1139,""square_size_px"":67,""stroke_width_px"":0.99}"
Compound Reasoning,cube_net_1139.png,"If this net is folded into a cube, are face C and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":1139,""square_size_px"":67,""stroke_width_px"":0.99}"
Extrapolative/Counterfactual Reasoning,cube_net_1139.png,"If the positions of faces C and D were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.75,""net_layout_type"":""offset_cross"",""seed"":1139,""square_size_px"":67,""stroke_width_px"":0.99}"
Image Description,cube_net_1140.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":1140,""square_size_px"":78,""stroke_width_px"":0.89}"
Basic Relational Reasoning,cube_net_1140.png,Name one face that shares a fold edge with face D.,E,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":1140,""square_size_px"":78,""stroke_width_px"":0.89}"
Comparative Reasoning,cube_net_1140.png,How many faces share a fold edge with face A?,1,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":1140,""square_size_px"":78,""stroke_width_px"":0.89}"
Compound Reasoning,cube_net_1140.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":1140,""square_size_px"":78,""stroke_width_px"":0.89}"
Extrapolative/Counterfactual Reasoning,cube_net_1140.png,"If the positions of faces B and E were swapped in this net, would face B still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""zigzag_staircase"",""seed"":1140,""square_size_px"":78,""stroke_width_px"":0.89}"
Image Description,cube_net_1141.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1141,""square_size_px"":97,""stroke_width_px"":0.86}"
Basic Relational Reasoning,cube_net_1141.png,Name one face that shares a fold edge with face E.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1141,""square_size_px"":97,""stroke_width_px"":0.86}"
Comparative Reasoning,cube_net_1141.png,"If this net is folded into a cube, which face will be OPPOSITE face C?",B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1141,""square_size_px"":97,""stroke_width_px"":0.86}"
Compound Reasoning,cube_net_1141.png,"If this net is folded into a cube, are face C and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1141,""square_size_px"":97,""stroke_width_px"":0.86}"
Extrapolative/Counterfactual Reasoning,cube_net_1141.png,"If the positions of faces C and E were swapped in this net, would face C still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.6,""net_layout_type"":""double_step"",""seed"":1141,""square_size_px"":97,""stroke_width_px"":0.86}"
Image Description,cube_net_1142.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":1142,""square_size_px"":93,""stroke_width_px"":0.95}"
Basic Relational Reasoning,cube_net_1142.png,Name one face that shares a fold edge with face A.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":1142,""square_size_px"":93,""stroke_width_px"":0.95}"
Comparative Reasoning,cube_net_1142.png,"If this net is folded into a cube, which face will be OPPOSITE face E?",B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":1142,""square_size_px"":93,""stroke_width_px"":0.95}"
Compound Reasoning,cube_net_1142.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":1142,""square_size_px"":93,""stroke_width_px"":0.95}"
Extrapolative/Counterfactual Reasoning,cube_net_1142.png,"If the positions of faces E and D were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.65,""net_layout_type"":""long_l"",""seed"":1142,""square_size_px"":93,""stroke_width_px"":0.95}"
Image Description,cube_net_1143.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":1143,""square_size_px"":68,""stroke_width_px"":0.62}"
Basic Relational Reasoning,cube_net_1143.png,Name one face that shares a fold edge with face F.,D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":1143,""square_size_px"":68,""stroke_width_px"":0.62}"
Comparative Reasoning,cube_net_1143.png,How many faces share a fold edge with face A?,1,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":1143,""square_size_px"":68,""stroke_width_px"":0.62}"
Compound Reasoning,cube_net_1143.png,"If this net is folded into a cube, are face C and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":1143,""square_size_px"":68,""stroke_width_px"":0.62}"
Extrapolative/Counterfactual Reasoning,cube_net_1143.png,"If the positions of faces E and C were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",yes,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.95,""net_layout_type"":""t_cross_left"",""seed"":1143,""square_size_px"":68,""stroke_width_px"":0.62}"
Image Description,cube_net_1144.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":1.0,""net_layout_type"":""t_cross_right"",""seed"":1144,""square_size_px"":62,""stroke_width_px"":0.95}"
Basic Relational Reasoning,cube_net_1144.png,Name one face that shares a fold edge with face C.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":1.0,""net_layout_type"":""t_cross_right"",""seed"":1144,""square_size_px"":62,""stroke_width_px"":0.95}"
Comparative Reasoning,cube_net_1144.png,How many faces share a fold edge with face B?,3,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":1.0,""net_layout_type"":""t_cross_right"",""seed"":1144,""square_size_px"":62,""stroke_width_px"":0.95}"
Compound Reasoning,cube_net_1144.png,"If this net is folded into a cube, are face B and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":1.0,""net_layout_type"":""t_cross_right"",""seed"":1144,""square_size_px"":62,""stroke_width_px"":0.95}"
Extrapolative/Counterfactual Reasoning,cube_net_1144.png,"If the positions of faces A and E were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":1.0,""net_layout_type"":""t_cross_right"",""seed"":1144,""square_size_px"":62,""stroke_width_px"":0.95}"
Image Description,cube_net_1145.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":1145,""square_size_px"":81,""stroke_width_px"":0.8}"
Basic Relational Reasoning,cube_net_1145.png,Name one face that shares a fold edge with face E.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":1145,""square_size_px"":81,""stroke_width_px"":0.8}"
Comparative Reasoning,cube_net_1145.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":1145,""square_size_px"":81,""stroke_width_px"":0.8}"
Compound Reasoning,cube_net_1145.png,"If this net is folded into a cube, are face B and face E adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":1145,""square_size_px"":81,""stroke_width_px"":0.8}"
Extrapolative/Counterfactual Reasoning,cube_net_1145.png,"If the positions of faces E and B were swapped in this net, would face E still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.25,""net_layout_type"":""cross_tail"",""seed"":1145,""square_size_px"":81,""stroke_width_px"":0.8}"
Image Description,cube_net_1146.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":1146,""square_size_px"":71,""stroke_width_px"":0.96}"
Basic Relational Reasoning,cube_net_1146.png,Name one face that shares a fold edge with face D.,F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":1146,""square_size_px"":71,""stroke_width_px"":0.96}"
Comparative Reasoning,cube_net_1146.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":1146,""square_size_px"":71,""stroke_width_px"":0.96}"
Compound Reasoning,cube_net_1146.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":1146,""square_size_px"":71,""stroke_width_px"":0.96}"
Extrapolative/Counterfactual Reasoning,cube_net_1146.png,"If the positions of faces D and C were swapped in this net, would face D still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.55,""net_layout_type"":""long_zigzag"",""seed"":1146,""square_size_px"":71,""stroke_width_px"":0.96}"
Image Description,cube_net_1147.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":1147,""square_size_px"":95,""stroke_width_px"":0.57}"
Basic Relational Reasoning,cube_net_1147.png,Name one face that shares a fold edge with face D.,C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":1147,""square_size_px"":95,""stroke_width_px"":0.57}"
Comparative Reasoning,cube_net_1147.png,How many faces share a fold edge with face C?,2,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":1147,""square_size_px"":95,""stroke_width_px"":0.57}"
Compound Reasoning,cube_net_1147.png,"If this net is folded into a cube, are face A and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":1147,""square_size_px"":95,""stroke_width_px"":0.57}"
Extrapolative/Counterfactual Reasoning,cube_net_1147.png,"If the positions of faces F and E were swapped in this net, would face F still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.35,""net_layout_type"":""t_left_cap"",""seed"":1147,""square_size_px"":95,""stroke_width_px"":0.57}"
Image Description,cube_net_1148.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":1148,""square_size_px"":93,""stroke_width_px"":0.95}"
Basic Relational Reasoning,cube_net_1148.png,Name one face that shares a fold edge with face C.,B,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":1148,""square_size_px"":93,""stroke_width_px"":0.95}"
Comparative Reasoning,cube_net_1148.png,"If this net is folded into a cube, which face will be OPPOSITE face A?",D,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":1148,""square_size_px"":93,""stroke_width_px"":0.95}"
Compound Reasoning,cube_net_1148.png,"If this net is folded into a cube, are face A and face D adjacent or opposite? Answer 'adjacent' or 'opposite'.",opposite,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":1148,""square_size_px"":93,""stroke_width_px"":0.95}"
Extrapolative/Counterfactual Reasoning,cube_net_1148.png,"If the positions of faces A and E were swapped in this net, would face A still end up opposite the same face it currently is opposite to? Answer yes or no.",no,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.4,""net_layout_type"":""t_middle_cap"",""seed"":1148,""square_size_px"":93,""stroke_width_px"":0.95}"
Image Description,cube_net_1149.png,How many squares (faces) make up this cube net?,6,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1149,""square_size_px"":87,""stroke_width_px"":0.84}"
Basic Relational Reasoning,cube_net_1149.png,Name one face that shares a fold edge with face F.,C,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1149,""square_size_px"":87,""stroke_width_px"":0.84}"
Comparative Reasoning,cube_net_1149.png,"If this net is folded into a cube, which face will be OPPOSITE face B?",F,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1149,""square_size_px"":87,""stroke_width_px"":0.84}"
Compound Reasoning,cube_net_1149.png,"If this net is folded into a cube, are face C and face F adjacent or opposite? Answer 'adjacent' or 'opposite'.",adjacent,"{""dataset_version"":""cube-net-2.0.0"",""difficulty_score"":0.45,""net_layout_type"":""t_right_cap"",""seed"":1149,""square_size_px"":87,""stroke_width_px"":0.84}"
