task,image,prompt,groundtruth,metadata
Compound Reasoning,compass_bearing_1821.png,"If you are standing at landmark B facing landmark D, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",22 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":32.73522627,""path_end"":""D"",""path_start"":""B"",""seed"":1821}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1821.png,"If you traveled from landmark C along a bearing of 172 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B, D? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (102.6 map units away; bearing difference 60.2 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":32.73522627,""path_end"":""D"",""path_start"":""B"",""seed"":1821}"
Image Description,compass_bearing_1822.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1822}"
Basic Relational Reasoning,compass_bearing_1822.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1822}"
Comparative Reasoning,compass_bearing_1822.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",270,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1822}"
Compound Reasoning,compass_bearing_1822.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",125 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1822}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1822.png,"If you traveled from landmark B along a bearing of 156 degrees for the same distance as B-to-C, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (179.2 map units away; bearing difference 120.5 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1822}"
Image Description,compass_bearing_1823.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1823}"
Basic Relational Reasoning,compass_bearing_1823.png,"Is landmark B located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1823}"
Comparative Reasoning,compass_bearing_1823.png,"What is the compass bearing from landmark B to landmark D, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",340,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1823}"
Compound Reasoning,compass_bearing_1823.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",64 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1823}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1823.png,"If you traveled from landmark D along a bearing of 071 degrees for the same distance as D-to-C, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (103.7 map units away; bearing difference 25.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1823}"
Image Description,compass_bearing_1824.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":117.69019188,""path_end"":""B"",""path_start"":""A"",""seed"":1824}"
Basic Relational Reasoning,compass_bearing_1824.png,"Is landmark B located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":117.69019188,""path_end"":""B"",""path_start"":""A"",""seed"":1824}"
Comparative Reasoning,compass_bearing_1824.png,"What is the compass bearing from landmark C to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",180,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":117.69019188,""path_end"":""B"",""path_start"":""A"",""seed"":1824}"
Compound Reasoning,compass_bearing_1824.png,"If you are standing at landmark B facing landmark A, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",25 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":117.69019188,""path_end"":""B"",""path_start"":""A"",""seed"":1824}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1824.png,"If you traveled from landmark C along a bearing of 113 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (208.5 map units away; bearing difference 30.1 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":117.69019188,""path_end"":""B"",""path_start"":""A"",""seed"":1824}"
Image Description,compass_bearing_1825.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":13.66322934,""path_end"":""B"",""path_start"":""C"",""seed"":1825}"
Basic Relational Reasoning,compass_bearing_1825.png,"Is landmark A located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":13.66322934,""path_end"":""B"",""path_start"":""C"",""seed"":1825}"
Comparative Reasoning,compass_bearing_1825.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",250,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":13.66322934,""path_end"":""B"",""path_start"":""C"",""seed"":1825}"
Compound Reasoning,compass_bearing_1825.png,"If you are standing at landmark D facing landmark C, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",60 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":13.66322934,""path_end"":""B"",""path_start"":""C"",""seed"":1825}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1825.png,"If you traveled from landmark A along a bearing of 268 degrees for the same distance as A-to-B, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (61.7 map units away; bearing difference 13.0 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":13.66322934,""path_end"":""B"",""path_start"":""C"",""seed"":1825}"
Image Description,compass_bearing_1826.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1826}"
Basic Relational Reasoning,compass_bearing_1826.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1826}"
Comparative Reasoning,compass_bearing_1826.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",280,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1826}"
Compound Reasoning,compass_bearing_1826.png,"If you are standing at landmark B facing landmark A, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",8 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1826}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1826.png,"If you traveled from landmark C along a bearing of 252 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (128.2 map units away; bearing difference 29.8 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1826}"
Image Description,compass_bearing_1827.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1827}"
Basic Relational Reasoning,compass_bearing_1827.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1827}"
Comparative Reasoning,compass_bearing_1827.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",110,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1827}"
Compound Reasoning,compass_bearing_1827.png,"If you are standing at landmark A facing landmark C, and then turn to face landmark D instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",108 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1827}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1827.png,"If you traveled from landmark A along a bearing of 126 degrees for the same distance as A-to-C, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",D; projected endpoint is closest to D (179.8 map units away; bearing difference 12.0 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1827}"
Image Description,compass_bearing_1828.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":190.09105724,""path_end"":""A"",""path_start"":""C"",""seed"":1828}"
Basic Relational Reasoning,compass_bearing_1828.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":190.09105724,""path_end"":""A"",""path_start"":""C"",""seed"":1828}"
Comparative Reasoning,compass_bearing_1828.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",330,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":190.09105724,""path_end"":""A"",""path_start"":""C"",""seed"":1828}"
Compound Reasoning,compass_bearing_1828.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",16 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":190.09105724,""path_end"":""A"",""path_start"":""C"",""seed"":1828}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1828.png,"If you traveled from landmark C along a bearing of 160 degrees for the same distance as C-to-A, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (62.2 map units away; bearing difference 30.1 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":190.09105724,""path_end"":""A"",""path_start"":""C"",""seed"":1828}"
Image Description,compass_bearing_1829.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":198.43494882,""path_end"":""D"",""path_start"":""A"",""seed"":1829}"
Basic Relational Reasoning,compass_bearing_1829.png,"Is landmark C located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":198.43494882,""path_end"":""D"",""path_start"":""A"",""seed"":1829}"
Comparative Reasoning,compass_bearing_1829.png,"What is the compass bearing from landmark D to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",040,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":198.43494882,""path_end"":""D"",""path_start"":""A"",""seed"":1829}"
Compound Reasoning,compass_bearing_1829.png,"If you are standing at landmark B facing landmark A, and then turn to face landmark D instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",21 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":198.43494882,""path_end"":""D"",""path_start"":""A"",""seed"":1829}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1829.png,"If you traveled from landmark D along a bearing of 161 degrees for the same distance as D-to-B, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (265.9 map units away; bearing difference 142.6 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.65,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":198.43494882,""path_end"":""D"",""path_start"":""A"",""seed"":1829}"
Image Description,compass_bearing_1830.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.67,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1830}"
Basic Relational Reasoning,compass_bearing_1830.png,"Is landmark B located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",same latitude,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.67,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1830}"
Comparative Reasoning,compass_bearing_1830.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",080,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.67,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1830}"
Compound Reasoning,compass_bearing_1830.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",142 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.67,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1830}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1830.png,"If you traveled from landmark A along a bearing of 316 degrees for the same distance as A-to-C, which of these landmarks would the projected endpoint be closest to: B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (110.3 map units away; bearing difference 21.4 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.67,""distance_unit"":""abstract map units"",""generation_attempt"":1,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1830}"
Image Description,compass_bearing_1831.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1831}"
Basic Relational Reasoning,compass_bearing_1831.png,"Is landmark D located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1831}"
Comparative Reasoning,compass_bearing_1831.png,"What is the compass bearing from landmark A to landmark D, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",300,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1831}"
Compound Reasoning,compass_bearing_1831.png,"If you are standing at landmark B facing landmark C, and then turn to face landmark D instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",84 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1831}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1831.png,"If you traveled from landmark D along a bearing of 093 degrees for the same distance as D-to-A, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (124.7 map units away; bearing difference 11.2 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1831}"
Image Description,compass_bearing_1832.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":249.70823233,""path_end"":""B"",""path_start"":""C"",""seed"":1832}"
Basic Relational Reasoning,compass_bearing_1832.png,"Is landmark A located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":249.70823233,""path_end"":""B"",""path_start"":""C"",""seed"":1832}"
Comparative Reasoning,compass_bearing_1832.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",250,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":249.70823233,""path_end"":""B"",""path_start"":""C"",""seed"":1832}"
Compound Reasoning,compass_bearing_1832.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",176 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":249.70823233,""path_end"":""B"",""path_start"":""C"",""seed"":1832}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1832.png,"If you traveled from landmark A along a bearing of 012 degrees for the same distance as A-to-B, which of these landmarks would the projected endpoint be closest to: B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (438.6 map units away; bearing difference 118.6 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":249.70823233,""path_end"":""B"",""path_start"":""C"",""seed"":1832}"
Image Description,compass_bearing_1833.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":215.53767779,""path_end"":""C"",""path_start"":""A"",""seed"":1833}"
Basic Relational Reasoning,compass_bearing_1833.png,"Is landmark A located north or south of landmark D? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":215.53767779,""path_end"":""C"",""path_start"":""A"",""seed"":1833}"
Comparative Reasoning,compass_bearing_1833.png,"What is the compass bearing from landmark A to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",220,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":215.53767779,""path_end"":""C"",""path_start"":""A"",""seed"":1833}"
Compound Reasoning,compass_bearing_1833.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",20 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":215.53767779,""path_end"":""C"",""path_start"":""A"",""seed"":1833}"
Extrapolative/Counterfactual Reasoning,compass_bearing_1833.png,"If you traveled from landmark A along a bearing of 276 degrees for the same distance as A-to-C, which of these landmarks would the projected endpoint be closest to: B, C, D? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (86.6 map units away; bearing difference 60.5 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":215.53767779,""path_end"":""C"",""path_start"":""A"",""seed"":1833}"
Image Description,compass_bearing_1834.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1834}"
Basic Relational Reasoning,compass_bearing_1834.png,"Is landmark A located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.35,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":1834}"
