task,image,prompt,groundtruth,metadata
Comparative Reasoning,embedded_figure_1270.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.63,""num_distractor_segments"":6,""num_total_segments"":10,""same_side_foil_exists"":true,""seed"":1270,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_1270.png,How many shown segments are distractors rather than edges of the embedded target?,6,"{""correct_answer_choice"":""B"",""difficulty_score"":0.63,""num_distractor_segments"":6,""num_total_segments"":10,""same_side_foil_exists"":true,""seed"":1270,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1270.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""B"",""difficulty_score"":0.63,""num_distractor_segments"":6,""num_total_segments"":10,""same_side_foil_exists"":true,""seed"":1270,""target_shape_type"":""square""}"
Image Description,embedded_figure_1271.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1271,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_1271.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1271,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_1271.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1271,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_1271.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,6,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1271,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1271.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1271,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_1272.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1272,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_1272.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1272,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_1272.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1272,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_1272.png,How many shown segments are distractors rather than edges of the embedded target?,7,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1272,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1272.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1272,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_1273.png,How many straight line segments make up this complex figure in total?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":1273,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_1273.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":1273,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_1273.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":1273,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_1273.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,6,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":1273,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1273.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.435,""num_distractor_segments"":6,""num_total_segments"":9,""same_side_foil_exists"":false,""seed"":1273,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_1274.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":1274,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_1274.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":1274,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_1274.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":1274,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_1274.png,How many shown segments are distractors rather than edges of the embedded target?,7,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":1274,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1274.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""B"",""difficulty_score"":0.665,""num_distractor_segments"":7,""num_total_segments"":11,""same_side_foil_exists"":true,""seed"":1274,""target_shape_type"":""square""}"
Image Description,embedded_figure_1275.png,How many straight line segments make up this complex figure in total?,14,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1275,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_1275.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1275,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_1275.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1275,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_1275.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,9,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1275,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1275.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.69,""num_distractor_segments"":9,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1275,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_1276.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1276,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_1276.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1276,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_1276.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1276,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_1276.png,How many shown segments are distractors rather than edges of the embedded target?,7,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1276,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1276.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1276,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_1277.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1277,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_1277.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1277,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_1277.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1277,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_1277.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,no,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1277,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1277.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.575,""num_distractor_segments"":10,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1277,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_1278.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1278,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_1278.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1278,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_1278.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1278,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_1278.png,How many shown segments are distractors rather than edges of the embedded target?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1278,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1278.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1278,""target_shape_type"":""square""}"
Image Description,embedded_figure_1279.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1279,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_1279.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1279,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_1279.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1279,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_1279.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,no,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1279,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1279.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1279,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_1280.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1280,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_1280.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1280,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_1280.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1280,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_1280.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1280,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1280.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1280,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_1281.png,How many straight line segments make up this complex figure in total?,14,"{""correct_answer_choice"":""A"",""difficulty_score"":0.61,""num_distractor_segments"":11,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1281,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_1281.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.61,""num_distractor_segments"":11,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1281,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_1281.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.61,""num_distractor_segments"":11,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1281,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_1281.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,no,"{""correct_answer_choice"":""A"",""difficulty_score"":0.61,""num_distractor_segments"":11,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1281,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1281.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""A"",""difficulty_score"":0.61,""num_distractor_segments"":11,""num_total_segments"":14,""same_side_foil_exists"":false,""seed"":1281,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_1282.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1282,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_1282.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1282,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_1282.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1282,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_1282.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,yes,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1282,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1282.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""B"",""difficulty_score"":0.735,""num_distractor_segments"":9,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1282,""target_shape_type"":""square""}"
Image Description,embedded_figure_1283.png,How many straight line segments make up this complex figure in total?,11,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1283,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_1283.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1283,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_1283.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1283,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_1283.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,6,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1283,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1283.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.585,""num_distractor_segments"":6,""num_total_segments"":11,""same_side_foil_exists"":false,""seed"":1283,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_1284.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1284,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_1284.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1284,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_1284.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1284,""target_shape_type"":""hexagon""}"
Compound Reasoning,embedded_figure_1284.png,One of the 3 incorrect answer choices may share the same number of sides as the correct target shape. Does such a choice exist among the 4 options? Answer yes or no.,yes,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1284,""target_shape_type"":""hexagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1284.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""D"",""difficulty_score"":0.78,""num_distractor_segments"":6,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1284,""target_shape_type"":""hexagon""}"
Image Description,embedded_figure_1285.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":1285,""target_shape_type"":""triangle""}"
Basic Relational Reasoning,embedded_figure_1285.png,How many sides does the hidden target shape have (visible in the answer choices below)?,3,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":1285,""target_shape_type"":""triangle""}"
Comparative Reasoning,embedded_figure_1285.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",A,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":1285,""target_shape_type"":""triangle""}"
Compound Reasoning,embedded_figure_1285.png,How many shown segments are distractors rather than edges of the embedded target?,9,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":1285,""target_shape_type"":""triangle""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1285.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""A"",""difficulty_score"":0.54,""num_distractor_segments"":9,""num_total_segments"":12,""same_side_foil_exists"":false,""seed"":1285,""target_shape_type"":""triangle""}"
Image Description,embedded_figure_1286.png,How many straight line segments make up this complex figure in total?,12,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1286,""target_shape_type"":""square""}"
Basic Relational Reasoning,embedded_figure_1286.png,How many sides does the hidden target shape have (visible in the answer choices below)?,4,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1286,""target_shape_type"":""square""}"
Comparative Reasoning,embedded_figure_1286.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",B,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1286,""target_shape_type"":""square""}"
Compound Reasoning,embedded_figure_1286.png,How many shown segments are distractors rather than edges of the embedded target?,8,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1286,""target_shape_type"":""square""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1286.png,"If you removed all distractor lines and kept only the target shape's edges, would the remaining figure be a closed polygon or an open/broken shape?",closed,"{""correct_answer_choice"":""B"",""difficulty_score"":0.7,""num_distractor_segments"":8,""num_total_segments"":12,""same_side_foil_exists"":true,""seed"":1286,""target_shape_type"":""square""}"
Image Description,embedded_figure_1287.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1287,""target_shape_type"":""pentagon""}"
Basic Relational Reasoning,embedded_figure_1287.png,How many sides does the hidden target shape have (visible in the answer choices below)?,5,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1287,""target_shape_type"":""pentagon""}"
Comparative Reasoning,embedded_figure_1287.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",C,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1287,""target_shape_type"":""pentagon""}"
Compound Reasoning,embedded_figure_1287.png,How many of the total line segments in the complex figure are NOT part of the hidden target shape (i.e. are distractor lines)?,8,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1287,""target_shape_type"":""pentagon""}"
Extrapolative/Counterfactual Reasoning,embedded_figure_1287.png,"If exactly one edge of the embedded target polygon were removed while all other target edges stayed, would the target be closed or open?",open,"{""correct_answer_choice"":""C"",""difficulty_score"":0.655,""num_distractor_segments"":8,""num_total_segments"":13,""same_side_foil_exists"":false,""seed"":1287,""target_shape_type"":""pentagon""}"
Image Description,embedded_figure_1288.png,How many straight line segments make up this complex figure in total?,13,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1288,""target_shape_type"":""hexagon""}"
Basic Relational Reasoning,embedded_figure_1288.png,How many sides does the hidden target shape have (visible in the answer choices below)?,6,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1288,""target_shape_type"":""hexagon""}"
Comparative Reasoning,embedded_figure_1288.png,"Which of the four candidate shapes (A, B, C, D) is actually hidden within the complex figure above? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.815,""num_distractor_segments"":7,""num_total_segments"":13,""same_side_foil_exists"":true,""seed"":1288,""target_shape_type"":""hexagon""}"
