task,image,prompt,groundtruth,metadata
Comparative Reasoning,clock_reading_1931.png,What is the exact time shown? Answer in HH:MM format.,08:31,"{""angle_between_hands"":69.5,""angle_between_hands_fraction"":""139/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":255.5,""hour_angle_fraction"":""511/2"",""minute"":31,""minute_angle"":186.0,""minute_angle_fraction"":""186/1"",""minute_relation_to_six"":""after"",""seed"":1931,""time"":""08:31""}"
Compound Reasoning,clock_reading_1931.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",70,"{""angle_between_hands"":69.5,""angle_between_hands_fraction"":""139/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":255.5,""hour_angle_fraction"":""511/2"",""minute"":31,""minute_angle"":186.0,""minute_angle_fraction"":""186/1"",""minute_relation_to_six"":""after"",""seed"":1931,""time"":""08:31""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1931.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",41,"{""angle_between_hands"":69.5,""angle_between_hands_fraction"":""139/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":255.5,""hour_angle_fraction"":""511/2"",""minute"":31,""minute_angle"":186.0,""minute_angle_fraction"":""186/1"",""minute_relation_to_six"":""after"",""seed"":1931,""time"":""08:31""}"
Image Description,clock_reading_1932.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,6,"{""angle_between_hands"":174.5,""angle_between_hands_fraction"":""349/2"",""difficulty_score"":0.52,""hour"":6,""hour_angle"":180.5,""hour_angle_fraction"":""361/2"",""minute"":1,""minute_angle"":6.0,""minute_angle_fraction"":""6/1"",""minute_relation_to_six"":""before"",""seed"":1932,""time"":""06:01""}"
Basic Relational Reasoning,clock_reading_1932.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":174.5,""angle_between_hands_fraction"":""349/2"",""difficulty_score"":0.52,""hour"":6,""hour_angle"":180.5,""hour_angle_fraction"":""361/2"",""minute"":1,""minute_angle"":6.0,""minute_angle_fraction"":""6/1"",""minute_relation_to_six"":""before"",""seed"":1932,""time"":""06:01""}"
Comparative Reasoning,clock_reading_1932.png,What is the exact time shown? Answer in HH:MM format.,06:01,"{""angle_between_hands"":174.5,""angle_between_hands_fraction"":""349/2"",""difficulty_score"":0.52,""hour"":6,""hour_angle"":180.5,""hour_angle_fraction"":""361/2"",""minute"":1,""minute_angle"":6.0,""minute_angle_fraction"":""6/1"",""minute_relation_to_six"":""before"",""seed"":1932,""time"":""06:01""}"
Compound Reasoning,clock_reading_1932.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",175,"{""angle_between_hands"":174.5,""angle_between_hands_fraction"":""349/2"",""difficulty_score"":0.52,""hour"":6,""hour_angle"":180.5,""hour_angle_fraction"":""361/2"",""minute"":1,""minute_angle"":6.0,""minute_angle_fraction"":""6/1"",""minute_relation_to_six"":""before"",""seed"":1932,""time"":""06:01""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1932.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",65,"{""angle_between_hands"":174.5,""angle_between_hands_fraction"":""349/2"",""difficulty_score"":0.52,""hour"":6,""hour_angle"":180.5,""hour_angle_fraction"":""361/2"",""minute"":1,""minute_angle"":6.0,""minute_angle_fraction"":""6/1"",""minute_relation_to_six"":""before"",""seed"":1932,""time"":""06:01""}"
Image Description,clock_reading_1933.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,6,"{""angle_between_hands"":56.5,""angle_between_hands_fraction"":""113/2"",""difficulty_score"":0.68,""hour"":6,""hour_angle"":201.5,""hour_angle_fraction"":""403/2"",""minute"":43,""minute_angle"":258.0,""minute_angle_fraction"":""258/1"",""minute_relation_to_six"":""after"",""seed"":1933,""time"":""06:43""}"
Basic Relational Reasoning,clock_reading_1933.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":56.5,""angle_between_hands_fraction"":""113/2"",""difficulty_score"":0.68,""hour"":6,""hour_angle"":201.5,""hour_angle_fraction"":""403/2"",""minute"":43,""minute_angle"":258.0,""minute_angle_fraction"":""258/1"",""minute_relation_to_six"":""after"",""seed"":1933,""time"":""06:43""}"
Comparative Reasoning,clock_reading_1933.png,What is the exact time shown? Answer in HH:MM format.,06:43,"{""angle_between_hands"":56.5,""angle_between_hands_fraction"":""113/2"",""difficulty_score"":0.68,""hour"":6,""hour_angle"":201.5,""hour_angle_fraction"":""403/2"",""minute"":43,""minute_angle"":258.0,""minute_angle_fraction"":""258/1"",""minute_relation_to_six"":""after"",""seed"":1933,""time"":""06:43""}"
Compound Reasoning,clock_reading_1933.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",57,"{""angle_between_hands"":56.5,""angle_between_hands_fraction"":""113/2"",""difficulty_score"":0.68,""hour"":6,""hour_angle"":201.5,""hour_angle_fraction"":""403/2"",""minute"":43,""minute_angle"":258.0,""minute_angle_fraction"":""258/1"",""minute_relation_to_six"":""after"",""seed"":1933,""time"":""06:43""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1933.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",167,"{""angle_between_hands"":56.5,""angle_between_hands_fraction"":""113/2"",""difficulty_score"":0.68,""hour"":6,""hour_angle"":201.5,""hour_angle_fraction"":""403/2"",""minute"":43,""minute_angle"":258.0,""minute_angle_fraction"":""258/1"",""minute_relation_to_six"":""after"",""seed"":1933,""time"":""06:43""}"
Image Description,clock_reading_1934.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,5,"{""angle_between_hands"":128.0,""angle_between_hands_fraction"":""128/1"",""difficulty_score"":0.4,""hour"":5,""hour_angle"":152.0,""hour_angle_fraction"":""152/1"",""minute"":4,""minute_angle"":24.0,""minute_angle_fraction"":""24/1"",""minute_relation_to_six"":""before"",""seed"":1934,""time"":""05:04""}"
Basic Relational Reasoning,clock_reading_1934.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":128.0,""angle_between_hands_fraction"":""128/1"",""difficulty_score"":0.4,""hour"":5,""hour_angle"":152.0,""hour_angle_fraction"":""152/1"",""minute"":4,""minute_angle"":24.0,""minute_angle_fraction"":""24/1"",""minute_relation_to_six"":""before"",""seed"":1934,""time"":""05:04""}"
Comparative Reasoning,clock_reading_1934.png,What is the exact time shown? Answer in HH:MM format.,05:04,"{""angle_between_hands"":128.0,""angle_between_hands_fraction"":""128/1"",""difficulty_score"":0.4,""hour"":5,""hour_angle"":152.0,""hour_angle_fraction"":""152/1"",""minute"":4,""minute_angle"":24.0,""minute_angle_fraction"":""24/1"",""minute_relation_to_six"":""before"",""seed"":1934,""time"":""05:04""}"
Compound Reasoning,clock_reading_1934.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",128,"{""angle_between_hands"":128.0,""angle_between_hands_fraction"":""128/1"",""difficulty_score"":0.4,""hour"":5,""hour_angle"":152.0,""hour_angle_fraction"":""152/1"",""minute"":4,""minute_angle"":24.0,""minute_angle_fraction"":""24/1"",""minute_relation_to_six"":""before"",""seed"":1934,""time"":""05:04""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1934.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",18,"{""angle_between_hands"":128.0,""angle_between_hands_fraction"":""128/1"",""difficulty_score"":0.4,""hour"":5,""hour_angle"":152.0,""hour_angle_fraction"":""152/1"",""minute"":4,""minute_angle"":24.0,""minute_angle_fraction"":""24/1"",""minute_relation_to_six"":""before"",""seed"":1934,""time"":""05:04""}"
Image Description,clock_reading_1935.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,3,"{""angle_between_hands"":169.5,""angle_between_hands_fraction"":""339/2"",""difficulty_score"":0.68,""hour"":3,""hour_angle"":115.5,""hour_angle_fraction"":""231/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":1935,""time"":""03:51""}"
Basic Relational Reasoning,clock_reading_1935.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":169.5,""angle_between_hands_fraction"":""339/2"",""difficulty_score"":0.68,""hour"":3,""hour_angle"":115.5,""hour_angle_fraction"":""231/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":1935,""time"":""03:51""}"
Comparative Reasoning,clock_reading_1935.png,What is the exact time shown? Answer in HH:MM format.,03:51,"{""angle_between_hands"":169.5,""angle_between_hands_fraction"":""339/2"",""difficulty_score"":0.68,""hour"":3,""hour_angle"":115.5,""hour_angle_fraction"":""231/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":1935,""time"":""03:51""}"
Compound Reasoning,clock_reading_1935.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",170,"{""angle_between_hands"":169.5,""angle_between_hands_fraction"":""339/2"",""difficulty_score"":0.68,""hour"":3,""hour_angle"":115.5,""hour_angle_fraction"":""231/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":1935,""time"":""03:51""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1935.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",60,"{""angle_between_hands"":169.5,""angle_between_hands_fraction"":""339/2"",""difficulty_score"":0.68,""hour"":3,""hour_angle"":115.5,""hour_angle_fraction"":""231/2"",""minute"":51,""minute_angle"":306.0,""minute_angle_fraction"":""306/1"",""minute_relation_to_six"":""after"",""seed"":1935,""time"":""03:51""}"
Image Description,clock_reading_1936.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,6,"{""angle_between_hands"":92.0,""angle_between_hands_fraction"":""92/1"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":188.0,""hour_angle_fraction"":""188/1"",""minute"":16,""minute_angle"":96.0,""minute_angle_fraction"":""96/1"",""minute_relation_to_six"":""before"",""seed"":1936,""time"":""06:16""}"
Basic Relational Reasoning,clock_reading_1936.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":92.0,""angle_between_hands_fraction"":""92/1"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":188.0,""hour_angle_fraction"":""188/1"",""minute"":16,""minute_angle"":96.0,""minute_angle_fraction"":""96/1"",""minute_relation_to_six"":""before"",""seed"":1936,""time"":""06:16""}"
Comparative Reasoning,clock_reading_1936.png,What is the exact time shown? Answer in HH:MM format.,06:16,"{""angle_between_hands"":92.0,""angle_between_hands_fraction"":""92/1"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":188.0,""hour_angle_fraction"":""188/1"",""minute"":16,""minute_angle"":96.0,""minute_angle_fraction"":""96/1"",""minute_relation_to_six"":""before"",""seed"":1936,""time"":""06:16""}"
Compound Reasoning,clock_reading_1936.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",92,"{""angle_between_hands"":92.0,""angle_between_hands_fraction"":""92/1"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":188.0,""hour_angle_fraction"":""188/1"",""minute"":16,""minute_angle"":96.0,""minute_angle_fraction"":""96/1"",""minute_relation_to_six"":""before"",""seed"":1936,""time"":""06:16""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1936.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",18,"{""angle_between_hands"":92.0,""angle_between_hands_fraction"":""92/1"",""difficulty_score"":0.4,""hour"":6,""hour_angle"":188.0,""hour_angle_fraction"":""188/1"",""minute"":16,""minute_angle"":96.0,""minute_angle_fraction"":""96/1"",""minute_relation_to_six"":""before"",""seed"":1936,""time"":""06:16""}"
Image Description,clock_reading_1937.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,10,"{""angle_between_hands"":107.5,""angle_between_hands_fraction"":""215/2"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":317.5,""hour_angle_fraction"":""635/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":1937,""time"":""10:35""}"
Basic Relational Reasoning,clock_reading_1937.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":107.5,""angle_between_hands_fraction"":""215/2"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":317.5,""hour_angle_fraction"":""635/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":1937,""time"":""10:35""}"
Comparative Reasoning,clock_reading_1937.png,What is the exact time shown? Answer in HH:MM format.,10:35,"{""angle_between_hands"":107.5,""angle_between_hands_fraction"":""215/2"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":317.5,""hour_angle_fraction"":""635/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":1937,""time"":""10:35""}"
Compound Reasoning,clock_reading_1937.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",108,"{""angle_between_hands"":107.5,""angle_between_hands_fraction"":""215/2"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":317.5,""hour_angle_fraction"":""635/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":1937,""time"":""10:35""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1937.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",3,"{""angle_between_hands"":107.5,""angle_between_hands_fraction"":""215/2"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":317.5,""hour_angle_fraction"":""635/2"",""minute"":35,""minute_angle"":210.0,""minute_angle_fraction"":""210/1"",""minute_relation_to_six"":""after"",""seed"":1937,""time"":""10:35""}"
Image Description,clock_reading_1938.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,9,"{""angle_between_hands"":160.0,""angle_between_hands_fraction"":""160/1"",""difficulty_score"":0.28,""hour"":9,""hour_angle"":280.0,""hour_angle_fraction"":""280/1"",""minute"":20,""minute_angle"":120.0,""minute_angle_fraction"":""120/1"",""minute_relation_to_six"":""before"",""seed"":1938,""time"":""09:20""}"
Basic Relational Reasoning,clock_reading_1938.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":160.0,""angle_between_hands_fraction"":""160/1"",""difficulty_score"":0.28,""hour"":9,""hour_angle"":280.0,""hour_angle_fraction"":""280/1"",""minute"":20,""minute_angle"":120.0,""minute_angle_fraction"":""120/1"",""minute_relation_to_six"":""before"",""seed"":1938,""time"":""09:20""}"
Comparative Reasoning,clock_reading_1938.png,What is the exact time shown? Answer in HH:MM format.,09:20,"{""angle_between_hands"":160.0,""angle_between_hands_fraction"":""160/1"",""difficulty_score"":0.28,""hour"":9,""hour_angle"":280.0,""hour_angle_fraction"":""280/1"",""minute"":20,""minute_angle"":120.0,""minute_angle_fraction"":""120/1"",""minute_relation_to_six"":""before"",""seed"":1938,""time"":""09:20""}"
Compound Reasoning,clock_reading_1938.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",160,"{""angle_between_hands"":160.0,""angle_between_hands_fraction"":""160/1"",""difficulty_score"":0.28,""hour"":9,""hour_angle"":280.0,""hour_angle_fraction"":""280/1"",""minute"":20,""minute_angle"":120.0,""minute_angle_fraction"":""120/1"",""minute_relation_to_six"":""before"",""seed"":1938,""time"":""09:20""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1938.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",50,"{""angle_between_hands"":160.0,""angle_between_hands_fraction"":""160/1"",""difficulty_score"":0.28,""hour"":9,""hour_angle"":280.0,""hour_angle_fraction"":""280/1"",""minute"":20,""minute_angle"":120.0,""minute_angle_fraction"":""120/1"",""minute_relation_to_six"":""before"",""seed"":1938,""time"":""09:20""}"
Image Description,clock_reading_1939.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,10,"{""angle_between_hands"":91.0,""angle_between_hands_fraction"":""91/1"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":319.0,""hour_angle_fraction"":""319/1"",""minute"":38,""minute_angle"":228.0,""minute_angle_fraction"":""228/1"",""minute_relation_to_six"":""after"",""seed"":1939,""time"":""10:38""}"
Basic Relational Reasoning,clock_reading_1939.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":91.0,""angle_between_hands_fraction"":""91/1"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":319.0,""hour_angle_fraction"":""319/1"",""minute"":38,""minute_angle"":228.0,""minute_angle_fraction"":""228/1"",""minute_relation_to_six"":""after"",""seed"":1939,""time"":""10:38""}"
Comparative Reasoning,clock_reading_1939.png,What is the exact time shown? Answer in HH:MM format.,10:38,"{""angle_between_hands"":91.0,""angle_between_hands_fraction"":""91/1"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":319.0,""hour_angle_fraction"":""319/1"",""minute"":38,""minute_angle"":228.0,""minute_angle_fraction"":""228/1"",""minute_relation_to_six"":""after"",""seed"":1939,""time"":""10:38""}"
Compound Reasoning,clock_reading_1939.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",91,"{""angle_between_hands"":91.0,""angle_between_hands_fraction"":""91/1"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":319.0,""hour_angle_fraction"":""319/1"",""minute"":38,""minute_angle"":228.0,""minute_angle_fraction"":""228/1"",""minute_relation_to_six"":""after"",""seed"":1939,""time"":""10:38""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1939.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",19,"{""angle_between_hands"":91.0,""angle_between_hands_fraction"":""91/1"",""difficulty_score"":0.4,""hour"":10,""hour_angle"":319.0,""hour_angle_fraction"":""319/1"",""minute"":38,""minute_angle"":228.0,""minute_angle_fraction"":""228/1"",""minute_relation_to_six"":""after"",""seed"":1939,""time"":""10:38""}"
Image Description,clock_reading_1940.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,12,"{""angle_between_hands"":154.0,""angle_between_hands_fraction"":""154/1"",""difficulty_score"":0.4,""hour"":12,""hour_angle"":14.0,""hour_angle_fraction"":""14/1"",""minute"":28,""minute_angle"":168.0,""minute_angle_fraction"":""168/1"",""minute_relation_to_six"":""before"",""seed"":1940,""time"":""12:28""}"
Basic Relational Reasoning,clock_reading_1940.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":154.0,""angle_between_hands_fraction"":""154/1"",""difficulty_score"":0.4,""hour"":12,""hour_angle"":14.0,""hour_angle_fraction"":""14/1"",""minute"":28,""minute_angle"":168.0,""minute_angle_fraction"":""168/1"",""minute_relation_to_six"":""before"",""seed"":1940,""time"":""12:28""}"
Comparative Reasoning,clock_reading_1940.png,What is the exact time shown? Answer in HH:MM format.,12:28,"{""angle_between_hands"":154.0,""angle_between_hands_fraction"":""154/1"",""difficulty_score"":0.4,""hour"":12,""hour_angle"":14.0,""hour_angle_fraction"":""14/1"",""minute"":28,""minute_angle"":168.0,""minute_angle_fraction"":""168/1"",""minute_relation_to_six"":""before"",""seed"":1940,""time"":""12:28""}"
Compound Reasoning,clock_reading_1940.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",154,"{""angle_between_hands"":154.0,""angle_between_hands_fraction"":""154/1"",""difficulty_score"":0.4,""hour"":12,""hour_angle"":14.0,""hour_angle_fraction"":""14/1"",""minute"":28,""minute_angle"":168.0,""minute_angle_fraction"":""168/1"",""minute_relation_to_six"":""before"",""seed"":1940,""time"":""12:28""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1940.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",96,"{""angle_between_hands"":154.0,""angle_between_hands_fraction"":""154/1"",""difficulty_score"":0.4,""hour"":12,""hour_angle"":14.0,""hour_angle_fraction"":""14/1"",""minute"":28,""minute_angle"":168.0,""minute_angle_fraction"":""168/1"",""minute_relation_to_six"":""before"",""seed"":1940,""time"":""12:28""}"
Image Description,clock_reading_1941.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,8,"{""angle_between_hands"":25.5,""angle_between_hands_fraction"":""51/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":259.5,""hour_angle_fraction"":""519/2"",""minute"":39,""minute_angle"":234.0,""minute_angle_fraction"":""234/1"",""minute_relation_to_six"":""after"",""seed"":1941,""time"":""08:39""}"
Basic Relational Reasoning,clock_reading_1941.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":25.5,""angle_between_hands_fraction"":""51/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":259.5,""hour_angle_fraction"":""519/2"",""minute"":39,""minute_angle"":234.0,""minute_angle_fraction"":""234/1"",""minute_relation_to_six"":""after"",""seed"":1941,""time"":""08:39""}"
Comparative Reasoning,clock_reading_1941.png,What is the exact time shown? Answer in HH:MM format.,08:39,"{""angle_between_hands"":25.5,""angle_between_hands_fraction"":""51/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":259.5,""hour_angle_fraction"":""519/2"",""minute"":39,""minute_angle"":234.0,""minute_angle_fraction"":""234/1"",""minute_relation_to_six"":""after"",""seed"":1941,""time"":""08:39""}"
Compound Reasoning,clock_reading_1941.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",26,"{""angle_between_hands"":25.5,""angle_between_hands_fraction"":""51/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":259.5,""hour_angle_fraction"":""519/2"",""minute"":39,""minute_angle"":234.0,""minute_angle_fraction"":""234/1"",""minute_relation_to_six"":""after"",""seed"":1941,""time"":""08:39""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1941.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",85,"{""angle_between_hands"":25.5,""angle_between_hands_fraction"":""51/2"",""difficulty_score"":0.52,""hour"":8,""hour_angle"":259.5,""hour_angle_fraction"":""519/2"",""minute"":39,""minute_angle"":234.0,""minute_angle_fraction"":""234/1"",""minute_relation_to_six"":""after"",""seed"":1941,""time"":""08:39""}"
Image Description,clock_reading_1942.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,5,"{""angle_between_hands"":150.0,""angle_between_hands_fraction"":""150/1"",""difficulty_score"":0.28,""hour"":5,""hour_angle"":150.0,""hour_angle_fraction"":""150/1"",""minute"":0,""minute_angle"":0.0,""minute_angle_fraction"":""0/1"",""minute_relation_to_six"":""before"",""seed"":1942,""time"":""05:00""}"
Basic Relational Reasoning,clock_reading_1942.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,before,"{""angle_between_hands"":150.0,""angle_between_hands_fraction"":""150/1"",""difficulty_score"":0.28,""hour"":5,""hour_angle"":150.0,""hour_angle_fraction"":""150/1"",""minute"":0,""minute_angle"":0.0,""minute_angle_fraction"":""0/1"",""minute_relation_to_six"":""before"",""seed"":1942,""time"":""05:00""}"
Comparative Reasoning,clock_reading_1942.png,What is the exact time shown? Answer in HH:MM format.,05:00,"{""angle_between_hands"":150.0,""angle_between_hands_fraction"":""150/1"",""difficulty_score"":0.28,""hour"":5,""hour_angle"":150.0,""hour_angle_fraction"":""150/1"",""minute"":0,""minute_angle"":0.0,""minute_angle_fraction"":""0/1"",""minute_relation_to_six"":""before"",""seed"":1942,""time"":""05:00""}"
Compound Reasoning,clock_reading_1942.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",150,"{""angle_between_hands"":150.0,""angle_between_hands_fraction"":""150/1"",""difficulty_score"":0.28,""hour"":5,""hour_angle"":150.0,""hour_angle_fraction"":""150/1"",""minute"":0,""minute_angle"":0.0,""minute_angle_fraction"":""0/1"",""minute_relation_to_six"":""before"",""seed"":1942,""time"":""05:00""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1942.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",40,"{""angle_between_hands"":150.0,""angle_between_hands_fraction"":""150/1"",""difficulty_score"":0.28,""hour"":5,""hour_angle"":150.0,""hour_angle_fraction"":""150/1"",""minute"":0,""minute_angle"":0.0,""minute_angle_fraction"":""0/1"",""minute_relation_to_six"":""before"",""seed"":1942,""time"":""05:00""}"
Image Description,clock_reading_1943.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,12,"{""angle_between_hands"":74.0,""angle_between_hands_fraction"":""74/1"",""difficulty_score"":0.56,""hour"":12,""hour_angle"":26.0,""hour_angle_fraction"":""26/1"",""minute"":52,""minute_angle"":312.0,""minute_angle_fraction"":""312/1"",""minute_relation_to_six"":""after"",""seed"":1943,""time"":""12:52""}"
Basic Relational Reasoning,clock_reading_1943.png,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after,"{""angle_between_hands"":74.0,""angle_between_hands_fraction"":""74/1"",""difficulty_score"":0.56,""hour"":12,""hour_angle"":26.0,""hour_angle_fraction"":""26/1"",""minute"":52,""minute_angle"":312.0,""minute_angle_fraction"":""312/1"",""minute_relation_to_six"":""after"",""seed"":1943,""time"":""12:52""}"
Comparative Reasoning,clock_reading_1943.png,What is the exact time shown? Answer in HH:MM format.,12:52,"{""angle_between_hands"":74.0,""angle_between_hands_fraction"":""74/1"",""difficulty_score"":0.56,""hour"":12,""hour_angle"":26.0,""hour_angle_fraction"":""26/1"",""minute"":52,""minute_angle"":312.0,""minute_angle_fraction"":""312/1"",""minute_relation_to_six"":""after"",""seed"":1943,""time"":""12:52""}"
Compound Reasoning,clock_reading_1943.png,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",74,"{""angle_between_hands"":74.0,""angle_between_hands_fraction"":""74/1"",""difficulty_score"":0.56,""hour"":12,""hour_angle"":26.0,""hour_angle_fraction"":""26/1"",""minute"":52,""minute_angle"":312.0,""minute_angle_fraction"":""312/1"",""minute_relation_to_six"":""after"",""seed"":1943,""time"":""12:52""}"
Extrapolative/Counterfactual Reasoning,clock_reading_1943.png,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",36,"{""angle_between_hands"":74.0,""angle_between_hands_fraction"":""74/1"",""difficulty_score"":0.56,""hour"":12,""hour_angle"":26.0,""hour_angle_fraction"":""26/1"",""minute"":52,""minute_angle"":312.0,""minute_angle_fraction"":""312/1"",""minute_relation_to_six"":""after"",""seed"":1943,""time"":""12:52""}"
Image Description,clock_reading_1944.png,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,1,"{""angle_between_hands"":69.0,""angle_between_hands_fraction"":""69/1"",""difficulty_score"":0.4,""hour"":1,""hour_angle"":39.0,""hour_angle_fraction"":""39/1"",""minute"":18,""minute_angle"":108.0,""minute_angle_fraction"":""108/1"",""minute_relation_to_six"":""before"",""seed"":1944,""time"":""01:18""}"
