task,image,prompt,groundtruth,metadata
Comparative Reasoning,optical_illusion_1948.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",A,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.4932,""element_a_true_value"":146,""element_b_true_value"":138,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":true,""percent_difference"":5.797101449275362,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/69"",""seed"":1948}"
Compound Reasoning,optical_illusion_1948.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",6,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.4932,""element_a_true_value"":146,""element_b_true_value"":138,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":true,""percent_difference"":5.797101449275362,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/69"",""seed"":1948}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1948.png,"If the visual context (converging lines) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",no; element A is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.4932,""element_a_true_value"":146,""element_b_true_value"":138,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":true,""percent_difference"":5.797101449275362,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""400/69"",""seed"":1948}"
Image Description,optical_illusion_1949.png,How many center circles are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":53,""element_b_true_value"":53,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1949}"
Basic Relational Reasoning,optical_illusion_1949.png,"Because of the surrounding circles, which element would a typical human viewer perceive as bigger—element A or element B? Answer with the letter.",A,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":53,""element_b_true_value"":53,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1949}"
Comparative Reasoning,optical_illusion_1949.png,"Ignoring the surrounding context, measure the actual diameter of element A and element B. Are they equal, or is one actually bigger? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":53,""element_b_true_value"":53,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1949}"
Compound Reasoning,optical_illusion_1949.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":53,""element_b_true_value"":53,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1949}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1949.png,"If the visual context (surrounding circles) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":53,""element_b_true_value"":53,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1949}"
Image Description,optical_illusion_1950.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":119,""element_b_true_value"":119,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1950}"
Basic Relational Reasoning,optical_illusion_1950.png,"Because of the surrounding fins, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",A,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":119,""element_b_true_value"":119,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1950}"
Comparative Reasoning,optical_illusion_1950.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":119,""element_b_true_value"":119,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1950}"
Compound Reasoning,optical_illusion_1950.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":119,""element_b_true_value"":119,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1950}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1950.png,"If the visual context (fins) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":119,""element_b_true_value"":119,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1950}"
Image Description,optical_illusion_1951.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":138,""element_b_true_value"":138,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1951}"
Basic Relational Reasoning,optical_illusion_1951.png,"Because of the converging lines, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":138,""element_b_true_value"":138,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1951}"
Comparative Reasoning,optical_illusion_1951.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":138,""element_b_true_value"":138,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1951}"
Compound Reasoning,optical_illusion_1951.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":138,""element_b_true_value"":138,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1951}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1951.png,"If the visual context (converging lines) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":138,""element_b_true_value"":138,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1951}"
Image Description,optical_illusion_1952.png,How many center circles are being compared in this image?,2,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6235,""element_a_true_value"":49,""element_b_true_value"":58,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":true,""percent_difference"":18.367346938775512,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""900/49"",""seed"":1952}"
Basic Relational Reasoning,optical_illusion_1952.png,"Because of the surrounding circles, which element would a typical human viewer perceive as bigger—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6235,""element_a_true_value"":49,""element_b_true_value"":58,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":true,""percent_difference"":18.367346938775512,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""900/49"",""seed"":1952}"
Comparative Reasoning,optical_illusion_1952.png,"Ignoring the surrounding context, measure the actual diameter of element A and element B. Are they equal, or is one actually bigger? Answer 'equal', 'A', or 'B'.",B,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6235,""element_a_true_value"":49,""element_b_true_value"":58,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":true,""percent_difference"":18.367346938775512,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""900/49"",""seed"":1952}"
Compound Reasoning,optical_illusion_1952.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",18,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6235,""element_a_true_value"":49,""element_b_true_value"":58,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":true,""percent_difference"":18.367346938775512,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""900/49"",""seed"":1952}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1952.png,"If the visual context (surrounding circles) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",no; element B is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6235,""element_a_true_value"":49,""element_b_true_value"":58,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":true,""percent_difference"":18.367346938775512,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""900/49"",""seed"":1952}"
Image Description,optical_illusion_1953.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6771,""element_a_true_value"":167,""element_b_true_value"":143,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.783216783216783,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2400/143"",""seed"":1953}"
Basic Relational Reasoning,optical_illusion_1953.png,"Because of the surrounding fins, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6771,""element_a_true_value"":167,""element_b_true_value"":143,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.783216783216783,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2400/143"",""seed"":1953}"
Comparative Reasoning,optical_illusion_1953.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",A,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6771,""element_a_true_value"":167,""element_b_true_value"":143,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.783216783216783,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2400/143"",""seed"":1953}"
Compound Reasoning,optical_illusion_1953.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",17,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6771,""element_a_true_value"":167,""element_b_true_value"":143,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.783216783216783,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2400/143"",""seed"":1953}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1953.png,"If the visual context (fins) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; element A is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.6771,""element_a_true_value"":167,""element_b_true_value"":143,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":false,""percent_difference"":16.783216783216783,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""2400/143"",""seed"":1953}"
Image Description,optical_illusion_1954.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.687,""element_a_true_value"":161,""element_b_true_value"":135,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":19.25925925925926,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""520/27"",""seed"":1954}"
Basic Relational Reasoning,optical_illusion_1954.png,"Because of the converging lines, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.687,""element_a_true_value"":161,""element_b_true_value"":135,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":19.25925925925926,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""520/27"",""seed"":1954}"
Comparative Reasoning,optical_illusion_1954.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",A,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.687,""element_a_true_value"":161,""element_b_true_value"":135,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":19.25925925925926,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""520/27"",""seed"":1954}"
Compound Reasoning,optical_illusion_1954.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",19,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.687,""element_a_true_value"":161,""element_b_true_value"":135,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":19.25925925925926,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""520/27"",""seed"":1954}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1954.png,"If the visual context (converging lines) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; element A is actually bigger,"{""are_actually_equal"":false,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.687,""element_a_true_value"":161,""element_b_true_value"":135,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":false,""percent_difference"":19.25925925925926,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""520/27"",""seed"":1954}"
Image Description,optical_illusion_1955.png,How many center circles are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":46,""element_b_true_value"":46,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1955}"
Basic Relational Reasoning,optical_illusion_1955.png,"Because of the surrounding circles, which element would a typical human viewer perceive as bigger—element A or element B? Answer with the letter.",A,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":46,""element_b_true_value"":46,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1955}"
Comparative Reasoning,optical_illusion_1955.png,"Ignoring the surrounding context, measure the actual diameter of element A and element B. Are they equal, or is one actually bigger? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":46,""element_b_true_value"":46,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1955}"
Compound Reasoning,optical_illusion_1955.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":46,""element_b_true_value"":46,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1955}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1955.png,"If the visual context (surrounding circles) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.43,""element_a_true_value"":46,""element_b_true_value"":46,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_bigger"",""illusion_type"":""ebbinghaus"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1955}"
Image Description,optical_illusion_1956.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":120,""element_b_true_value"":120,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1956}"
Basic Relational Reasoning,optical_illusion_1956.png,"Because of the surrounding fins, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",B,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":120,""element_b_true_value"":120,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1956}"
Comparative Reasoning,optical_illusion_1956.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":120,""element_b_true_value"":120,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1956}"
Compound Reasoning,optical_illusion_1956.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":120,""element_b_true_value"":120,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1956}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1956.png,"If the visual context (fins) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":120,""element_b_true_value"":120,""illusion_appears_larger_element"":""B"",""illusion_direction"":""B_appears_longer"",""illusion_type"":""muller_lyer"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1956}"
Image Description,optical_illusion_1957.png,How many target line segments are being compared in this image?,2,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":136,""element_b_true_value"":136,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1957}"
Basic Relational Reasoning,optical_illusion_1957.png,"Because of the converging lines, which element would a typical human viewer perceive as longer—element A or element B? Answer with the letter.",A,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":136,""element_b_true_value"":136,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1957}"
Comparative Reasoning,optical_illusion_1957.png,"Ignoring the surrounding context, measure the actual length of element A and element B. Are they equal, or is one actually longer? Answer 'equal', 'A', or 'B'.",equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":136,""element_b_true_value"":136,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1957}"
Compound Reasoning,optical_illusion_1957.png,"By approximately what percentage do the two elements' TRUE sizes differ (0% if equal)? Answer with a number in curly brackets, e.g. {12}.",0,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":136,""element_b_true_value"":136,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1957}"
Extrapolative/Counterfactual Reasoning,optical_illusion_1957.png,"If the visual context (converging lines) were removed entirely and only the two bare elements remained, would your answer to 'which one is bigger' change from what the illusion suggests? Answer yes or no, and state which is actually bigger without the context.",yes; actually equal,"{""are_actually_equal"":true,""dataset_version"":""optical-illusion-3.0.0"",""difficulty_score"":0.35,""element_a_true_value"":136,""element_b_true_value"":136,""illusion_appears_larger_element"":""A"",""illusion_direction"":""A_appears_longer"",""illusion_type"":""ponzo"",""matches_illusion_direction"":null,""percent_difference"":0.0,""percent_difference_definition"":""abs(A-B)/min(A,B)*100"",""percent_difference_fraction"":""0/1"",""seed"":1957}"
