question_id,image,acceptance_set,targets,illusion_type,element_A_true_value,element_B_true_value,true_relation,absolute_difference,percent_difference
optical_illusion_1777_open_q1,optical_illusion_1777.png,"[""illusion_type=ponzo; element_A_true_value=131; element_B_true_value=138; true_relation=B larger; absolute_difference=7; percent_difference=5.34""]","[""A"",""B""]",ponzo,131,138,B larger,7,5.34
optical_illusion_1778_open_q1,optical_illusion_1778.png,"[""illusion_type=ebbinghaus; element_A_true_value=60; element_B_true_value=55; true_relation=A larger; absolute_difference=5; percent_difference=9.09""]","[""A"",""B""]",ebbinghaus,60,55,A larger,5,9.09
optical_illusion_1779_open_q1,optical_illusion_1779.png,"[""illusion_type=muller_lyer; element_A_true_value=119; element_B_true_value=119; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,119,119,equal,0,0
optical_illusion_1780_open_q1,optical_illusion_1780.png,"[""illusion_type=ponzo; element_A_true_value=136; element_B_true_value=136; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,136,136,equal,0,0
optical_illusion_1781_open_q1,optical_illusion_1781.png,"[""illusion_type=muller_lyer; element_A_true_value=149; element_B_true_value=135; true_relation=A larger; absolute_difference=14; percent_difference=10.37""]","[""A"",""B""]",muller_lyer,149,135,A larger,14,10.37
optical_illusion_1782_open_q1,optical_illusion_1782.png,"[""illusion_type=ponzo; element_A_true_value=122; element_B_true_value=145; true_relation=B larger; absolute_difference=23; percent_difference=18.85""]","[""A"",""B""]",ponzo,122,145,B larger,23,18.85
optical_illusion_1783_open_q1,optical_illusion_1783.png,"[""illusion_type=ebbinghaus; element_A_true_value=53; element_B_true_value=53; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,53,53,equal,0,0
optical_illusion_1784_open_q1,optical_illusion_1784.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=140; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,140,140,equal,0,0
optical_illusion_1785_open_q1,optical_illusion_1785.png,"[""illusion_type=ponzo; element_A_true_value=127; element_B_true_value=127; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,127,127,equal,0,0
optical_illusion_1786_open_q1,optical_illusion_1786.png,"[""illusion_type=ebbinghaus; element_A_true_value=53; element_B_true_value=56; true_relation=B larger; absolute_difference=3; percent_difference=5.66""]","[""A"",""B""]",ebbinghaus,53,56,B larger,3,5.66
optical_illusion_1787_open_q1,optical_illusion_1787.png,"[""illusion_type=muller_lyer; element_A_true_value=123; element_B_true_value=137; true_relation=B larger; absolute_difference=14; percent_difference=11.38""]","[""A"",""B""]",muller_lyer,123,137,B larger,14,11.38
optical_illusion_1788_open_q1,optical_illusion_1788.png,"[""illusion_type=ponzo; element_A_true_value=117; element_B_true_value=125; true_relation=B larger; absolute_difference=8; percent_difference=6.84""]","[""A"",""B""]",ponzo,117,125,B larger,8,6.84
optical_illusion_1789_open_q1,optical_illusion_1789.png,"[""illusion_type=ebbinghaus; element_A_true_value=54; element_B_true_value=54; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,54,54,equal,0,0
optical_illusion_1790_open_q1,optical_illusion_1790.png,"[""illusion_type=muller_lyer; element_A_true_value=133; element_B_true_value=133; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,133,133,equal,0,0
optical_illusion_1791_open_q1,optical_illusion_1791.png,"[""illusion_type=ponzo; element_A_true_value=125; element_B_true_value=125; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,125,125,equal,0,0
optical_illusion_1792_open_q1,optical_illusion_1792.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=58; true_relation=B larger; absolute_difference=8; percent_difference=16""]","[""A"",""B""]",ebbinghaus,50,58,B larger,8,16
optical_illusion_1793_open_q1,optical_illusion_1793.png,"[""illusion_type=muller_lyer; element_A_true_value=119; element_B_true_value=125; true_relation=B larger; absolute_difference=6; percent_difference=5.04""]","[""A"",""B""]",muller_lyer,119,125,B larger,6,5.04
optical_illusion_1794_open_q1,optical_illusion_1794.png,"[""illusion_type=ponzo; element_A_true_value=138; element_B_true_value=130; true_relation=A larger; absolute_difference=8; percent_difference=6.15""]","[""A"",""B""]",ponzo,138,130,A larger,8,6.15
optical_illusion_1795_open_q1,optical_illusion_1795.png,"[""illusion_type=ebbinghaus; element_A_true_value=45; element_B_true_value=45; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,45,45,equal,0,0
optical_illusion_1796_open_q1,optical_illusion_1796.png,"[""illusion_type=muller_lyer; element_A_true_value=144; element_B_true_value=144; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,144,144,equal,0,0
optical_illusion_1797_open_q1,optical_illusion_1797.png,"[""illusion_type=ponzo; element_A_true_value=121; element_B_true_value=121; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,121,121,equal,0,0
optical_illusion_1798_open_q1,optical_illusion_1798.png,"[""illusion_type=ebbinghaus; element_A_true_value=45; element_B_true_value=49; true_relation=B larger; absolute_difference=4; percent_difference=8.89""]","[""A"",""B""]",ebbinghaus,45,49,B larger,4,8.89
optical_illusion_1799_open_q1,optical_illusion_1799.png,"[""illusion_type=muller_lyer; element_A_true_value=133; element_B_true_value=117; true_relation=A larger; absolute_difference=16; percent_difference=13.68""]","[""A"",""B""]",muller_lyer,133,117,A larger,16,13.68
optical_illusion_1800_open_q1,optical_illusion_1800.png,"[""illusion_type=ponzo; element_A_true_value=144; element_B_true_value=127; true_relation=A larger; absolute_difference=17; percent_difference=13.39""]","[""A"",""B""]",ponzo,144,127,A larger,17,13.39
optical_illusion_1801_open_q1,optical_illusion_1801.png,"[""illusion_type=muller_lyer; element_A_true_value=117; element_B_true_value=117; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,117,117,equal,0,0
optical_illusion_1802_open_q1,optical_illusion_1802.png,"[""illusion_type=ponzo; element_A_true_value=140; element_B_true_value=140; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,140,140,equal,0,0
optical_illusion_1803_open_q1,optical_illusion_1803.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=58; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,58,58,equal,0,0
optical_illusion_1804_open_q1,optical_illusion_1804.png,"[""illusion_type=muller_lyer; element_A_true_value=149; element_B_true_value=138; true_relation=A larger; absolute_difference=11; percent_difference=7.97""]","[""A"",""B""]",muller_lyer,149,138,A larger,11,7.97
optical_illusion_1805_open_q1,optical_illusion_1805.png,"[""illusion_type=ponzo; element_A_true_value=145; element_B_true_value=167; true_relation=B larger; absolute_difference=22; percent_difference=15.17""]","[""A"",""B""]",ponzo,145,167,B larger,22,15.17
optical_illusion_1806_open_q1,optical_illusion_1806.png,"[""illusion_type=ebbinghaus; element_A_true_value=48; element_B_true_value=52; true_relation=B larger; absolute_difference=4; percent_difference=8.33""]","[""A"",""B""]",ebbinghaus,48,52,B larger,4,8.33
optical_illusion_1807_open_q1,optical_illusion_1807.png,"[""illusion_type=muller_lyer; element_A_true_value=127; element_B_true_value=127; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,127,127,equal,0,0
optical_illusion_1808_open_q1,optical_illusion_1808.png,"[""illusion_type=ponzo; element_A_true_value=124; element_B_true_value=124; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,124,124,equal,0,0
optical_illusion_1809_open_q1,optical_illusion_1809.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=52; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,52,52,equal,0,0
optical_illusion_1810_open_q1,optical_illusion_1810.png,"[""illusion_type=muller_lyer; element_A_true_value=136; element_B_true_value=125; true_relation=A larger; absolute_difference=11; percent_difference=8.8""]","[""A"",""B""]",muller_lyer,136,125,A larger,11,8.8
optical_illusion_1811_open_q1,optical_illusion_1811.png,"[""illusion_type=ponzo; element_A_true_value=120; element_B_true_value=131; true_relation=B larger; absolute_difference=11; percent_difference=9.17""]","[""A"",""B""]",ponzo,120,131,B larger,11,9.17
optical_illusion_1812_open_q1,optical_illusion_1812.png,"[""illusion_type=ebbinghaus; element_A_true_value=65; element_B_true_value=56; true_relation=A larger; absolute_difference=9; percent_difference=16.07""]","[""A"",""B""]",ebbinghaus,65,56,A larger,9,16.07
optical_illusion_1813_open_q1,optical_illusion_1813.png,"[""illusion_type=muller_lyer; element_A_true_value=124; element_B_true_value=124; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,124,124,equal,0,0
optical_illusion_1814_open_q1,optical_illusion_1814.png,"[""illusion_type=ponzo; element_A_true_value=139; element_B_true_value=139; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,139,139,equal,0,0
optical_illusion_1815_open_q1,optical_illusion_1815.png,"[""illusion_type=ebbinghaus; element_A_true_value=53; element_B_true_value=53; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,53,53,equal,0,0
optical_illusion_1816_open_q1,optical_illusion_1816.png,"[""illusion_type=muller_lyer; element_A_true_value=132; element_B_true_value=158; true_relation=B larger; absolute_difference=26; percent_difference=19.7""]","[""A"",""B""]",muller_lyer,132,158,B larger,26,19.7
optical_illusion_1817_open_q1,optical_illusion_1817.png,"[""illusion_type=ponzo; element_A_true_value=145; element_B_true_value=138; true_relation=A larger; absolute_difference=7; percent_difference=5.07""]","[""A"",""B""]",ponzo,145,138,A larger,7,5.07
optical_illusion_1818_open_q1,optical_illusion_1818.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=58; true_relation=B larger; absolute_difference=6; percent_difference=11.54""]","[""A"",""B""]",ebbinghaus,52,58,B larger,6,11.54
optical_illusion_1819_open_q1,optical_illusion_1819.png,"[""illusion_type=muller_lyer; element_A_true_value=132; element_B_true_value=132; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,132,132,equal,0,0
optical_illusion_1820_open_q1,optical_illusion_1820.png,"[""illusion_type=ponzo; element_A_true_value=143; element_B_true_value=143; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,143,143,equal,0,0
optical_illusion_1821_open_q1,optical_illusion_1821.png,"[""illusion_type=muller_lyer; element_A_true_value=127; element_B_true_value=150; true_relation=B larger; absolute_difference=23; percent_difference=18.11""]","[""A"",""B""]",muller_lyer,127,150,B larger,23,18.11
optical_illusion_1822_open_q1,optical_illusion_1822.png,"[""illusion_type=ponzo; element_A_true_value=131; element_B_true_value=140; true_relation=B larger; absolute_difference=9; percent_difference=6.87""]","[""A"",""B""]",ponzo,131,140,B larger,9,6.87
optical_illusion_1823_open_q1,optical_illusion_1823.png,"[""illusion_type=ebbinghaus; element_A_true_value=44; element_B_true_value=44; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,44,44,equal,0,0
optical_illusion_1824_open_q1,optical_illusion_1824.png,"[""illusion_type=muller_lyer; element_A_true_value=142; element_B_true_value=142; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,142,142,equal,0,0
optical_illusion_1825_open_q1,optical_illusion_1825.png,"[""illusion_type=ponzo; element_A_true_value=126; element_B_true_value=126; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,126,126,equal,0,0
optical_illusion_1826_open_q1,optical_illusion_1826.png,"[""illusion_type=ebbinghaus; element_A_true_value=51; element_B_true_value=61; true_relation=B larger; absolute_difference=10; percent_difference=19.61""]","[""A"",""B""]",ebbinghaus,51,61,B larger,10,19.61
optical_illusion_1827_open_q1,optical_illusion_1827.png,"[""illusion_type=muller_lyer; element_A_true_value=148; element_B_true_value=165; true_relation=B larger; absolute_difference=17; percent_difference=11.49""]","[""A"",""B""]",muller_lyer,148,165,B larger,17,11.49
optical_illusion_1828_open_q1,optical_illusion_1828.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=139; true_relation=B larger; absolute_difference=23; percent_difference=19.83""]","[""A"",""B""]",ponzo,116,139,B larger,23,19.83
optical_illusion_1829_open_q1,optical_illusion_1829.png,"[""illusion_type=ebbinghaus; element_A_true_value=46; element_B_true_value=46; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,46,46,equal,0,0
optical_illusion_1830_open_q1,optical_illusion_1830.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=140; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,140,140,equal,0,0
optical_illusion_1831_open_q1,optical_illusion_1831.png,"[""illusion_type=ponzo; element_A_true_value=123; element_B_true_value=123; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,123,123,equal,0,0
optical_illusion_1832_open_q1,optical_illusion_1832.png,"[""illusion_type=ebbinghaus; element_A_true_value=63; element_B_true_value=55; true_relation=A larger; absolute_difference=8; percent_difference=14.55""]","[""A"",""B""]",ebbinghaus,63,55,A larger,8,14.55
optical_illusion_1833_open_q1,optical_illusion_1833.png,"[""illusion_type=muller_lyer; element_A_true_value=135; element_B_true_value=147; true_relation=B larger; absolute_difference=12; percent_difference=8.89""]","[""A"",""B""]",muller_lyer,135,147,B larger,12,8.89
optical_illusion_1834_open_q1,optical_illusion_1834.png,"[""illusion_type=ponzo; element_A_true_value=135; element_B_true_value=158; true_relation=B larger; absolute_difference=23; percent_difference=17.04""]","[""A"",""B""]",ponzo,135,158,B larger,23,17.04
optical_illusion_1835_open_q1,optical_illusion_1835.png,"[""illusion_type=ebbinghaus; element_A_true_value=55; element_B_true_value=55; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,55,55,equal,0,0
optical_illusion_1836_open_q1,optical_illusion_1836.png,"[""illusion_type=muller_lyer; element_A_true_value=138; element_B_true_value=138; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,138,138,equal,0,0
optical_illusion_1837_open_q1,optical_illusion_1837.png,"[""illusion_type=ponzo; element_A_true_value=120; element_B_true_value=120; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,120,120,equal,0,0
optical_illusion_1838_open_q1,optical_illusion_1838.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=45; true_relation=A larger; absolute_difference=5; percent_difference=11.11""]","[""A"",""B""]",ebbinghaus,50,45,A larger,5,11.11
optical_illusion_1839_open_q1,optical_illusion_1839.png,"[""illusion_type=muller_lyer; element_A_true_value=120; element_B_true_value=129; true_relation=B larger; absolute_difference=9; percent_difference=7.5""]","[""A"",""B""]",muller_lyer,120,129,B larger,9,7.5
optical_illusion_1840_open_q1,optical_illusion_1840.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=170; true_relation=B larger; absolute_difference=28; percent_difference=19.72""]","[""A"",""B""]",ponzo,142,170,B larger,28,19.72
optical_illusion_1841_open_q1,optical_illusion_1841.png,"[""illusion_type=muller_lyer; element_A_true_value=130; element_B_true_value=130; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,130,130,equal,0,0
optical_illusion_1842_open_q1,optical_illusion_1842.png,"[""illusion_type=ponzo; element_A_true_value=148; element_B_true_value=148; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,148,148,equal,0,0
optical_illusion_1843_open_q1,optical_illusion_1843.png,"[""illusion_type=ebbinghaus; element_A_true_value=57; element_B_true_value=57; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,57,57,equal,0,0
optical_illusion_1844_open_q1,optical_illusion_1844.png,"[""illusion_type=muller_lyer; element_A_true_value=168; element_B_true_value=140; true_relation=A larger; absolute_difference=28; percent_difference=20""]","[""A"",""B""]",muller_lyer,168,140,A larger,28,20
optical_illusion_1845_open_q1,optical_illusion_1845.png,"[""illusion_type=ponzo; element_A_true_value=140; element_B_true_value=153; true_relation=B larger; absolute_difference=13; percent_difference=9.29""]","[""A"",""B""]",ponzo,140,153,B larger,13,9.29
optical_illusion_1846_open_q1,optical_illusion_1846.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=59; true_relation=B larger; absolute_difference=9; percent_difference=18""]","[""A"",""B""]",ebbinghaus,50,59,B larger,9,18
optical_illusion_1847_open_q1,optical_illusion_1847.png,"[""illusion_type=muller_lyer; element_A_true_value=125; element_B_true_value=125; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,125,125,equal,0,0
optical_illusion_1848_open_q1,optical_illusion_1848.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=142; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,142,142,equal,0,0
optical_illusion_1849_open_q1,optical_illusion_1849.png,"[""illusion_type=ebbinghaus; element_A_true_value=50; element_B_true_value=50; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,50,50,equal,0,0
optical_illusion_1850_open_q1,optical_illusion_1850.png,"[""illusion_type=muller_lyer; element_A_true_value=128; element_B_true_value=151; true_relation=B larger; absolute_difference=23; percent_difference=17.97""]","[""A"",""B""]",muller_lyer,128,151,B larger,23,17.97
optical_illusion_1851_open_q1,optical_illusion_1851.png,"[""illusion_type=ponzo; element_A_true_value=120; element_B_true_value=130; true_relation=B larger; absolute_difference=10; percent_difference=8.33""]","[""A"",""B""]",ponzo,120,130,B larger,10,8.33
optical_illusion_1852_open_q1,optical_illusion_1852.png,"[""illusion_type=ebbinghaus; element_A_true_value=49; element_B_true_value=54; true_relation=B larger; absolute_difference=5; percent_difference=10.2""]","[""A"",""B""]",ebbinghaus,49,54,B larger,5,10.2
optical_illusion_1853_open_q1,optical_illusion_1853.png,"[""illusion_type=muller_lyer; element_A_true_value=137; element_B_true_value=137; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,137,137,equal,0,0
optical_illusion_1854_open_q1,optical_illusion_1854.png,"[""illusion_type=ponzo; element_A_true_value=130; element_B_true_value=130; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,130,130,equal,0,0
optical_illusion_1855_open_q1,optical_illusion_1855.png,"[""illusion_type=ebbinghaus; element_A_true_value=52; element_B_true_value=52; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,52,52,equal,0,0
optical_illusion_1856_open_q1,optical_illusion_1856.png,"[""illusion_type=muller_lyer; element_A_true_value=133; element_B_true_value=146; true_relation=B larger; absolute_difference=13; percent_difference=9.77""]","[""A"",""B""]",muller_lyer,133,146,B larger,13,9.77
optical_illusion_1857_open_q1,optical_illusion_1857.png,"[""illusion_type=ponzo; element_A_true_value=131; element_B_true_value=143; true_relation=B larger; absolute_difference=12; percent_difference=9.16""]","[""A"",""B""]",ponzo,131,143,B larger,12,9.16
optical_illusion_1858_open_q1,optical_illusion_1858.png,"[""illusion_type=ebbinghaus; element_A_true_value=55; element_B_true_value=64; true_relation=B larger; absolute_difference=9; percent_difference=16.36""]","[""A"",""B""]",ebbinghaus,55,64,B larger,9,16.36
optical_illusion_1859_open_q1,optical_illusion_1859.png,"[""illusion_type=muller_lyer; element_A_true_value=145; element_B_true_value=145; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,145,145,equal,0,0
optical_illusion_1860_open_q1,optical_illusion_1860.png,"[""illusion_type=ponzo; element_A_true_value=140; element_B_true_value=140; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,140,140,equal,0,0
optical_illusion_1861_open_q1,optical_illusion_1861.png,"[""illusion_type=muller_lyer; element_A_true_value=165; element_B_true_value=148; true_relation=A larger; absolute_difference=17; percent_difference=11.49""]","[""A"",""B""]",muller_lyer,165,148,A larger,17,11.49
optical_illusion_1862_open_q1,optical_illusion_1862.png,"[""illusion_type=ponzo; element_A_true_value=161; element_B_true_value=144; true_relation=A larger; absolute_difference=17; percent_difference=11.81""]","[""A"",""B""]",ponzo,161,144,A larger,17,11.81
optical_illusion_1863_open_q1,optical_illusion_1863.png,"[""illusion_type=ebbinghaus; element_A_true_value=56; element_B_true_value=56; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,56,56,equal,0,0
optical_illusion_1864_open_q1,optical_illusion_1864.png,"[""illusion_type=muller_lyer; element_A_true_value=118; element_B_true_value=118; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,118,118,equal,0,0
optical_illusion_1865_open_q1,optical_illusion_1865.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=142; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,142,142,equal,0,0
optical_illusion_1866_open_q1,optical_illusion_1866.png,"[""illusion_type=ebbinghaus; element_A_true_value=49; element_B_true_value=44; true_relation=A larger; absolute_difference=5; percent_difference=11.36""]","[""A"",""B""]",ebbinghaus,49,44,A larger,5,11.36
optical_illusion_1867_open_q1,optical_illusion_1867.png,"[""illusion_type=muller_lyer; element_A_true_value=150; element_B_true_value=142; true_relation=A larger; absolute_difference=8; percent_difference=5.63""]","[""A"",""B""]",muller_lyer,150,142,A larger,8,5.63
optical_illusion_1868_open_q1,optical_illusion_1868.png,"[""illusion_type=ponzo; element_A_true_value=147; element_B_true_value=161; true_relation=B larger; absolute_difference=14; percent_difference=9.52""]","[""A"",""B""]",ponzo,147,161,B larger,14,9.52
optical_illusion_1869_open_q1,optical_illusion_1869.png,"[""illusion_type=ebbinghaus; element_A_true_value=53; element_B_true_value=53; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,53,53,equal,0,0
optical_illusion_1870_open_q1,optical_illusion_1870.png,"[""illusion_type=muller_lyer; element_A_true_value=130; element_B_true_value=130; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,130,130,equal,0,0
optical_illusion_1871_open_q1,optical_illusion_1871.png,"[""illusion_type=ponzo; element_A_true_value=123; element_B_true_value=123; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,123,123,equal,0,0
optical_illusion_1872_open_q1,optical_illusion_1872.png,"[""illusion_type=ebbinghaus; element_A_true_value=48; element_B_true_value=57; true_relation=B larger; absolute_difference=9; percent_difference=18.75""]","[""A"",""B""]",ebbinghaus,48,57,B larger,9,18.75
optical_illusion_1873_open_q1,optical_illusion_1873.png,"[""illusion_type=muller_lyer; element_A_true_value=119; element_B_true_value=125; true_relation=B larger; absolute_difference=6; percent_difference=5.04""]","[""A"",""B""]",muller_lyer,119,125,B larger,6,5.04
optical_illusion_1874_open_q1,optical_illusion_1874.png,"[""illusion_type=ponzo; element_A_true_value=137; element_B_true_value=120; true_relation=A larger; absolute_difference=17; percent_difference=14.17""]","[""A"",""B""]",ponzo,137,120,A larger,17,14.17
optical_illusion_1875_open_q1,optical_illusion_1875.png,"[""illusion_type=ebbinghaus; element_A_true_value=48; element_B_true_value=48; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,48,48,equal,0,0
optical_illusion_1876_open_q1,optical_illusion_1876.png,"[""illusion_type=muller_lyer; element_A_true_value=135; element_B_true_value=135; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,135,135,equal,0,0
optical_illusion_1877_open_q1,optical_illusion_1877.png,"[""illusion_type=ponzo; element_A_true_value=134; element_B_true_value=134; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,134,134,equal,0,0
optical_illusion_1878_open_q1,optical_illusion_1878.png,"[""illusion_type=ebbinghaus; element_A_true_value=51; element_B_true_value=45; true_relation=A larger; absolute_difference=6; percent_difference=13.33""]","[""A"",""B""]",ebbinghaus,51,45,A larger,6,13.33
optical_illusion_1879_open_q1,optical_illusion_1879.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=118; true_relation=A larger; absolute_difference=22; percent_difference=18.64""]","[""A"",""B""]",muller_lyer,140,118,A larger,22,18.64
optical_illusion_1880_open_q1,optical_illusion_1880.png,"[""illusion_type=ponzo; element_A_true_value=137; element_B_true_value=125; true_relation=A larger; absolute_difference=12; percent_difference=9.6""]","[""A"",""B""]",ponzo,137,125,A larger,12,9.6
optical_illusion_1881_open_q1,optical_illusion_1881.png,"[""illusion_type=muller_lyer; element_A_true_value=140; element_B_true_value=140; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,140,140,equal,0,0
optical_illusion_1882_open_q1,optical_illusion_1882.png,"[""illusion_type=ponzo; element_A_true_value=142; element_B_true_value=142; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,142,142,equal,0,0
optical_illusion_1883_open_q1,optical_illusion_1883.png,"[""illusion_type=ebbinghaus; element_A_true_value=47; element_B_true_value=47; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,47,47,equal,0,0
optical_illusion_1884_open_q1,optical_illusion_1884.png,"[""illusion_type=muller_lyer; element_A_true_value=141; element_B_true_value=134; true_relation=A larger; absolute_difference=7; percent_difference=5.22""]","[""A"",""B""]",muller_lyer,141,134,A larger,7,5.22
optical_illusion_1885_open_q1,optical_illusion_1885.png,"[""illusion_type=ponzo; element_A_true_value=130; element_B_true_value=123; true_relation=A larger; absolute_difference=7; percent_difference=5.69""]","[""A"",""B""]",ponzo,130,123,A larger,7,5.69
optical_illusion_1886_open_q1,optical_illusion_1886.png,"[""illusion_type=ebbinghaus; element_A_true_value=55; element_B_true_value=61; true_relation=B larger; absolute_difference=6; percent_difference=10.91""]","[""A"",""B""]",ebbinghaus,55,61,B larger,6,10.91
optical_illusion_1887_open_q1,optical_illusion_1887.png,"[""illusion_type=muller_lyer; element_A_true_value=135; element_B_true_value=135; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",muller_lyer,135,135,equal,0,0
optical_illusion_1888_open_q1,optical_illusion_1888.png,"[""illusion_type=ponzo; element_A_true_value=116; element_B_true_value=116; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ponzo,116,116,equal,0,0
optical_illusion_1889_open_q1,optical_illusion_1889.png,"[""illusion_type=ebbinghaus; element_A_true_value=58; element_B_true_value=58; true_relation=equal; absolute_difference=0; percent_difference=0""]","[""A"",""B""]",ebbinghaus,58,58,equal,0,0
optical_illusion_1890_open_q1,optical_illusion_1890.png,"[""illusion_type=muller_lyer; element_A_true_value=150; element_B_true_value=136; true_relation=A larger; absolute_difference=14; percent_difference=10.29""]","[""A"",""B""]",muller_lyer,150,136,A larger,14,10.29
optical_illusion_1891_open_q1,optical_illusion_1891.png,"[""illusion_type=ponzo; element_A_true_value=126; element_B_true_value=116; true_relation=A larger; absolute_difference=10; percent_difference=8.62""]","[""A"",""B""]",ponzo,126,116,A larger,10,8.62
optical_illusion_1892_open_q1,optical_illusion_1892.png,"[""illusion_type=ebbinghaus; element_A_true_value=59; element_B_true_value=55; true_relation=A larger; absolute_difference=4; percent_difference=7.27""]","[""A"",""B""]",ebbinghaus,59,55,A larger,4,7.27
