question_id,image,acceptance_set,targets,target,target_coordinates,nearest_labels,nearest_distance,farthest_labels,farthest_distance
coordinate_geometry_1384_open_q1,coordinate_geometry_1384.png,"[""target=A; target_coordinates=[7, -5]; nearest_labels=['B']; nearest_distance=11; farthest_labels=['B']; farthest_distance=11""]","[""A""]",A,"[7,-5]","[""B""]",11,"[""B""]",11
coordinate_geometry_1385_open_q1,coordinate_geometry_1385.png,"[""target=A; target_coordinates=[-2, 3]; nearest_labels=['B']; nearest_distance=2.83; farthest_labels=['C']; farthest_distance=8.49""]","[""A""]",A,"[-2,3]","[""B""]",2.83,"[""C""]",8.49
coordinate_geometry_1386_open_q1,coordinate_geometry_1386.png,"[""target=D; target_coordinates=[3, 4]; nearest_labels=['B']; nearest_distance=7.28; farthest_labels=['C']; farthest_distance=10.44""]","[""D""]",D,"[3,4]","[""B""]",7.28,"[""C""]",10.44
coordinate_geometry_1387_open_q1,coordinate_geometry_1387.png,"[""target=B; target_coordinates=[-7, 6]; nearest_labels=['A']; nearest_distance=16.16; farthest_labels=['A']; farthest_distance=16.16""]","[""B""]",B,"[-7,6]","[""A""]",16.16,"[""A""]",16.16
coordinate_geometry_1388_open_q1,coordinate_geometry_1388.png,"[""target=A; target_coordinates=[0, 0]; nearest_labels=['B']; nearest_distance=2.83; farthest_labels=['C']; farthest_distance=8.49""]","[""A""]",A,"[0,0]","[""B""]",2.83,"[""C""]",8.49
coordinate_geometry_1389_open_q1,coordinate_geometry_1389.png,"[""target=D; target_coordinates=[7, 5]; nearest_labels=['C']; nearest_distance=11.4; farthest_labels=['A']; farthest_distance=13.34""]","[""D""]",D,"[7,5]","[""C""]",11.4,"[""A""]",13.34
coordinate_geometry_1390_open_q1,coordinate_geometry_1390.png,"[""target=B; target_coordinates=[-1, 6]; nearest_labels=['A']; nearest_distance=7.21; farthest_labels=['A']; farthest_distance=7.21""]","[""B""]",B,"[-1,6]","[""A""]",7.21,"[""A""]",7.21
coordinate_geometry_1391_open_q1,coordinate_geometry_1391.png,"[""target=B; target_coordinates=[-3, -2]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=11.18""]","[""B""]",B,"[-3,-2]","[""A""]",2.24,"[""C""]",11.18
coordinate_geometry_1392_open_q1,coordinate_geometry_1392.png,"[""target=C; target_coordinates=[5, 3]; nearest_labels=['B']; nearest_distance=5.66; farthest_labels=['D']; farthest_distance=12.08""]","[""C""]",C,"[5,3]","[""B""]",5.66,"[""D""]",12.08
coordinate_geometry_1393_open_q1,coordinate_geometry_1393.png,"[""target=B; target_coordinates=[-4, -6]; nearest_labels=['A']; nearest_distance=9.9; farthest_labels=['A']; farthest_distance=9.9""]","[""B""]",B,"[-4,-6]","[""A""]",9.9,"[""A""]",9.9
coordinate_geometry_1394_open_q1,coordinate_geometry_1394.png,"[""target=B; target_coordinates=[-2, 0]; nearest_labels=['C']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=8.94""]","[""B""]",B,"[-2,0]","[""C""]",2.24,"[""A""]",8.94
coordinate_geometry_1395_open_q1,coordinate_geometry_1395.png,"[""target=D; target_coordinates=[5, 1]; nearest_labels=['B']; nearest_distance=3; farthest_labels=['C']; farthest_distance=8.06""]","[""D""]",D,"[5,1]","[""B""]",3,"[""C""]",8.06
coordinate_geometry_1396_open_q1,coordinate_geometry_1396.png,"[""target=A; target_coordinates=[-2, -7]; nearest_labels=['B']; nearest_distance=13.15; farthest_labels=['B']; farthest_distance=13.15""]","[""A""]",A,"[-2,-7]","[""B""]",13.15,"[""B""]",13.15
coordinate_geometry_1397_open_q1,coordinate_geometry_1397.png,"[""target=A; target_coordinates=[-1, 4]; nearest_labels=['B']; nearest_distance=7.07; farthest_labels=['C']; farthest_distance=9.9""]","[""A""]",A,"[-1,4]","[""B""]",7.07,"[""C""]",9.9
coordinate_geometry_1398_open_q1,coordinate_geometry_1398.png,"[""target=B; target_coordinates=[-1, 3]; nearest_labels=['C']; nearest_distance=4.47; farthest_labels=['D']; farthest_distance=8.25""]","[""B""]",B,"[-1,3]","[""C""]",4.47,"[""D""]",8.25
coordinate_geometry_1399_open_q1,coordinate_geometry_1399.png,"[""target=B; target_coordinates=[-3, 7]; nearest_labels=['A']; nearest_distance=16.64; farthest_labels=['A']; farthest_distance=16.64""]","[""B""]",B,"[-3,7]","[""A""]",16.64,"[""A""]",16.64
coordinate_geometry_1400_open_q1,coordinate_geometry_1400.png,"[""target=C; target_coordinates=[7, -2]; nearest_labels=['B']; nearest_distance=11.18; farthest_labels=['A']; farthest_distance=15.65""]","[""C""]",C,"[7,-2]","[""B""]",11.18,"[""A""]",15.65
coordinate_geometry_1401_open_q1,coordinate_geometry_1401.png,"[""target=C; target_coordinates=[5, -7]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['A']; farthest_distance=15.65""]","[""C""]",C,"[5,-7]","[""B""]",4.47,"[""A""]",15.65
coordinate_geometry_1402_open_q1,coordinate_geometry_1402.png,"[""target=B; target_coordinates=[-7, 3]; nearest_labels=['A']; nearest_distance=5.1; farthest_labels=['A']; farthest_distance=5.1""]","[""B""]",B,"[-7,3]","[""A""]",5.1,"[""A""]",5.1
coordinate_geometry_1403_open_q1,coordinate_geometry_1403.png,"[""target=A; target_coordinates=[1, -1]; nearest_labels=['B']; nearest_distance=4.47; farthest_labels=['C']; farthest_distance=6.71""]","[""A""]",A,"[1,-1]","[""B""]",4.47,"[""C""]",6.71
coordinate_geometry_1404_open_q1,coordinate_geometry_1404.png,"[""target=B; target_coordinates=[-4, -1]; nearest_labels=['D']; nearest_distance=3; farthest_labels=['C']; farthest_distance=8.94""]","[""B""]",B,"[-4,-1]","[""D""]",3,"[""C""]",8.94
coordinate_geometry_1405_open_q1,coordinate_geometry_1405.png,"[""target=A; target_coordinates=[8, -1]; nearest_labels=['B']; nearest_distance=12.04; farthest_labels=['B']; farthest_distance=12.04""]","[""A""]",A,"[8,-1]","[""B""]",12.04,"[""B""]",12.04
coordinate_geometry_1406_open_q1,coordinate_geometry_1406.png,"[""target=C; target_coordinates=[3, -8]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=15.65""]","[""C""]",C,"[3,-8]","[""B""]",2.24,"[""A""]",15.65
coordinate_geometry_1407_open_q1,coordinate_geometry_1407.png,"[""target=B; target_coordinates=[5, 2]; nearest_labels=['C']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=8.94""]","[""B""]",B,"[5,2]","[""C""]",2.24,"[""A""]",8.94
coordinate_geometry_1408_open_q1,coordinate_geometry_1408.png,"[""target=B; target_coordinates=[2, 8]; nearest_labels=['A']; nearest_distance=14.76; farthest_labels=['A']; farthest_distance=14.76""]","[""B""]",B,"[2,8]","[""A""]",14.76,"[""A""]",14.76
coordinate_geometry_1409_open_q1,coordinate_geometry_1409.png,"[""target=B; target_coordinates=[7, 8]; nearest_labels=['C']; nearest_distance=6.71; farthest_labels=['A']; farthest_distance=14.04""]","[""B""]",B,"[7,8]","[""C""]",6.71,"[""A""]",14.04
coordinate_geometry_1410_open_q1,coordinate_geometry_1410.png,"[""target=C; target_coordinates=[0, -3]; nearest_labels=['B']; nearest_distance=3.16; farthest_labels=['D']; farthest_distance=5.39""]","[""C""]",C,"[0,-3]","[""B""]",3.16,"[""D""]",5.39
coordinate_geometry_1411_open_q1,coordinate_geometry_1411.png,"[""target=A; target_coordinates=[-8, 6]; nearest_labels=['B']; nearest_distance=9.06; farthest_labels=['B']; farthest_distance=9.06""]","[""A""]",A,"[-8,6]","[""B""]",9.06,"[""B""]",9.06
coordinate_geometry_1412_open_q1,coordinate_geometry_1412.png,"[""target=B; target_coordinates=[4, -4]; nearest_labels=['A']; nearest_distance=3; farthest_labels=['C']; farthest_distance=8.06""]","[""B""]",B,"[4,-4]","[""A""]",3,"[""C""]",8.06
coordinate_geometry_1413_open_q1,coordinate_geometry_1413.png,"[""target=B; target_coordinates=[6, 1]; nearest_labels=['D']; nearest_distance=6.32; farthest_labels=['C']; farthest_distance=13.6""]","[""B""]",B,"[6,1]","[""D""]",6.32,"[""C""]",13.6
coordinate_geometry_1414_open_q1,coordinate_geometry_1414.png,"[""target=B; target_coordinates=[7, -6]; nearest_labels=['A']; nearest_distance=9; farthest_labels=['A']; farthest_distance=9""]","[""B""]",B,"[7,-6]","[""A""]",9,"[""A""]",9
coordinate_geometry_1415_open_q1,coordinate_geometry_1415.png,"[""target=A; target_coordinates=[5, 2]; nearest_labels=['B']; nearest_distance=6.08; farthest_labels=['C']; farthest_distance=8.54""]","[""A""]",A,"[5,2]","[""B""]",6.08,"[""C""]",8.54
coordinate_geometry_1416_open_q1,coordinate_geometry_1416.png,"[""target=C; target_coordinates=[4, 8]; nearest_labels=['B']; nearest_distance=5; farthest_labels=['A']; farthest_distance=13.15""]","[""C""]",C,"[4,8]","[""B""]",5,"[""A""]",13.15
coordinate_geometry_1417_open_q1,coordinate_geometry_1417.png,"[""target=A; target_coordinates=[-6, 5]; nearest_labels=['B']; nearest_distance=16.64; farthest_labels=['B']; farthest_distance=16.64""]","[""A""]",A,"[-6,5]","[""B""]",16.64,"[""B""]",16.64
coordinate_geometry_1418_open_q1,coordinate_geometry_1418.png,"[""target=C; target_coordinates=[5, -3]; nearest_labels=['B']; nearest_distance=6.32; farthest_labels=['A']; farthest_distance=11.18""]","[""C""]",C,"[5,-3]","[""B""]",6.32,"[""A""]",11.18
coordinate_geometry_1419_open_q1,coordinate_geometry_1419.png,"[""target=D; target_coordinates=[0, -4]; nearest_labels=['C']; nearest_distance=7.07; farthest_labels=['B']; farthest_distance=7.28""]","[""D""]",D,"[0,-4]","[""C""]",7.07,"[""B""]",7.28
coordinate_geometry_1420_open_q1,coordinate_geometry_1420.png,"[""target=B; target_coordinates=[8, -6]; nearest_labels=['A']; nearest_distance=5.39; farthest_labels=['A']; farthest_distance=5.39""]","[""B""]",B,"[8,-6]","[""A""]",5.39,"[""A""]",5.39
coordinate_geometry_1421_open_q1,coordinate_geometry_1421.png,"[""target=C; target_coordinates=[-5, 0]; nearest_labels=['A']; nearest_distance=2.83; farthest_labels=['B']; farthest_distance=5.39""]","[""C""]",C,"[-5,0]","[""A""]",2.83,"[""B""]",5.39
coordinate_geometry_1422_open_q1,coordinate_geometry_1422.png,"[""target=C; target_coordinates=[4, -8]; nearest_labels=['D']; nearest_distance=4.12; farthest_labels=['A']; farthest_distance=14.14""]","[""C""]",C,"[4,-8]","[""D""]",4.12,"[""A""]",14.14
coordinate_geometry_1423_open_q1,coordinate_geometry_1423.png,"[""target=A; target_coordinates=[-7, -3]; nearest_labels=['B']; nearest_distance=13.45; farthest_labels=['B']; farthest_distance=13.45""]","[""A""]",A,"[-7,-3]","[""B""]",13.45,"[""B""]",13.45
coordinate_geometry_1424_open_q1,coordinate_geometry_1424.png,"[""target=A; target_coordinates=[8, 0]; nearest_labels=['C']; nearest_distance=5.39; farthest_labels=['B']; farthest_distance=15.26""]","[""A""]",A,"[8,0]","[""C""]",5.39,"[""B""]",15.26
coordinate_geometry_1425_open_q1,coordinate_geometry_1425.png,"[""target=B; target_coordinates=[6, 2]; nearest_labels=['A']; nearest_distance=10; farthest_labels=['C']; farthest_distance=15.23""]","[""B""]",B,"[6,2]","[""A""]",10,"[""C""]",15.23
coordinate_geometry_1426_open_q1,coordinate_geometry_1426.png,"[""target=A; target_coordinates=[8, -2]; nearest_labels=['B']; nearest_distance=14.32; farthest_labels=['B']; farthest_distance=14.32""]","[""A""]",A,"[8,-2]","[""B""]",14.32,"[""B""]",14.32
coordinate_geometry_1427_open_q1,coordinate_geometry_1427.png,"[""target=C; target_coordinates=[-6, 1]; nearest_labels=['A']; nearest_distance=5.83; farthest_labels=['B']; farthest_distance=10.77""]","[""C""]",C,"[-6,1]","[""A""]",5.83,"[""B""]",10.77
coordinate_geometry_1428_open_q1,coordinate_geometry_1428.png,"[""target=C; target_coordinates=[-8, 4]; nearest_labels=['B']; nearest_distance=8; farthest_labels=['D']; farthest_distance=12.17""]","[""C""]",C,"[-8,4]","[""B""]",8,"[""D""]",12.17
coordinate_geometry_1429_open_q1,coordinate_geometry_1429.png,"[""target=A; target_coordinates=[-1, -5]; nearest_labels=['B']; nearest_distance=8.06; farthest_labels=['B']; farthest_distance=8.06""]","[""A""]",A,"[-1,-5]","[""B""]",8.06,"[""B""]",8.06
coordinate_geometry_1430_open_q1,coordinate_geometry_1430.png,"[""target=A; target_coordinates=[-3, 1]; nearest_labels=['B']; nearest_distance=4.24; farthest_labels=['C']; farthest_distance=12.08""]","[""A""]",A,"[-3,1]","[""B""]",4.24,"[""C""]",12.08
coordinate_geometry_1431_open_q1,coordinate_geometry_1431.png,"[""target=C; target_coordinates=[-8, -4]; nearest_labels=['D']; nearest_distance=12.17; farthest_labels=['A']; farthest_distance=14.87""]","[""C""]",C,"[-8,-4]","[""D""]",12.17,"[""A""]",14.87
coordinate_geometry_1432_open_q1,coordinate_geometry_1432.png,"[""target=A; target_coordinates=[1, -4]; nearest_labels=['B']; nearest_distance=6; farthest_labels=['B']; farthest_distance=6""]","[""A""]",A,"[1,-4]","[""B""]",6,"[""B""]",6
coordinate_geometry_1433_open_q1,coordinate_geometry_1433.png,"[""target=C; target_coordinates=[-6, 6]; nearest_labels=['A']; nearest_distance=12; farthest_labels=['B']; farthest_distance=12.21""]","[""C""]",C,"[-6,6]","[""A""]",12,"[""B""]",12.21
coordinate_geometry_1434_open_q1,coordinate_geometry_1434.png,"[""target=B; target_coordinates=[-3, -8]; nearest_labels=['A']; nearest_distance=14.04; farthest_labels=['C']; farthest_distance=14.87""]","[""B""]",B,"[-3,-8]","[""A""]",14.04,"[""C""]",14.87
coordinate_geometry_1435_open_q1,coordinate_geometry_1435.png,"[""target=A; target_coordinates=[2, -6]; nearest_labels=['B']; nearest_distance=8.6; farthest_labels=['B']; farthest_distance=8.6""]","[""A""]",A,"[2,-6]","[""B""]",8.6,"[""B""]",8.6
coordinate_geometry_1436_open_q1,coordinate_geometry_1436.png,"[""target=B; target_coordinates=[-7, 8]; nearest_labels=['A']; nearest_distance=3.16; farthest_labels=['C']; farthest_distance=12.17""]","[""B""]",B,"[-7,8]","[""A""]",3.16,"[""C""]",12.17
coordinate_geometry_1437_open_q1,coordinate_geometry_1437.png,"[""target=C; target_coordinates=[2, 6]; nearest_labels=['D']; nearest_distance=2.24; farthest_labels=['B']; farthest_distance=4.12""]","[""C""]",C,"[2,6]","[""D""]",2.24,"[""B""]",4.12
coordinate_geometry_1438_open_q1,coordinate_geometry_1438.png,"[""target=B; target_coordinates=[5, -8]; nearest_labels=['A']; nearest_distance=3.61; farthest_labels=['A']; farthest_distance=3.61""]","[""B""]",B,"[5,-8]","[""A""]",3.61,"[""A""]",3.61
coordinate_geometry_1439_open_q1,coordinate_geometry_1439.png,"[""target=A; target_coordinates=[-1, 3]; nearest_labels=['C']; nearest_distance=8.06; farthest_labels=['B']; farthest_distance=10.3""]","[""A""]",A,"[-1,3]","[""C""]",8.06,"[""B""]",10.3
coordinate_geometry_1440_open_q1,coordinate_geometry_1440.png,"[""target=D; target_coordinates=[4, -3]; nearest_labels=['C']; nearest_distance=5.1; farthest_labels=['A']; farthest_distance=8.6""]","[""D""]",D,"[4,-3]","[""C""]",5.1,"[""A""]",8.6
coordinate_geometry_1441_open_q1,coordinate_geometry_1441.png,"[""target=A; target_coordinates=[6, -4]; nearest_labels=['B']; nearest_distance=5.83; farthest_labels=['B']; farthest_distance=5.83""]","[""A""]",A,"[6,-4]","[""B""]",5.83,"[""B""]",5.83
coordinate_geometry_1442_open_q1,coordinate_geometry_1442.png,"[""target=B; target_coordinates=[3, 3]; nearest_labels=['C']; nearest_distance=4.47; farthest_labels=['A']; farthest_distance=6.71""]","[""B""]",B,"[3,3]","[""C""]",4.47,"[""A""]",6.71
coordinate_geometry_1443_open_q1,coordinate_geometry_1443.png,"[""target=A; target_coordinates=[-7, 1]; nearest_labels=['B']; nearest_distance=8.94; farthest_labels=['C']; farthest_distance=15.65""]","[""A""]",A,"[-7,1]","[""B""]",8.94,"[""C""]",15.65
coordinate_geometry_1444_open_q1,coordinate_geometry_1444.png,"[""target=A; target_coordinates=[4, 7]; nearest_labels=['B']; nearest_distance=12.04; farthest_labels=['B']; farthest_distance=12.04""]","[""A""]",A,"[4,7]","[""B""]",12.04,"[""B""]",12.04
coordinate_geometry_1445_open_q1,coordinate_geometry_1445.png,"[""target=C; target_coordinates=[5, 8]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=15.65""]","[""C""]",C,"[5,8]","[""B""]",2.24,"[""A""]",15.65
coordinate_geometry_1446_open_q1,coordinate_geometry_1446.png,"[""target=D; target_coordinates=[-6, 1]; nearest_labels=['A']; nearest_distance=3.61; farthest_labels=['C']; farthest_distance=7.28""]","[""D""]",D,"[-6,1]","[""A""]",3.61,"[""C""]",7.28
coordinate_geometry_1447_open_q1,coordinate_geometry_1447.png,"[""target=A; target_coordinates=[5, -6]; nearest_labels=['B']; nearest_distance=14.21; farthest_labels=['B']; farthest_distance=14.21""]","[""A""]",A,"[5,-6]","[""B""]",14.21,"[""B""]",14.21
coordinate_geometry_1448_open_q1,coordinate_geometry_1448.png,"[""target=B; target_coordinates=[1, -2]; nearest_labels=['C']; nearest_distance=4.24; farthest_labels=['A']; farthest_distance=5.66""]","[""B""]",B,"[1,-2]","[""C""]",4.24,"[""A""]",5.66
coordinate_geometry_1449_open_q1,coordinate_geometry_1449.png,"[""target=B; target_coordinates=[0, 3]; nearest_labels=['A']; nearest_distance=2.83; farthest_labels=['D']; farthest_distance=8.06""]","[""B""]",B,"[0,3]","[""A""]",2.83,"[""D""]",8.06
coordinate_geometry_1450_open_q1,coordinate_geometry_1450.png,"[""target=B; target_coordinates=[7, 7]; nearest_labels=['A']; nearest_distance=13.6; farthest_labels=['A']; farthest_distance=13.6""]","[""B""]",B,"[7,7]","[""A""]",13.6,"[""A""]",13.6
coordinate_geometry_1451_open_q1,coordinate_geometry_1451.png,"[""target=A; target_coordinates=[-4, 4]; nearest_labels=['B']; nearest_distance=6.71; farthest_labels=['C']; farthest_distance=8.94""]","[""A""]",A,"[-4,4]","[""B""]",6.71,"[""C""]",8.94
coordinate_geometry_1452_open_q1,coordinate_geometry_1452.png,"[""target=C; target_coordinates=[0, -4]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=13.42""]","[""C""]",C,"[0,-4]","[""B""]",2.24,"[""A""]",13.42
coordinate_geometry_1453_open_q1,coordinate_geometry_1453.png,"[""target=B; target_coordinates=[3, -7]; nearest_labels=['A']; nearest_distance=6.4; farthest_labels=['A']; farthest_distance=6.4""]","[""B""]",B,"[3,-7]","[""A""]",6.4,"[""A""]",6.4
coordinate_geometry_1454_open_q1,coordinate_geometry_1454.png,"[""target=A; target_coordinates=[-2, -4]; nearest_labels=['B']; nearest_distance=8.49; farthest_labels=['C']; farthest_distance=11.31""]","[""A""]",A,"[-2,-4]","[""B""]",8.49,"[""C""]",11.31
coordinate_geometry_1455_open_q1,coordinate_geometry_1455.png,"[""target=B; target_coordinates=[-3, 0]; nearest_labels=['A']; nearest_distance=4.47; farthest_labels=['C']; farthest_distance=8.94""]","[""B""]",B,"[-3,0]","[""A""]",4.47,"[""C""]",8.94
coordinate_geometry_1456_open_q1,coordinate_geometry_1456.png,"[""target=A; target_coordinates=[-8, 5]; nearest_labels=['B']; nearest_distance=11.18; farthest_labels=['B']; farthest_distance=11.18""]","[""A""]",A,"[-8,5]","[""B""]",11.18,"[""B""]",11.18
coordinate_geometry_1457_open_q1,coordinate_geometry_1457.png,"[""target=C; target_coordinates=[8, -5]; nearest_labels=['B']; nearest_distance=6.71; farthest_labels=['A']; farthest_distance=15.65""]","[""C""]",C,"[8,-5]","[""B""]",6.71,"[""A""]",15.65
coordinate_geometry_1458_open_q1,coordinate_geometry_1458.png,"[""target=B; target_coordinates=[-2, 1]; nearest_labels=['A']; nearest_distance=4.47; farthest_labels=['C']; farthest_distance=11.18""]","[""B""]",B,"[-2,1]","[""A""]",4.47,"[""C""]",11.18
coordinate_geometry_1459_open_q1,coordinate_geometry_1459.png,"[""target=A; target_coordinates=[7, 5]; nearest_labels=['B']; nearest_distance=14.42; farthest_labels=['B']; farthest_distance=14.42""]","[""A""]",A,"[7,5]","[""B""]",14.42,"[""B""]",14.42
coordinate_geometry_1460_open_q1,coordinate_geometry_1460.png,"[""target=B; target_coordinates=[2, 0]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=6.71""]","[""B""]",B,"[2,0]","[""A""]",2.24,"[""C""]",6.71
coordinate_geometry_1461_open_q1,coordinate_geometry_1461.png,"[""target=D; target_coordinates=[0, 8]; nearest_labels=['B']; nearest_distance=6.4; farthest_labels=['C']; farthest_distance=11.66""]","[""D""]",D,"[0,8]","[""B""]",6.4,"[""C""]",11.66
coordinate_geometry_1462_open_q1,coordinate_geometry_1462.png,"[""target=A; target_coordinates=[-5, -2]; nearest_labels=['B']; nearest_distance=12.04; farthest_labels=['B']; farthest_distance=12.04""]","[""A""]",A,"[-5,-2]","[""B""]",12.04,"[""B""]",12.04
coordinate_geometry_1463_open_q1,coordinate_geometry_1463.png,"[""target=C; target_coordinates=[2, 0]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['A']; farthest_distance=8.94""]","[""C""]",C,"[2,0]","[""B""]",2.24,"[""A""]",8.94
coordinate_geometry_1464_open_q1,coordinate_geometry_1464.png,"[""target=B; target_coordinates=[-5, -3]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['D']; farthest_distance=12.04""]","[""B""]",B,"[-5,-3]","[""A""]",2.24,"[""D""]",12.04
coordinate_geometry_1465_open_q1,coordinate_geometry_1465.png,"[""target=A; target_coordinates=[-2, 8]; nearest_labels=['B']; nearest_distance=5; farthest_labels=['B']; farthest_distance=5""]","[""A""]",A,"[-2,8]","[""B""]",5,"[""B""]",5
coordinate_geometry_1466_open_q1,coordinate_geometry_1466.png,"[""target=A; target_coordinates=[-2, -6]; nearest_labels=['B']; nearest_distance=2.24; farthest_labels=['C']; farthest_distance=6.71""]","[""A""]",A,"[-2,-6]","[""B""]",2.24,"[""C""]",6.71
coordinate_geometry_1467_open_q1,coordinate_geometry_1467.png,"[""target=A; target_coordinates=[-4, -8]; nearest_labels=['D']; nearest_distance=6; farthest_labels=['C']; farthest_distance=17.89""]","[""A""]",A,"[-4,-8]","[""D""]",6,"[""C""]",17.89
coordinate_geometry_1468_open_q1,coordinate_geometry_1468.png,"[""target=A; target_coordinates=[1, -2]; nearest_labels=['B']; nearest_distance=10.77; farthest_labels=['B']; farthest_distance=10.77""]","[""A""]",A,"[1,-2]","[""B""]",10.77,"[""B""]",10.77
coordinate_geometry_1469_open_q1,coordinate_geometry_1469.png,"[""target=B; target_coordinates=[0, 0]; nearest_labels=['C']; nearest_distance=7.81; farthest_labels=['A']; farthest_distance=9.9""]","[""B""]",B,"[0,0]","[""C""]",7.81,"[""A""]",9.9
coordinate_geometry_1470_open_q1,coordinate_geometry_1470.png,"[""target=B; target_coordinates=[-3, 8]; nearest_labels=['D']; nearest_distance=8; farthest_labels=['C']; farthest_distance=18.87""]","[""B""]",B,"[-3,8]","[""D""]",8,"[""C""]",18.87
coordinate_geometry_1471_open_q1,coordinate_geometry_1471.png,"[""target=B; target_coordinates=[2, -5]; nearest_labels=['A']; nearest_distance=7.21; farthest_labels=['A']; farthest_distance=7.21""]","[""B""]",B,"[2,-5]","[""A""]",7.21,"[""A""]",7.21
coordinate_geometry_1472_open_q1,coordinate_geometry_1472.png,"[""target=A; target_coordinates=[8, -5]; nearest_labels=['B']; nearest_distance=5.39; farthest_labels=['C']; farthest_distance=18.87""]","[""A""]",A,"[8,-5]","[""B""]",5.39,"[""C""]",18.87
coordinate_geometry_1473_open_q1,coordinate_geometry_1473.png,"[""target=C; target_coordinates=[5, -1]; nearest_labels=['D']; nearest_distance=3.16; farthest_labels=['A']; farthest_distance=11.7""]","[""C""]",C,"[5,-1]","[""D""]",3.16,"[""A""]",11.7
coordinate_geometry_1474_open_q1,coordinate_geometry_1474.png,"[""target=A; target_coordinates=[8, 5]; nearest_labels=['B']; nearest_distance=8.6; farthest_labels=['B']; farthest_distance=8.6""]","[""A""]",A,"[8,5]","[""B""]",8.6,"[""B""]",8.6
coordinate_geometry_1475_open_q1,coordinate_geometry_1475.png,"[""target=B; target_coordinates=[4, -2]; nearest_labels=['C']; nearest_distance=5; farthest_labels=['A']; farthest_distance=9.22""]","[""B""]",B,"[4,-2]","[""C""]",5,"[""A""]",9.22
coordinate_geometry_1476_open_q1,coordinate_geometry_1476.png,"[""target=C; target_coordinates=[-4, -5]; nearest_labels=['A']; nearest_distance=8.25; farthest_labels=['D']; farthest_distance=12.08""]","[""C""]",C,"[-4,-5]","[""A""]",8.25,"[""D""]",12.08
coordinate_geometry_1477_open_q1,coordinate_geometry_1477.png,"[""target=A; target_coordinates=[5, -2]; nearest_labels=['B']; nearest_distance=8.06; farthest_labels=['B']; farthest_distance=8.06""]","[""A""]",A,"[5,-2]","[""B""]",8.06,"[""B""]",8.06
coordinate_geometry_1478_open_q1,coordinate_geometry_1478.png,"[""target=C; target_coordinates=[7, 4]; nearest_labels=['A']; nearest_distance=12.21; farthest_labels=['B']; farthest_distance=15.23""]","[""C""]",C,"[7,4]","[""A""]",12.21,"[""B""]",15.23
coordinate_geometry_1479_open_q1,coordinate_geometry_1479.png,"[""target=D; target_coordinates=[-2, -8]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['B']; farthest_distance=13.6""]","[""D""]",D,"[-2,-8]","[""A""]",2.24,"[""B""]",13.6
coordinate_geometry_1480_open_q1,coordinate_geometry_1480.png,"[""target=B; target_coordinates=[8, 5]; nearest_labels=['A']; nearest_distance=13.93; farthest_labels=['A']; farthest_distance=13.93""]","[""B""]",B,"[8,5]","[""A""]",13.93,"[""A""]",13.93
coordinate_geometry_1481_open_q1,coordinate_geometry_1481.png,"[""target=A; target_coordinates=[-4, 0]; nearest_labels=['B']; nearest_distance=3.61; farthest_labels=['C']; farthest_distance=7""]","[""A""]",A,"[-4,0]","[""B""]",3.61,"[""C""]",7
coordinate_geometry_1482_open_q1,coordinate_geometry_1482.png,"[""target=A; target_coordinates=[3, -8]; nearest_labels=['C']; nearest_distance=9.22; farthest_labels=['D']; farthest_distance=15.81""]","[""A""]",A,"[3,-8]","[""C""]",9.22,"[""D""]",15.81
coordinate_geometry_1483_open_q1,coordinate_geometry_1483.png,"[""target=B; target_coordinates=[4, 1]; nearest_labels=['A']; nearest_distance=6.32; farthest_labels=['A']; farthest_distance=6.32""]","[""B""]",B,"[4,1]","[""A""]",6.32,"[""A""]",6.32
coordinate_geometry_1484_open_q1,coordinate_geometry_1484.png,"[""target=C; target_coordinates=[0, 3]; nearest_labels=['A']; nearest_distance=2.24; farthest_labels=['B']; farthest_distance=5.39""]","[""C""]",C,"[0,3]","[""A""]",2.24,"[""B""]",5.39
coordinate_geometry_1485_open_q1,coordinate_geometry_1485.png,"[""target=B; target_coordinates=[-6, -1]; nearest_labels=['A']; nearest_distance=3; farthest_labels=['C']; farthest_distance=13.45""]","[""B""]",B,"[-6,-1]","[""A""]",3,"[""C""]",13.45
coordinate_geometry_1486_open_q1,coordinate_geometry_1486.png,"[""target=B; target_coordinates=[-8, -1]; nearest_labels=['A']; nearest_distance=15.23; farthest_labels=['A']; farthest_distance=15.23""]","[""B""]",B,"[-8,-1]","[""A""]",15.23,"[""A""]",15.23
