task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,coordinate_geometry_1936.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1936}"
Comparative Reasoning,coordinate_geometry_1936.png,What are the coordinates of the midpoint between point A and point B?,"(-4.5, -1.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1936}"
Compound Reasoning,coordinate_geometry_1936.png,"The distance from point A to point B is 11.40 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1936}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1936.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",12.04,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1936}"
Image Description,coordinate_geometry_1937.png,What are the coordinates of point A?,"(1, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1937}"
Basic Relational Reasoning,coordinate_geometry_1937.png,"What is the distance between point A and point B, rounded to 2 decimal places?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1937}"
Comparative Reasoning,coordinate_geometry_1937.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1937}"
Compound Reasoning,coordinate_geometry_1937.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1937}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1937.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",1.41,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1937}"
Image Description,coordinate_geometry_1938.png,What are the coordinates of point B?,"(1, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1938}"
Basic Relational Reasoning,coordinate_geometry_1938.png,"What is the distance between point C and point D, rounded to 2 decimal places?",11.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1938}"
Comparative Reasoning,coordinate_geometry_1938.png,Which two points are closest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1938}"
Compound Reasoning,coordinate_geometry_1938.png,What is the sum of the x-coordinates of all points in this image?,-5,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1938}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1938.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.66,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1938}"
Image Description,coordinate_geometry_1939.png,What are the coordinates of point A?,"(0, 3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1939}"
Basic Relational Reasoning,coordinate_geometry_1939.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.31,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1939}"
Comparative Reasoning,coordinate_geometry_1939.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1939}"
Compound Reasoning,coordinate_geometry_1939.png,"The distance from point A to point B is 11.31 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1939}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1939.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",12.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1939}"
Image Description,coordinate_geometry_1940.png,What are the coordinates of point C?,"(8, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1940}"
Basic Relational Reasoning,coordinate_geometry_1940.png,"What is the distance between point A and point C, rounded to 2 decimal places?",6.71,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1940}"
Comparative Reasoning,coordinate_geometry_1940.png,What are the coordinates of the midpoint between point B and point C?,"(6, 3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1940}"
Compound Reasoning,coordinate_geometry_1940.png,"The distance from point A to point B is 2.24 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1940}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1940.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1940}"
Image Description,coordinate_geometry_1941.png,What are the coordinates of point A?,"(-7, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1941}"
Basic Relational Reasoning,coordinate_geometry_1941.png,"What is the distance between point B and point C, rounded to 2 decimal places?",8.94,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1941}"
Comparative Reasoning,coordinate_geometry_1941.png,Which two points are farthest together? Answer with both labels.,A and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1941}"
Compound Reasoning,coordinate_geometry_1941.png,"The distance from point C to point D is 5.00 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1941}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1941.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1941}"
Image Description,coordinate_geometry_1942.png,What are the coordinates of point A?,"(5, -6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1942}"
Basic Relational Reasoning,coordinate_geometry_1942.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.22,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1942}"
Comparative Reasoning,coordinate_geometry_1942.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1942}"
Compound Reasoning,coordinate_geometry_1942.png,What is the sum of the x-coordinates of all points in this image?,1,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1942}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1942.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.05,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1942}"
Image Description,coordinate_geometry_1943.png,What are the coordinates of point B?,"(-4, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1943}"
Basic Relational Reasoning,coordinate_geometry_1943.png,"What is the distance between point A and point B, rounded to 2 decimal places?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1943}"
Comparative Reasoning,coordinate_geometry_1943.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1943}"
Compound Reasoning,coordinate_geometry_1943.png,What is the sum of the x-coordinates of all points in this image?,-4,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1943}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1943.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",0.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1943}"
Image Description,coordinate_geometry_1944.png,What are the coordinates of point B?,"(2, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1944}"
Basic Relational Reasoning,coordinate_geometry_1944.png,"What is the distance between point C and point D, rounded to 2 decimal places?",13.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1944}"
Comparative Reasoning,coordinate_geometry_1944.png,Which two points are closest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1944}"
Compound Reasoning,coordinate_geometry_1944.png,"The distance from point A to point C is 13.42 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1944}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1944.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",6.71,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1944}"
Image Description,coordinate_geometry_1945.png,What are the coordinates of point B?,"(1, 3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1945}"
Basic Relational Reasoning,coordinate_geometry_1945.png,"What is the distance between point A and point B, rounded to 2 decimal places?",2.83,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1945}"
Comparative Reasoning,coordinate_geometry_1945.png,What are the coordinates of the midpoint between point A and point B?,"(0, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1945}"
Compound Reasoning,coordinate_geometry_1945.png,What is the sum of the x-coordinates of all points in this image?,0,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1945}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1945.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1945}"
Image Description,coordinate_geometry_1946.png,What are the coordinates of point C?,"(5, -3)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1946}"
Basic Relational Reasoning,coordinate_geometry_1946.png,"What is the distance between point A and point B, rounded to 2 decimal places?",4.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1946}"
Comparative Reasoning,coordinate_geometry_1946.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1946}"
Compound Reasoning,coordinate_geometry_1946.png,What is the sum of the x-coordinates of all points in this image?,2,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1946}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1946.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.62,""is_collinear_triple"":true,""num_points"":3,""seed"":1946}"
Image Description,coordinate_geometry_1947.png,What are the coordinates of point D?,"(-5, 2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1947}"
Basic Relational Reasoning,coordinate_geometry_1947.png,"What is the distance between point A and point D, rounded to 2 decimal places?",8.54,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1947}"
Comparative Reasoning,coordinate_geometry_1947.png,Which two points are closest together? Answer with both labels.,B and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1947}"
Compound Reasoning,coordinate_geometry_1947.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",yes,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1947}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1947.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.66,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.74,""is_collinear_triple"":true,""num_points"":4,""seed"":1947}"
Image Description,coordinate_geometry_1948.png,What are the coordinates of point A?,"(3, -7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1948}"
Basic Relational Reasoning,coordinate_geometry_1948.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.22,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1948}"
Comparative Reasoning,coordinate_geometry_1948.png,What are the coordinates of the midpoint between point A and point B?,"(4, -2.5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1948}"
Compound Reasoning,coordinate_geometry_1948.png,What is the sum of the x-coordinates of all points in this image?,8,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1948}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1948.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1948}"
Image Description,coordinate_geometry_1949.png,What are the coordinates of point B?,"(0, -5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1949}"
Basic Relational Reasoning,coordinate_geometry_1949.png,"What is the distance between point B and point C, rounded to 2 decimal places?",2.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1949}"
Comparative Reasoning,coordinate_geometry_1949.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1949}"
Compound Reasoning,coordinate_geometry_1949.png,"The distance from point A to point B is 7.81 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1949}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1949.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",5.66,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1949}"
Image Description,coordinate_geometry_1950.png,What are the coordinates of point D?,"(3, -5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1950}"
Basic Relational Reasoning,coordinate_geometry_1950.png,"What is the distance between point A and point B, rounded to 2 decimal places?",12.37,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1950}"
Comparative Reasoning,coordinate_geometry_1950.png,Which two points are farthest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1950}"
Compound Reasoning,coordinate_geometry_1950.png,"The distance from point A to point B is 12.37 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1950}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1950.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.04,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1950}"
Image Description,coordinate_geometry_1951.png,What are the coordinates of point A?,"(3, 5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1951}"
Basic Relational Reasoning,coordinate_geometry_1951.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.18,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1951}"
Comparative Reasoning,coordinate_geometry_1951.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1951}"
Compound Reasoning,coordinate_geometry_1951.png,What is the sum of the x-coordinates of all points in this image?,4,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1951}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1951.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",10.77,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1951}"
Image Description,coordinate_geometry_1952.png,What are the coordinates of point C?,"(5, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1952}"
Basic Relational Reasoning,coordinate_geometry_1952.png,"What is the distance between point A and point B, rounded to 2 decimal places?",16.03,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1952}"
Comparative Reasoning,coordinate_geometry_1952.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1952}"
Compound Reasoning,coordinate_geometry_1952.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1952}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1952.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",15.03,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1952}"
Image Description,coordinate_geometry_1953.png,What are the coordinates of point C?,"(-7, -6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1953}"
Basic Relational Reasoning,coordinate_geometry_1953.png,"What is the distance between point B and point D, rounded to 2 decimal places?",11.40,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1953}"
Comparative Reasoning,coordinate_geometry_1953.png,What are the coordinates of the midpoint between point B and point C?,"(-4, -5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1953}"
Compound Reasoning,coordinate_geometry_1953.png,"Are points B, C, and D collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1953}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1953.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.60,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1953}"
Image Description,coordinate_geometry_1954.png,What are the coordinates of point A?,"(1, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1954}"
Basic Relational Reasoning,coordinate_geometry_1954.png,"What is the distance between point A and point B, rounded to 2 decimal places?",5.39,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1954}"
Comparative Reasoning,coordinate_geometry_1954.png,What are the coordinates of the midpoint between point A and point B?,"(3.5, 7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1954}"
Compound Reasoning,coordinate_geometry_1954.png,"The distance from point A to point B is 5.39 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1954}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1954.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",4.24,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1954}"
Image Description,coordinate_geometry_1955.png,What are the coordinates of point A?,"(-4, 4)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1955}"
Basic Relational Reasoning,coordinate_geometry_1955.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.05,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1955}"
Comparative Reasoning,coordinate_geometry_1955.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1955}"
Compound Reasoning,coordinate_geometry_1955.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1955}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1955.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",9.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1955}"
Image Description,coordinate_geometry_1956.png,What are the coordinates of point A?,"(-6, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1956}"
Basic Relational Reasoning,coordinate_geometry_1956.png,"What is the distance between point B and point D, rounded to 2 decimal places?",9.85,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1956}"
Comparative Reasoning,coordinate_geometry_1956.png,Which two points are closest together? Answer with both labels.,A and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1956}"
Compound Reasoning,coordinate_geometry_1956.png,"The distance from point A to point B is 16.28 units. Is this greater than, less than, or equal to 10 units?",greater than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1956}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1956.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",14.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":1956}"
Image Description,coordinate_geometry_1957.png,What are the coordinates of point A?,"(2, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1957}"
Basic Relational Reasoning,coordinate_geometry_1957.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.66,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1957}"
Comparative Reasoning,coordinate_geometry_1957.png,What are the coordinates of the midpoint between point A and point B?,"(-3, 5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1957}"
Compound Reasoning,coordinate_geometry_1957.png,What is the sum of the x-coordinates of all points in this image?,-6,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1957}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_1957.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":1957}"
Image Description,coordinate_geometry_1958.png,What are the coordinates of point A?,"(-1, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":1958}"
