task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,occluded_pattern_1986.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.56,""object_radius_px"":8,""occluded_object_count"":4,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1986,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":6}"
Comparative Reasoning,occluded_pattern_1986.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.56,""object_radius_px"":8,""occluded_object_count"":4,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1986,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":6}"
Compound Reasoning,occluded_pattern_1986.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.56,""object_radius_px"":8,""occluded_object_count"":4,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1986,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":6}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1986.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.56,""object_radius_px"":8,""occluded_object_count"":4,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1986,""shape_type"":""dot"",""total_object_count"":10,""visible_object_count"":6}"
Image Description,occluded_pattern_1987.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4467,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1987,""shape_type"":""triangle"",""total_object_count"":18,""visible_object_count"":15}"
Basic Relational Reasoning,occluded_pattern_1987.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",18,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4467,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1987,""shape_type"":""triangle"",""total_object_count"":18,""visible_object_count"":15}"
Comparative Reasoning,occluded_pattern_1987.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4467,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1987,""shape_type"":""triangle"",""total_object_count"":18,""visible_object_count"":15}"
Compound Reasoning,occluded_pattern_1987.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4467,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1987,""shape_type"":""triangle"",""total_object_count"":18,""visible_object_count"":15}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1987.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",19,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4467,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1987,""shape_type"":""triangle"",""total_object_count"":18,""visible_object_count"":15}"
Image Description,occluded_pattern_1988.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,5,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5143,""object_radius_px"":9,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1988,""shape_type"":""dot"",""total_object_count"":7,""visible_object_count"":5}"
Basic Relational Reasoning,occluded_pattern_1988.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",7,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5143,""object_radius_px"":9,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1988,""shape_type"":""dot"",""total_object_count"":7,""visible_object_count"":5}"
Comparative Reasoning,occluded_pattern_1988.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5143,""object_radius_px"":9,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1988,""shape_type"":""dot"",""total_object_count"":7,""visible_object_count"":5}"
Compound Reasoning,occluded_pattern_1988.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5143,""object_radius_px"":9,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1988,""shape_type"":""dot"",""total_object_count"":7,""visible_object_count"":5}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1988.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",8,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5143,""object_radius_px"":9,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1988,""shape_type"":""dot"",""total_object_count"":7,""visible_object_count"":5}"
Image Description,occluded_pattern_1989.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.66,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1989,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":3}"
Basic Relational Reasoning,occluded_pattern_1989.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.66,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1989,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":3}"
Comparative Reasoning,occluded_pattern_1989.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.66,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1989,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":3}"
Compound Reasoning,occluded_pattern_1989.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.66,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1989,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":3}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1989.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",7,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.66,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1989,""shape_type"":""square"",""total_object_count"":6,""visible_object_count"":3}"
Image Description,occluded_pattern_1990.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.3867,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1990,""shape_type"":""dot"",""total_object_count"":12,""visible_object_count"":10}"
Basic Relational Reasoning,occluded_pattern_1990.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",12,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.3867,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1990,""shape_type"":""dot"",""total_object_count"":12,""visible_object_count"":10}"
Comparative Reasoning,occluded_pattern_1990.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.3867,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1990,""shape_type"":""dot"",""total_object_count"":12,""visible_object_count"":10}"
Compound Reasoning,occluded_pattern_1990.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.3867,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1990,""shape_type"":""dot"",""total_object_count"":12,""visible_object_count"":10}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1990.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",13,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.3867,""object_radius_px"":8,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1990,""shape_type"":""dot"",""total_object_count"":12,""visible_object_count"":10}"
Image Description,occluded_pattern_1991.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1991,""shape_type"":""square"",""total_object_count"":9,""visible_object_count"":6}"
Basic Relational Reasoning,occluded_pattern_1991.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1991,""shape_type"":""square"",""total_object_count"":9,""visible_object_count"":6}"
Comparative Reasoning,occluded_pattern_1991.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1991,""shape_type"":""square"",""total_object_count"":9,""visible_object_count"":6}"
Compound Reasoning,occluded_pattern_1991.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1991,""shape_type"":""square"",""total_object_count"":9,""visible_object_count"":6}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1991.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1991,""shape_type"":""square"",""total_object_count"":9,""visible_object_count"":6}"
Image Description,occluded_pattern_1992.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1992,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":8}"
Basic Relational Reasoning,occluded_pattern_1992.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1992,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":8}"
Comparative Reasoning,occluded_pattern_1992.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1992,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":8}"
Compound Reasoning,occluded_pattern_1992.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1992,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":8}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1992.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":10,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1992,""shape_type"":""triangle"",""total_object_count"":10,""visible_object_count"":8}"
Image Description,occluded_pattern_1993.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,14,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4689,""object_radius_px"":10,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1993,""shape_type"":""square"",""total_object_count"":18,""visible_object_count"":14}"
Basic Relational Reasoning,occluded_pattern_1993.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",18,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4689,""object_radius_px"":10,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1993,""shape_type"":""square"",""total_object_count"":18,""visible_object_count"":14}"
Comparative Reasoning,occluded_pattern_1993.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4689,""object_radius_px"":10,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1993,""shape_type"":""square"",""total_object_count"":18,""visible_object_count"":14}"
Compound Reasoning,occluded_pattern_1993.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,4,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4689,""object_radius_px"":10,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1993,""shape_type"":""square"",""total_object_count"":18,""visible_object_count"":14}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1993.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",19,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4689,""object_radius_px"":10,""occluded_object_count"":4,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1993,""shape_type"":""square"",""total_object_count"":18,""visible_object_count"":14}"
Image Description,occluded_pattern_1994.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1994,""shape_type"":""triangle"",""total_object_count"":12,""visible_object_count"":9}"
Basic Relational Reasoning,occluded_pattern_1994.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",12,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1994,""shape_type"":""triangle"",""total_object_count"":12,""visible_object_count"":9}"
Comparative Reasoning,occluded_pattern_1994.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1994,""shape_type"":""triangle"",""total_object_count"":12,""visible_object_count"":9}"
Compound Reasoning,occluded_pattern_1994.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1994,""shape_type"":""triangle"",""total_object_count"":12,""visible_object_count"":9}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1994.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",13,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":10,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":1994,""shape_type"":""triangle"",""total_object_count"":12,""visible_object_count"":9}"
Image Description,occluded_pattern_1995.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,12,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1995,""shape_type"":""dot"",""total_object_count"":15,""visible_object_count"":12}"
Basic Relational Reasoning,occluded_pattern_1995.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",15,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1995,""shape_type"":""dot"",""total_object_count"":15,""visible_object_count"":12}"
Comparative Reasoning,occluded_pattern_1995.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1995,""shape_type"":""dot"",""total_object_count"":15,""visible_object_count"":12}"
Compound Reasoning,occluded_pattern_1995.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1995,""shape_type"":""dot"",""total_object_count"":15,""visible_object_count"":12}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1995.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",16,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.54,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""triangle"",""seed"":1995,""shape_type"":""dot"",""total_object_count"":15,""visible_object_count"":12}"
Image Description,occluded_pattern_1996.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,24,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4,""object_radius_px"":11,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1996,""shape_type"":""triangle"",""total_object_count"":30,""visible_object_count"":24}"
Basic Relational Reasoning,occluded_pattern_1996.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",30,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4,""object_radius_px"":11,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1996,""shape_type"":""triangle"",""total_object_count"":30,""visible_object_count"":24}"
Comparative Reasoning,occluded_pattern_1996.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4,""object_radius_px"":11,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1996,""shape_type"":""triangle"",""total_object_count"":30,""visible_object_count"":24}"
Compound Reasoning,occluded_pattern_1996.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4,""object_radius_px"":11,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1996,""shape_type"":""triangle"",""total_object_count"":30,""visible_object_count"":24}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1996.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",31,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.4,""object_radius_px"":11,""occluded_object_count"":6,""occluder_style"":""visible_box"",""pattern_type"":""grid"",""seed"":1996,""shape_type"":""triangle"",""total_object_count"":30,""visible_object_count"":24}"
Image Description,occluded_pattern_1997.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,6,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1997,""shape_type"":""dot"",""total_object_count"":9,""visible_object_count"":6}"
Basic Relational Reasoning,occluded_pattern_1997.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1997,""shape_type"":""dot"",""total_object_count"":9,""visible_object_count"":6}"
Comparative Reasoning,occluded_pattern_1997.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",circle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1997,""shape_type"":""dot"",""total_object_count"":9,""visible_object_count"":6}"
Compound Reasoning,occluded_pattern_1997.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1997,""shape_type"":""dot"",""total_object_count"":9,""visible_object_count"":6}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1997.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5933,""object_radius_px"":8,""occluded_object_count"":3,""occluder_style"":""seamless"",""pattern_type"":""circle"",""seed"":1997,""shape_type"":""dot"",""total_object_count"":9,""visible_object_count"":6}"
Image Description,occluded_pattern_1998.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,7,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.52,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1998,""shape_type"":""square"",""total_object_count"":10,""visible_object_count"":7}"
Basic Relational Reasoning,occluded_pattern_1998.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.52,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1998,""shape_type"":""square"",""total_object_count"":10,""visible_object_count"":7}"
Comparative Reasoning,occluded_pattern_1998.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.52,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1998,""shape_type"":""square"",""total_object_count"":10,""visible_object_count"":7}"
Compound Reasoning,occluded_pattern_1998.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,3,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.52,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1998,""shape_type"":""square"",""total_object_count"":10,""visible_object_count"":7}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1998.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.52,""object_radius_px"":9,""occluded_object_count"":3,""occluder_style"":""visible_box"",""pattern_type"":""triangle"",""seed"":1998,""shape_type"":""square"",""total_object_count"":10,""visible_object_count"":7}"
Image Description,occluded_pattern_1999.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,21,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":9,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1999,""shape_type"":""dot"",""total_object_count"":30,""visible_object_count"":21}"
Basic Relational Reasoning,occluded_pattern_1999.png,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",30,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":9,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1999,""shape_type"":""dot"",""total_object_count"":30,""visible_object_count"":21}"
Comparative Reasoning,occluded_pattern_1999.png,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":9,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1999,""shape_type"":""dot"",""total_object_count"":30,""visible_object_count"":21}"
Compound Reasoning,occluded_pattern_1999.png,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,9,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":9,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1999,""shape_type"":""dot"",""total_object_count"":30,""visible_object_count"":21}"
Extrapolative/Counterfactual Reasoning,occluded_pattern_1999.png,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",31,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.5,""object_radius_px"":9,""occluded_object_count"":9,""occluder_style"":""seamless"",""pattern_type"":""grid"",""seed"":1999,""shape_type"":""dot"",""total_object_count"":30,""visible_object_count"":21}"
Image Description,occluded_pattern_2000.png,How many objects are clearly visible (not hidden behind the occluder) in this image?,8,"{""dataset_version"":""occluded-pattern-2.0.0"",""difficulty_score"":0.48,""object_radius_px"":11,""occluded_object_count"":2,""occluder_style"":""visible_box"",""pattern_type"":""circle"",""seed"":2000,""shape_type"":""square"",""total_object_count"":10,""visible_object_count"":8}"
