dataset,image_filename,difficulty_tercile,question_id,difficulty_level,question_text,groundtruth
combination3d,combination3d_2782.png,medium,combination3d_2782_q1,1,How many individual cubes make up the target structure?,12
combination3d,combination3d_2782.png,medium,combination3d_2782_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",B
combination3d,combination3d_2782.png,medium,combination3d_2782_q3,3,Does candidate D have the same total number of cubes as the target? Answer yes or no.,yes
combination3d,combination3d_2782.png,medium,combination3d_2782_q4,4,"Give the target's total cube count and maximum height in layers as count,height.","12,4"
combination3d,combination3d_2782.png,medium,combination3d_2782_q5,5,"If the correctly assembled structure were rotated 90 degrees around the vertical axis as a whole, would it be the 'same shape, different angle' or a 'different structure'?","same shape, different angle"
combination3d,combination3d_2799.png,medium,combination3d_2799_q1,1,How many individual cubes make up the target structure?,11
combination3d,combination3d_2799.png,medium,combination3d_2799_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",C
combination3d,combination3d_2799.png,medium,combination3d_2799_q3,3,Does candidate D have the same total number of cubes as the target? Answer yes or no.,no
combination3d,combination3d_2799.png,medium,combination3d_2799_q4,4,"Give the target's total cube count and maximum height in layers as count,height.","11,2"
combination3d,combination3d_2799.png,medium,combination3d_2799_q5,5,"If the correctly assembled structure were rotated 90 degrees around the vertical axis as a whole, would it be the 'same shape, different angle' or a 'different structure'?","same shape, different angle"
combination3d,combination3d_1570.png,high,combination3d_1570_q1,1,How many individual cubes make up the target structure?,12
combination3d,combination3d_1570.png,high,combination3d_1570_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",B
combination3d,combination3d_1570.png,high,combination3d_1570_q3,3,Does candidate C have the same total number of cubes as the target? Answer yes or no.,no
combination3d,combination3d_1570.png,high,combination3d_1570_q4,4,Which candidate has the wrong total number of cubes compared to the target?,C
combination3d,combination3d_1570.png,high,combination3d_1570_q5,5,"If one cube were added directly above a highest cube, what would the new total cube count and maximum height in layers be? Answer as count,height.","13,4"
combination3d,combination3d_2491.png,high,combination3d_2491_q1,1,How many individual cubes make up the target structure?,13
combination3d,combination3d_2491.png,high,combination3d_2491_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",C
combination3d,combination3d_2491.png,high,combination3d_2491_q3,3,How many separate pieces are shown in candidate A?,2
combination3d,combination3d_2491.png,high,combination3d_2491_q4,4,"Give the target's total cube count and maximum height in layers as count,height.","13,4"
combination3d,combination3d_2491.png,high,combination3d_2491_q5,5,"If the correctly assembled structure were rotated 90 degrees around the vertical axis as a whole, would it be the 'same shape, different angle' or a 'different structure'?","same shape, different angle"
combination3d,combination3d_2513.png,high,combination3d_2513_q1,1,How many individual cubes make up the target structure?,14
combination3d,combination3d_2513.png,high,combination3d_2513_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",A
combination3d,combination3d_2513.png,high,combination3d_2513_q3,3,Does candidate C have the same total number of cubes as the target? Answer yes or no.,yes
combination3d,combination3d_2513.png,high,combination3d_2513_q4,4,"Which candidate has the correct cube count and piece shapes but would require tipping a piece onto a different face, rather than only spinning it around the vertical axis?",C
combination3d,combination3d_2513.png,high,combination3d_2513_q5,5,"If one cube were added directly above a highest cube, what would the new total cube count and maximum height in layers be? Answer as count,height.","15,4"
combination3d,combination3d_2736.png,high,combination3d_2736_q1,1,How many individual cubes make up the target structure?,13
combination3d,combination3d_2736.png,high,combination3d_2736_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",D
combination3d,combination3d_2736.png,high,combination3d_2736_q3,3,Does candidate B have the same total number of cubes as the target? Answer yes or no.,yes
combination3d,combination3d_2736.png,high,combination3d_2736_q4,4,"Give the target's total cube count and maximum height in layers as count,height.","13,3"
combination3d,combination3d_2736.png,high,combination3d_2736_q5,5,"If the correctly assembled structure were rotated 90 degrees around the vertical axis as a whole, would it be the 'same shape, different angle' or a 'different structure'?","same shape, different angle"
combination3d,combination3d_2970.png,high,combination3d_2970_q1,1,How many individual cubes make up the target structure?,14
combination3d,combination3d_2970.png,high,combination3d_2970_q2,2,"Which set of pieces (A, B, C, or D) can be assembled using only translation and rotation around the vertical axis to exactly form the target structure? Answer with the letter.",B
combination3d,combination3d_2970.png,high,combination3d_2970_q3,3,Does candidate A have the same total number of cubes as the target? Answer yes or no.,no
combination3d,combination3d_2970.png,high,combination3d_2970_q4,4,Which candidate has the wrong total number of cubes compared to the target?,A
combination3d,combination3d_2970.png,high,combination3d_2970_q5,5,"If one cube were added directly above a highest cube, what would the new total cube count and maximum height in layers be? Answer as count,height.","15,5"
fold_punch,fold_punch_0149.png,low,fold_punch_0149_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_0149.png,low,fold_punch_0149_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_0149.png,low,fold_punch_0149_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A
fold_punch,fold_punch_0149.png,low,fold_punch_0149_q4,4,Which candidate has the correct number of holes but in the wrong positions?,C
fold_punch,fold_punch_0149.png,low,fold_punch_0149_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8
fold_punch,fold_punch_0441.png,low,fold_punch_0441_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_0441.png,low,fold_punch_0441_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_0441.png,low,fold_punch_0441_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A
fold_punch,fold_punch_0441.png,low,fold_punch_0441_q4,4,Which candidate has the wrong total number of holes?,C
fold_punch,fold_punch_0441.png,low,fold_punch_0441_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8
fold_punch,fold_punch_0563.png,low,fold_punch_0563_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_0563.png,low,fold_punch_0563_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_0563.png,low,fold_punch_0563_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C
fold_punch,fold_punch_0563.png,low,fold_punch_0563_q4,4,Which answer choice has the wrong number of holes?,B
fold_punch,fold_punch_0563.png,low,fold_punch_0563_q5,5,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half
fold_punch,fold_punch_0825.png,low,fold_punch_0825_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_0825.png,low,fold_punch_0825_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_0825.png,low,fold_punch_0825_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A
fold_punch,fold_punch_0825.png,low,fold_punch_0825_q4,4,Which candidate has the correct number of holes but in the wrong positions?,B
fold_punch,fold_punch_0825.png,low,fold_punch_0825_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8
fold_punch,fold_punch_1037.png,low,fold_punch_1037_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_1037.png,low,fold_punch_1037_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_1037.png,low,fold_punch_1037_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A
fold_punch,fold_punch_1037.png,low,fold_punch_1037_q4,4,Which candidate has the wrong total number of holes?,C
fold_punch,fold_punch_1037.png,low,fold_punch_1037_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8
fold_punch,fold_punch_0206.png,medium,fold_punch_0206_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_0206.png,medium,fold_punch_0206_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_0206.png,medium,fold_punch_0206_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B
fold_punch,fold_punch_0206.png,medium,fold_punch_0206_q4,4,Which answer choice has the wrong number of holes?,A
fold_punch,fold_punch_0206.png,medium,fold_punch_0206_q5,5,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half
fold_punch,fold_punch_1640.png,medium,fold_punch_1640_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_1640.png,medium,fold_punch_1640_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_1640.png,medium,fold_punch_1640_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D
fold_punch,fold_punch_1640.png,medium,fold_punch_1640_q4,4,Which candidate has the correct number of holes but in the wrong positions?,B
fold_punch,fold_punch_1640.png,medium,fold_punch_1640_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16
fold_punch,fold_punch_1735.png,medium,fold_punch_1735_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_1735.png,medium,fold_punch_1735_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_1735.png,medium,fold_punch_1735_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C
fold_punch,fold_punch_1735.png,medium,fold_punch_1735_q4,4,Which answer choice has the wrong number of holes?,B
fold_punch,fold_punch_1735.png,medium,fold_punch_1735_q5,5,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half
fold_punch,fold_punch_2324.png,medium,fold_punch_2324_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_2324.png,medium,fold_punch_2324_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_2324.png,medium,fold_punch_2324_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D
fold_punch,fold_punch_2324.png,medium,fold_punch_2324_q4,4,Which candidate has the correct number of holes but in the wrong positions?,C
fold_punch,fold_punch_2324.png,medium,fold_punch_2324_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16
fold_punch,fold_punch_2915.png,medium,fold_punch_2915_q1,1,How many fold steps are shown before the paper is punched?,2
fold_punch,fold_punch_2915.png,medium,fold_punch_2915_q2,2,How many holes will appear when the paper is fully unfolded?,4
fold_punch,fold_punch_2915.png,medium,fold_punch_2915_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C
fold_punch,fold_punch_2915.png,medium,fold_punch_2915_q4,4,Which answer choice has the wrong number of holes?,B
fold_punch,fold_punch_2915.png,medium,fold_punch_2915_q5,5,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half
fold_punch,fold_punch_0486.png,high,fold_punch_0486_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_0486.png,high,fold_punch_0486_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_0486.png,high,fold_punch_0486_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B
fold_punch,fold_punch_0486.png,high,fold_punch_0486_q4,4,Which candidate has the wrong total number of holes?,C
fold_punch,fold_punch_0486.png,high,fold_punch_0486_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16
fold_punch,fold_punch_0714.png,high,fold_punch_0714_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_0714.png,high,fold_punch_0714_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_0714.png,high,fold_punch_0714_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B
fold_punch,fold_punch_0714.png,high,fold_punch_0714_q4,4,Which candidate has the correct number of holes but in the wrong positions?,D
fold_punch,fold_punch_0714.png,high,fold_punch_0714_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16
fold_punch,fold_punch_2086.png,high,fold_punch_2086_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_2086.png,high,fold_punch_2086_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_2086.png,high,fold_punch_2086_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B
fold_punch,fold_punch_2086.png,high,fold_punch_2086_q4,4,Which answer choice has the wrong number of holes?,C
fold_punch,fold_punch_2086.png,high,fold_punch_2086_q5,5,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half
fold_punch,fold_punch_2314.png,high,fold_punch_2314_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_2314.png,high,fold_punch_2314_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_2314.png,high,fold_punch_2314_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B
fold_punch,fold_punch_2314.png,high,fold_punch_2314_q4,4,Which candidate has the correct number of holes but in the wrong positions?,D
fold_punch,fold_punch_2314.png,high,fold_punch_2314_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16
fold_punch,fold_punch_2974.png,high,fold_punch_2974_q1,1,How many fold steps are shown before the paper is punched?,3
fold_punch,fold_punch_2974.png,high,fold_punch_2974_q2,2,How many holes will appear when the paper is fully unfolded?,8
fold_punch,fold_punch_2974.png,high,fold_punch_2974_q3,3,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B
fold_punch,fold_punch_2974.png,high,fold_punch_2974_q4,4,Which candidate has the wrong total number of holes?,D
fold_punch,fold_punch_2974.png,high,fold_punch_2974_q5,5,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16
symmetry_pattern,symmetry_pattern_1248.png,low,symmetry_pattern_1248_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1248.png,low,symmetry_pattern_1248_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_1248.png,low,symmetry_pattern_1248_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_1248.png,low,symmetry_pattern_1248_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,6
symmetry_pattern,symmetry_pattern_1248.png,low,symmetry_pattern_1248_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_1506.png,low,symmetry_pattern_1506_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1506.png,low,symmetry_pattern_1506_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_1506.png,low,symmetry_pattern_1506_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_1506.png,low,symmetry_pattern_1506_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,6
symmetry_pattern,symmetry_pattern_1506.png,low,symmetry_pattern_1506_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_1572.png,low,symmetry_pattern_1572_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1572.png,low,symmetry_pattern_1572_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_1572.png,low,symmetry_pattern_1572_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_1572.png,low,symmetry_pattern_1572_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,6
symmetry_pattern,symmetry_pattern_1572.png,low,symmetry_pattern_1572_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_1940.png,low,symmetry_pattern_1940_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1940.png,low,symmetry_pattern_1940_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_1940.png,low,symmetry_pattern_1940_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_1940.png,low,symmetry_pattern_1940_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,6
symmetry_pattern,symmetry_pattern_1940.png,low,symmetry_pattern_1940_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_1968.png,low,symmetry_pattern_1968_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1968.png,low,symmetry_pattern_1968_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_1968.png,low,symmetry_pattern_1968_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_1968.png,low,symmetry_pattern_1968_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,6
symmetry_pattern,symmetry_pattern_1968.png,low,symmetry_pattern_1968_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_0757.png,medium,symmetry_pattern_0757_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_0757.png,medium,symmetry_pattern_0757_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_0757.png,medium,symmetry_pattern_0757_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",top-left
symmetry_pattern,symmetry_pattern_0757.png,medium,symmetry_pattern_0757_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",shifted
symmetry_pattern,symmetry_pattern_0757.png,medium,symmetry_pattern_0757_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_1023.png,medium,symmetry_pattern_1023_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1023.png,medium,symmetry_pattern_1023_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_1023.png,medium,symmetry_pattern_1023_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",bottom-left
symmetry_pattern,symmetry_pattern_1023.png,medium,symmetry_pattern_1023_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",different size
symmetry_pattern,symmetry_pattern_1023.png,medium,symmetry_pattern_1023_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_1271.png,medium,symmetry_pattern_1271_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_1271.png,medium,symmetry_pattern_1271_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_1271.png,medium,symmetry_pattern_1271_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",top-right
symmetry_pattern,symmetry_pattern_1271.png,medium,symmetry_pattern_1271_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",different size
symmetry_pattern,symmetry_pattern_1271.png,medium,symmetry_pattern_1271_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_2572.png,medium,symmetry_pattern_2572_q1,1,How many shapes are in this pattern?,8
symmetry_pattern,symmetry_pattern_2572.png,medium,symmetry_pattern_2572_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_2572.png,medium,symmetry_pattern_2572_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_2572.png,medium,symmetry_pattern_2572_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,8
symmetry_pattern,symmetry_pattern_2572.png,medium,symmetry_pattern_2572_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_2754.png,medium,symmetry_pattern_2754_q1,1,How many shapes are in this pattern?,8
symmetry_pattern,symmetry_pattern_2754.png,medium,symmetry_pattern_2754_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",symmetric
symmetry_pattern,symmetry_pattern_2754.png,medium,symmetry_pattern_2754_q3,3,What type of symmetry does this pattern have — rotational or mirror/reflective? Answer 'rotational' or 'mirror'.,rotational
symmetry_pattern,symmetry_pattern_2754.png,medium,symmetry_pattern_2754_q4,4,How many shapes are positioned at the exact symmetric location of another shape? Answer with a number.,8
symmetry_pattern,symmetry_pattern_2754.png,medium,symmetry_pattern_2754_q5,5,"If exactly one shape shifted while its symmetric partner stayed fixed, would the global symmetry become broken?",yes
symmetry_pattern,symmetry_pattern_0671.png,high,symmetry_pattern_0671_q1,1,How many shapes are in this pattern?,8
symmetry_pattern,symmetry_pattern_0671.png,high,symmetry_pattern_0671_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_0671.png,high,symmetry_pattern_0671_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",bottom-left
symmetry_pattern,symmetry_pattern_0671.png,high,symmetry_pattern_0671_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",different size
symmetry_pattern,symmetry_pattern_0671.png,high,symmetry_pattern_0671_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_1923.png,high,symmetry_pattern_1923_q1,1,How many shapes are in this pattern?,8
symmetry_pattern,symmetry_pattern_1923.png,high,symmetry_pattern_1923_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_1923.png,high,symmetry_pattern_1923_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",top-right
symmetry_pattern,symmetry_pattern_1923.png,high,symmetry_pattern_1923_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",rotated
symmetry_pattern,symmetry_pattern_1923.png,high,symmetry_pattern_1923_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_2101.png,high,symmetry_pattern_2101_q1,1,How many shapes are in this pattern?,6
symmetry_pattern,symmetry_pattern_2101.png,high,symmetry_pattern_2101_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_2101.png,high,symmetry_pattern_2101_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",top-right
symmetry_pattern,symmetry_pattern_2101.png,high,symmetry_pattern_2101_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",shifted
symmetry_pattern,symmetry_pattern_2101.png,high,symmetry_pattern_2101_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_2189.png,high,symmetry_pattern_2189_q1,1,How many shapes are in this pattern?,8
symmetry_pattern,symmetry_pattern_2189.png,high,symmetry_pattern_2189_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_2189.png,high,symmetry_pattern_2189_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",bottom-left
symmetry_pattern,symmetry_pattern_2189.png,high,symmetry_pattern_2189_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",shifted
symmetry_pattern,symmetry_pattern_2189.png,high,symmetry_pattern_2189_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
symmetry_pattern,symmetry_pattern_2509.png,high,symmetry_pattern_2509_q1,1,How many shapes are in this pattern?,8
symmetry_pattern,symmetry_pattern_2509.png,high,symmetry_pattern_2509_q2,2,"Is this pattern symmetric, or is there an element that breaks the symmetry? Answer 'symmetric' or 'broken'.",broken
symmetry_pattern,symmetry_pattern_2509.png,high,symmetry_pattern_2509_q3,3,"Which shape breaks the symmetry? Answer with its approximate location, such as top-left, top-right, bottom-left, bottom-right, or center.",top-right
symmetry_pattern,symmetry_pattern_2509.png,high,symmetry_pattern_2509_q4,4,"In what way does the odd shape differ — filled instead of outlined, rotated at a different angle, shifted out of position, or a different size?",shifted
symmetry_pattern,symmetry_pattern_2509.png,high,symmetry_pattern_2509_q5,5,"If the symmetric partner of the odd shape received the identical change, would the global symmetry be restored?",yes
occluded_pattern,occluded_pattern_0984.png,low,occluded_pattern_0984_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,8
occluded_pattern,occluded_pattern_0984.png,low,occluded_pattern_0984_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",10
occluded_pattern,occluded_pattern_0984.png,low,occluded_pattern_0984_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",triangle
occluded_pattern,occluded_pattern_0984.png,low,occluded_pattern_0984_q4,4,How many objects are hidden behind the occluded region specifically (not counting the visible ones)? Answer with a number in curly brackets.,2
occluded_pattern,occluded_pattern_0984.png,low,occluded_pattern_0984_q5,5,"If the occluder were removed and the pattern extended by one additional object outside the former occluded region, how many objects would be visible in total?",11
occluded_pattern,occluded_pattern_1135.png,low,occluded_pattern_1135_q1,1,How many objects are clearly visible (not hidden behind the occluder) in this image?,13
occluded_pattern,occluded_pattern_1135.png,low,occluded_pattern_1135_q2,2,"Assuming the pattern continues behind the occluded region, how many objects are there in total? Answer with a number in curly brackets, e.g. {12}.",16
occluded_pattern,occluded_pattern_1135.png,low,occluded_pattern_1135_q3,3,"What type of pattern do the objects form - a grid, a circle, or a triangular arrangement? Answer with one word.",grid
