task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,physical_stability_1684.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1684,""tipping_joint"":null}"
Image Description,physical_stability_1685.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1685,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1685.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1685,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1685.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1685,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1685.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1685,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1685.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1685,""tipping_joint"":null}"
Image Description,physical_stability_1686.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1686,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_1686.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1686,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_1686.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1686,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_1686.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1686,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1686.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.64,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1686,""tipping_joint"":""C""}"
Image Description,physical_stability_1687.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1687,""tipping_joint"":""D""}"
Basic Relational Reasoning,physical_stability_1687.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",directly above,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1687,""tipping_joint"":""D""}"
Comparative Reasoning,physical_stability_1687.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1687,""tipping_joint"":""D""}"
Compound Reasoning,physical_stability_1687.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block D and block C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1687,""tipping_joint"":""D""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1687.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block D and block C lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.92,""is_stable"":false,""largest_offset_block"":""D"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1687,""tipping_joint"":""D""}"
Image Description,physical_stability_1688.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":1688,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1688.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":1688,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1688.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,D,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":1688,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1688.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":1688,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1688.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block D, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.65,""is_stable"":true,""largest_offset_block"":""D"",""level2_upper_block"":""D"",""num_blocks"":4,""seed"":1688,""tipping_joint"":null}"
Image Description,physical_stability_1689.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1689,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1689.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1689,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1689.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1689,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1689.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1689,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1689.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1689,""tipping_joint"":null}"
Image Description,physical_stability_1690.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1690,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_1690.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1690,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_1690.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1690,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_1690.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1690,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1690.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1690,""tipping_joint"":""B""}"
Image Description,physical_stability_1691.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1691,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_1691.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1691,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_1691.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1691,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_1691.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1691,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1691.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block C and block B lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1691,""tipping_joint"":""C""}"
Image Description,physical_stability_1692.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1692,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1692.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1692,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1692.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1692,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1692.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1692,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1692.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block C, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.56,""is_stable"":true,""largest_offset_block"":""C"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1692,""tipping_joint"":null}"
Image Description,physical_stability_1693.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1693,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1693.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1693,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1693.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1693,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1693.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1693,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1693.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""C"",""num_blocks"":5,""seed"":1693,""tipping_joint"":null}"
Image Description,physical_stability_1694.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1694,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_1694.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1694,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_1694.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1694,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_1694.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1694,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1694.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.55,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1694,""tipping_joint"":""B""}"
Image Description,physical_stability_1695.png,How many blocks are in this stack?,3,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1695,""tipping_joint"":""B""}"
Basic Relational Reasoning,physical_stability_1695.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1695,""tipping_joint"":""B""}"
Comparative Reasoning,physical_stability_1695.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1695,""tipping_joint"":""B""}"
Compound Reasoning,physical_stability_1695.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block B and block A,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1695,""tipping_joint"":""B""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1695.png,"If topmost block C were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block C, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.74,""is_stable"":false,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":3,""seed"":1695,""tipping_joint"":""B""}"
Image Description,physical_stability_1696.png,How many blocks are in this stack?,2,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1696,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1696.png,"Is block B's center of mass positioned to the left, right, or directly above the center of block A, which it rests on?",left,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1696,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1696.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,B,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1696,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1696.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1696,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1696.png,"If topmost block B were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block B, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.47,""is_stable"":true,""largest_offset_block"":""B"",""level2_upper_block"":""B"",""num_blocks"":2,""seed"":1696,""tipping_joint"":null}"
Image Description,physical_stability_1697.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1697,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1697.png,"Is block D's center of mass positioned to the left, right, or directly above the center of block C, which it rests on?",directly above,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1697,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1697.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1697,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1697.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1697,""tipping_joint"":null}"
Extrapolative/Counterfactual Reasoning,physical_stability_1697.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block E, the cumulative center of mass at the joint between block B and block A lies outside its supporting base","{""counterfactual_scenario"":""stable_becomes_unstable"",""difficulty_score"":0.84,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""D"",""num_blocks"":5,""seed"":1697,""tipping_joint"":null}"
Image Description,physical_stability_1698.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1698,""tipping_joint"":""E""}"
Basic Relational Reasoning,physical_stability_1698.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1698,""tipping_joint"":""E""}"
Comparative Reasoning,physical_stability_1698.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1698,""tipping_joint"":""E""}"
Compound Reasoning,physical_stability_1698.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block E and block D,"{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1698,""tipping_joint"":""E""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1698.png,"If topmost block E were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","stable; after removing block E, every cumulative center of mass remains within its supporting base","{""counterfactual_scenario"":""unstable_becomes_stable"",""difficulty_score"":0.82,""is_stable"":false,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1698,""tipping_joint"":""E""}"
Image Description,physical_stability_1699.png,How many blocks are in this stack?,4,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1699,""tipping_joint"":""C""}"
Basic Relational Reasoning,physical_stability_1699.png,"Is block C's center of mass positioned to the left, right, or directly above the center of block B, which it rests on?",right,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1699,""tipping_joint"":""C""}"
Comparative Reasoning,physical_stability_1699.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,C,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1699,""tipping_joint"":""C""}"
Compound Reasoning,physical_stability_1699.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",tips between block C and block B,"{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1699,""tipping_joint"":""C""}"
Extrapolative/Counterfactual Reasoning,physical_stability_1699.png,"If topmost block D were removed, would the remaining stack be stable or unstable? Answer accordingly and briefly state the center-of-mass reason.","unstable; after removing block D, the cumulative center of mass at the joint between block C and block B lies outside its supporting base","{""counterfactual_scenario"":""unstable_remains_unstable"",""difficulty_score"":0.83,""is_stable"":false,""largest_offset_block"":""C"",""level2_upper_block"":""C"",""num_blocks"":4,""seed"":1699,""tipping_joint"":""C""}"
Image Description,physical_stability_1700.png,How many blocks are in this stack?,5,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1700,""tipping_joint"":null}"
Basic Relational Reasoning,physical_stability_1700.png,"Is block E's center of mass positioned to the left, right, or directly above the center of block D, which it rests on?",right,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1700,""tipping_joint"":null}"
Comparative Reasoning,physical_stability_1700.png,Which block has the largest absolute horizontal center offset from the block directly beneath it? Answer with the letter.,E,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1700,""tipping_joint"":null}"
Compound Reasoning,physical_stability_1700.png,"Is this entire stack stable, or will it tip over? If it tips, state the lowest joint at which it first becomes unstable.",stable,"{""counterfactual_scenario"":""stable_remains_stable"",""difficulty_score"":0.74,""is_stable"":true,""largest_offset_block"":""E"",""level2_upper_block"":""E"",""num_blocks"":5,""seed"":1700,""tipping_joint"":null}"
