task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1911.png,"If the walkable tile marked with a purple X at axial position (-1,-1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":0,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":18,""num_hole_tiles"":17,""seed"":1911,""shortest_path_length"":11}"
Image Description,hex_pathfinding_1912.png,How many grey (hole) tiles are shown in this grid?,7,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5041,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.189189,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":7,""seed"":1912,""shortest_path_length"":6}"
Basic Relational Reasoning,hex_pathfinding_1912.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5041,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.189189,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":7,""seed"":1912,""shortest_path_length"":6}"
Comparative Reasoning,hex_pathfinding_1912.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5041,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.189189,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":7,""seed"":1912,""shortest_path_length"":6}"
Compound Reasoning,hex_pathfinding_1912.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (2),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5041,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.189189,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":7,""seed"":1912,""shortest_path_length"":6}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1912.png,"If the walkable tile marked with a purple X at axial position (3,-1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",stay the same (6 moves),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5041,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.189189,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":7,""seed"":1912,""shortest_path_length"":6}"
Image Description,hex_pathfinding_1913.png,How many grey (hole) tiles are shown in this grid?,9,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":0,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1913,""shortest_path_length"":6}"
Basic Relational Reasoning,hex_pathfinding_1913.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":0,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1913,""shortest_path_length"":6}"
Comparative Reasoning,hex_pathfinding_1913.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":0,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1913,""shortest_path_length"":6}"
Compound Reasoning,hex_pathfinding_1913.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",unique,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":0,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1913,""shortest_path_length"":6}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1913.png,"If the walkable tile marked with a purple X at axial position (0,0) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 7 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":0,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1913,""shortest_path_length"":6}"
Image Description,hex_pathfinding_1914.png,How many grey (hole) tiles are shown in this grid?,17,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":17,""seed"":1914,""shortest_path_length"":6}"
Basic Relational Reasoning,hex_pathfinding_1914.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":17,""seed"":1914,""shortest_path_length"":6}"
Comparative Reasoning,hex_pathfinding_1914.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":17,""seed"":1914,""shortest_path_length"":6}"
Compound Reasoning,hex_pathfinding_1914.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (3),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":17,""seed"":1914,""shortest_path_length"":6}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1914.png,"If the walkable tile marked with a purple X at axial position (0,-4) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":17,""seed"":1914,""shortest_path_length"":6}"
Image Description,hex_pathfinding_1915.png,How many grey (hole) tiles are shown in this grid?,5,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":6,""num_hole_tiles"":5,""seed"":1915,""shortest_path_length"":7}"
Basic Relational Reasoning,hex_pathfinding_1915.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":6,""num_hole_tiles"":5,""seed"":1915,""shortest_path_length"":7}"
Comparative Reasoning,hex_pathfinding_1915.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,7,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":6,""num_hole_tiles"":5,""seed"":1915,""shortest_path_length"":7}"
Compound Reasoning,hex_pathfinding_1915.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (6),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":6,""num_hole_tiles"":5,""seed"":1915,""shortest_path_length"":7}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1915.png,"If the walkable tile marked with a purple X at axial position (-3,2) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",stay the same (7 moves),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4943,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.135135,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":7,""level5_outcome"":""same"",""num_alternate_shortest_paths"":6,""num_hole_tiles"":5,""seed"":1915,""shortest_path_length"":7}"
Image Description,hex_pathfinding_1916.png,How many grey (hole) tiles are shown in this grid?,9,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1916,""shortest_path_length"":7}"
Basic Relational Reasoning,hex_pathfinding_1916.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1916,""shortest_path_length"":7}"
Comparative Reasoning,hex_pathfinding_1916.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,7,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1916,""shortest_path_length"":7}"
Compound Reasoning,hex_pathfinding_1916.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",unique,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1916,""shortest_path_length"":7}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1916.png,"If the walkable tile marked with a purple X at axial position (-2,-1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 8 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5566,""generation_attempt"":1,""grid_radius"":4,""hole_density"":0.147541,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":8,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":1,""num_hole_tiles"":9,""seed"":1916,""shortest_path_length"":7}"
Image Description,hex_pathfinding_1917.png,How many grey (hole) tiles are shown in this grid?,11,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8018,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.120879,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":23,""num_hole_tiles"":11,""seed"":1917,""shortest_path_length"":12}"
Basic Relational Reasoning,hex_pathfinding_1917.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8018,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.120879,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":23,""num_hole_tiles"":11,""seed"":1917,""shortest_path_length"":12}"
Comparative Reasoning,hex_pathfinding_1917.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,12,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8018,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.120879,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":23,""num_hole_tiles"":11,""seed"":1917,""shortest_path_length"":12}"
Compound Reasoning,hex_pathfinding_1917.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (23),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8018,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.120879,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":23,""num_hole_tiles"":11,""seed"":1917,""shortest_path_length"":12}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1917.png,"If the walkable tile marked with a purple X at axial position (-3,5) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8018,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.120879,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":23,""num_hole_tiles"":11,""seed"":1917,""shortest_path_length"":12}"
Image Description,hex_pathfinding_1918.png,How many grey (hole) tiles are shown in this grid?,6,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":1,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":1918,""shortest_path_length"":4}"
Basic Relational Reasoning,hex_pathfinding_1918.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":1,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":1918,""shortest_path_length"":4}"
Comparative Reasoning,hex_pathfinding_1918.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,4,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":1,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":1918,""shortest_path_length"":4}"
Compound Reasoning,hex_pathfinding_1918.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (3),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":1,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":1918,""shortest_path_length"":4}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1918.png,"If the walkable tile marked with a purple X at axial position (0,1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",stay the same (4 moves),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.4992,""generation_attempt"":1,""grid_radius"":3,""hole_density"":0.162162,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":4,""level5_outcome"":""same"",""num_alternate_shortest_paths"":3,""num_hole_tiles"":6,""seed"":1918,""shortest_path_length"":4}"
Image Description,hex_pathfinding_1919.png,How many grey (hole) tiles are shown in this grid?,11,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6825,""generation_attempt"":3,""grid_radius"":4,""hole_density"":0.180328,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":11,""seed"":1919,""shortest_path_length"":5}"
Basic Relational Reasoning,hex_pathfinding_1919.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6825,""generation_attempt"":3,""grid_radius"":4,""hole_density"":0.180328,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":11,""seed"":1919,""shortest_path_length"":5}"
Comparative Reasoning,hex_pathfinding_1919.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,5,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6825,""generation_attempt"":3,""grid_radius"":4,""hole_density"":0.180328,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":11,""seed"":1919,""shortest_path_length"":5}"
Compound Reasoning,hex_pathfinding_1919.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (2),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6825,""generation_attempt"":3,""grid_radius"":4,""hole_density"":0.180328,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":11,""seed"":1919,""shortest_path_length"":5}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1919.png,"If the walkable tile marked with a purple X at axial position (-3,2) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",increase to 6 moves,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.6825,""generation_attempt"":3,""grid_radius"":4,""hole_density"":0.180328,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":6,""level5_outcome"":""increase"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":11,""seed"":1919,""shortest_path_length"":5}"
Image Description,hex_pathfinding_1920.png,How many grey (hole) tiles are shown in this grid?,17,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":17,""seed"":1920,""shortest_path_length"":7}"
Basic Relational Reasoning,hex_pathfinding_1920.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",hole,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":17,""seed"":1920,""shortest_path_length"":7}"
Comparative Reasoning,hex_pathfinding_1920.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,7,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":17,""seed"":1920,""shortest_path_length"":7}"
Compound Reasoning,hex_pathfinding_1920.png,"Is the shortest path from START to HOME unique, or are there multiple different shortest paths of the same length? If multiple, how many?",multiple (10),"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":17,""seed"":1920,""shortest_path_length"":7}"
Extrapolative/Counterfactual Reasoning,hex_pathfinding_1920.png,"If the walkable tile marked with a purple X at axial position (-1,-1) were turned into a hole, would the shortest path length increase, stay the same, or would there be no valid path? If it increases, state the new shortest length.",no valid path exists,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.8136,""generation_attempt"":1,""grid_radius"":5,""hole_density"":0.186813,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":null,""level5_outcome"":""no_path"",""num_alternate_shortest_paths"":10,""num_hole_tiles"":17,""seed"":1920,""shortest_path_length"":7}"
Image Description,hex_pathfinding_1921.png,How many grey (hole) tiles are shown in this grid?,8,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5089,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":5,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":8,""seed"":1921,""shortest_path_length"":5}"
Basic Relational Reasoning,hex_pathfinding_1921.png,"Is the tile outlined in blue with a '?', immediately adjacent to START, a grey hole or walkable? Answer 'hole' or 'walkable'.",walkable,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5089,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":5,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":8,""seed"":1921,""shortest_path_length"":5}"
Comparative Reasoning,hex_pathfinding_1921.png,What is the minimum number of moves needed to travel from START to HOME while avoiding all grey holes? Answer with a number in curly brackets.,5,"{""coordinate_frame"":""axial hex coordinates (q,r)"",""dataset_version"":""hex-pathfinding-2.0.0"",""difficulty_score"":0.5089,""generation_attempt"":0,""grid_radius"":3,""hole_density"":0.216216,""level2_neighbor_direction_is_toward_home"":true,""level5_new_shortest_path_length"":5,""level5_outcome"":""same"",""num_alternate_shortest_paths"":2,""num_hole_tiles"":8,""seed"":1921,""shortest_path_length"":5}"
