task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,polyhedron_1798.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1798,""solid_class"":""Catalan"",""solid_name"":""triakis tetrahedron"",""vertex_count"":8,""visible_face_count"":6}"
Image Description,polyhedron_1799.png,"How many faces does this solid have in total, including hidden faces?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1799,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Basic Relational Reasoning,polyhedron_1799.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1799,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Comparative Reasoning,polyhedron_1799.png,How many vertices (corner points) does this solid have?,14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1799,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Compound Reasoning,polyhedron_1799.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1799,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Extrapolative/Counterfactual Reasoning,polyhedron_1799.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":12,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1799,""solid_class"":""Catalan"",""solid_name"":""rhombic dodecahedron"",""vertex_count"":14,""visible_face_count"":6}"
Image Description,polyhedron_1800.png,"How many faces does this solid have in total, including hidden faces?",24,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1800,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Basic Relational Reasoning,polyhedron_1800.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1800,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Comparative Reasoning,polyhedron_1800.png,How many vertices (corner points) does this solid have?,14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1800,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Compound Reasoning,polyhedron_1800.png,"Using Euler's formula, if this solid has 14 vertices and 36 edges, how many faces must it have?",24,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1800,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Extrapolative/Counterfactual Reasoning,polyhedron_1800.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":24,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1800,""solid_class"":""Catalan"",""solid_name"":""triakis octahedron"",""vertex_count"":14,""visible_face_count"":12}"
Image Description,polyhedron_1801.png,"How many faces does this solid have in total, including hidden faces?",30,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1801,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Basic Relational Reasoning,polyhedron_1801.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1801,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Comparative Reasoning,polyhedron_1801.png,How many vertices (corner points) does this solid have?,32,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1801,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Compound Reasoning,polyhedron_1801.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1801,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Extrapolative/Counterfactual Reasoning,polyhedron_1801.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":60,""face_count"":30,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1801,""solid_class"":""Catalan"",""solid_name"":""rhombic triacontahedron"",""vertex_count"":32,""visible_face_count"":15}"
Image Description,polyhedron_1802.png,"How many faces does this solid have in total, including hidden faces?",8,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1802,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Basic Relational Reasoning,polyhedron_1802.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1802,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Comparative Reasoning,polyhedron_1802.png,How many faces of this solid face toward the camera from this viewing angle?,4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1802,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Compound Reasoning,polyhedron_1802.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,yes,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1802,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Extrapolative/Counterfactual Reasoning,polyhedron_1802.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1802,""solid_class"":""Compound"",""solid_name"":""stella octangula"",""vertex_count"":8,""visible_face_count"":4}"
Image Description,polyhedron_1803.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1803,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_1803.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1803,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_1803.png,How many vertices (corner points) does this solid have?,14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1803,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Compound Reasoning,polyhedron_1803.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,yes,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1803,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Extrapolative/Counterfactual Reasoning,polyhedron_1803.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1803,""solid_class"":""Compound"",""solid_name"":""compound of cube and octahedron"",""vertex_count"":14,""visible_face_count"":7}"
Image Description,polyhedron_1804.png,"How many faces does this solid have in total, including hidden faces?",20,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1804,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Basic Relational Reasoning,polyhedron_1804.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1804,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Comparative Reasoning,polyhedron_1804.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",triangles,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1804,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Compound Reasoning,polyhedron_1804.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1804,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Extrapolative/Counterfactual Reasoning,polyhedron_1804.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1804,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Image Description,polyhedron_1805.png,"How many faces does this solid have in total, including hidden faces?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1805,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Basic Relational Reasoning,polyhedron_1805.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1805,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Comparative Reasoning,polyhedron_1805.png,How many vertices (corner points) does this solid have?,20,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1805,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Compound Reasoning,polyhedron_1805.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Platonic,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1805,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Extrapolative/Counterfactual Reasoning,polyhedron_1805.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1805,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Image Description,polyhedron_1806.png,"How many faces does this solid have in total, including hidden faces?",4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1806,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":2}"
Basic Relational Reasoning,polyhedron_1806.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1806,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":2}"
Comparative Reasoning,polyhedron_1806.png,How many vertices (corner points) does this solid have?,4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1806,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":2}"
Compound Reasoning,polyhedron_1806.png,"Using Euler's formula, if this solid has 4 vertices and 6 edges, how many faces must it have?",4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1806,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":2}"
Extrapolative/Counterfactual Reasoning,polyhedron_1806.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":6,""face_count"":4,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1806,""solid_class"":""Platonic"",""solid_name"":""tetrahedron"",""vertex_count"":4,""visible_face_count"":2}"
Image Description,polyhedron_1807.png,"How many faces does this solid have in total, including hidden faces?",6,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":1807,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Basic Relational Reasoning,polyhedron_1807.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":1807,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Comparative Reasoning,polyhedron_1807.png,How many faces of this solid face toward the camera from this viewing angle?,3,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":1807,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Compound Reasoning,polyhedron_1807.png,"Using Euler's formula, if this solid has 8 vertices and 12 edges, how many faces must it have?",6,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":1807,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Extrapolative/Counterfactual Reasoning,polyhedron_1807.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":6,""face_shape_types"":""squares"",""is_convex"":true,""seed"":1807,""solid_class"":""Platonic"",""solid_name"":""cube"",""vertex_count"":8,""visible_face_count"":3}"
Image Description,polyhedron_1808.png,"How many faces does this solid have in total, including hidden faces?",8,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1808,""solid_class"":""Platonic"",""solid_name"":""octahedron"",""vertex_count"":6,""visible_face_count"":4}"
Basic Relational Reasoning,polyhedron_1808.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1808,""solid_class"":""Platonic"",""solid_name"":""octahedron"",""vertex_count"":6,""visible_face_count"":4}"
Comparative Reasoning,polyhedron_1808.png,How many faces of this solid face toward the camera from this viewing angle?,4,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1808,""solid_class"":""Platonic"",""solid_name"":""octahedron"",""vertex_count"":6,""visible_face_count"":4}"
Compound Reasoning,polyhedron_1808.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Platonic,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1808,""solid_class"":""Platonic"",""solid_name"":""octahedron"",""vertex_count"":6,""visible_face_count"":4}"
Extrapolative/Counterfactual Reasoning,polyhedron_1808.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":12,""face_count"":8,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1808,""solid_class"":""Platonic"",""solid_name"":""octahedron"",""vertex_count"":6,""visible_face_count"":4}"
Image Description,polyhedron_1809.png,"How many faces does this solid have in total, including hidden faces?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1809,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Basic Relational Reasoning,polyhedron_1809.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1809,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Comparative Reasoning,polyhedron_1809.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",pentagons,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1809,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Compound Reasoning,polyhedron_1809.png,"Using Euler's formula, if this solid has 20 vertices and 30 edges, how many faces must it have?",12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1809,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Extrapolative/Counterfactual Reasoning,polyhedron_1809.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":12,""face_shape_types"":""pentagons"",""is_convex"":true,""seed"":1809,""solid_class"":""Platonic"",""solid_name"":""dodecahedron"",""vertex_count"":20,""visible_face_count"":6}"
Image Description,polyhedron_1810.png,"How many faces does this solid have in total, including hidden faces?",20,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1810,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Basic Relational Reasoning,polyhedron_1810.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1810,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Comparative Reasoning,polyhedron_1810.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",triangles,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1810,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Compound Reasoning,polyhedron_1810.png,Is this solid composed of overlapping shapes forming a compound structure? Answer yes or no.,no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1810,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Extrapolative/Counterfactual Reasoning,polyhedron_1810.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":30,""face_count"":20,""face_shape_types"":""triangles"",""is_convex"":true,""seed"":1810,""solid_class"":""Platonic"",""solid_name"":""icosahedron"",""vertex_count"":12,""visible_face_count"":10}"
Image Description,polyhedron_1811.png,"How many faces does this solid have in total, including hidden faces?",8,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":8,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1811,""solid_class"":""Archimedean"",""solid_name"":""truncated tetrahedron"",""vertex_count"":12,""visible_face_count"":4}"
Basic Relational Reasoning,polyhedron_1811.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":8,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1811,""solid_class"":""Archimedean"",""solid_name"":""truncated tetrahedron"",""vertex_count"":12,""visible_face_count"":4}"
Comparative Reasoning,polyhedron_1811.png,"What shape are the faces of this solid — triangles, squares, pentagons, or a mix of shapes?",mixed,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":8,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1811,""solid_class"":""Archimedean"",""solid_name"":""truncated tetrahedron"",""vertex_count"":12,""visible_face_count"":4}"
Compound Reasoning,polyhedron_1811.png,"Using Euler's formula, if this solid has 12 vertices and 18 edges, how many faces must it have?",8,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":8,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1811,""solid_class"":""Archimedean"",""solid_name"":""truncated tetrahedron"",""vertex_count"":12,""visible_face_count"":4}"
Extrapolative/Counterfactual Reasoning,polyhedron_1811.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":18,""face_count"":8,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1811,""solid_class"":""Archimedean"",""solid_name"":""truncated tetrahedron"",""vertex_count"":12,""visible_face_count"":4}"
Image Description,polyhedron_1812.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1812,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_1812.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1812,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_1812.png,How many vertices (corner points) does this solid have?,12,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1812,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Compound Reasoning,polyhedron_1812.png,"Which family does this solid belong to: Platonic, Archimedean, Catalan, Compound, or Non-convex?",Archimedean,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1812,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Extrapolative/Counterfactual Reasoning,polyhedron_1812.png,"If one face were removed from this solid while all remaining faces stayed fixed, would the result still be a closed surface to which the closed-surface Euler formula directly applies? Answer yes or no.",no,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":24,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1812,""solid_class"":""Archimedean"",""solid_name"":""cuboctahedron"",""vertex_count"":12,""visible_face_count"":7}"
Image Description,polyhedron_1813.png,"How many faces does this solid have in total, including hidden faces?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1813,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Basic Relational Reasoning,polyhedron_1813.png,Is this solid convex or non-convex? Answer 'convex' or 'non-convex'.,convex,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1813,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Comparative Reasoning,polyhedron_1813.png,How many vertices (corner points) does this solid have?,24,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1813,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
Compound Reasoning,polyhedron_1813.png,"Using Euler's formula, if this solid has 24 vertices and 36 edges, how many faces must it have?",14,"{""dataset_version"":""polyhedron-4.0.0"",""edge_count"":36,""face_count"":14,""face_shape_types"":""mixed"",""is_convex"":true,""seed"":1813,""solid_class"":""Archimedean"",""solid_name"":""truncated cube"",""vertex_count"":24,""visible_face_count"":7}"
