task,image,prompt,groundtruth,metadata
Image Description,gear_train_1891.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1891}"
Basic Relational Reasoning,gear_train_1891.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1891}"
Comparative Reasoning,gear_train_1891.png,Which gear in this train has the most teeth? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1891}"
Compound Reasoning,gear_train_1891.png,"Gear A (the driver) rotates at 90 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",30.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1891}"
Extrapolative/Counterfactual Reasoning,gear_train_1891.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":90,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1891}"
Image Description,gear_train_1892.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1892}"
Basic Relational Reasoning,gear_train_1892.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1892}"
Comparative Reasoning,gear_train_1892.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1892}"
Compound Reasoning,gear_train_1892.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",135.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1892}"
Extrapolative/Counterfactual Reasoning,gear_train_1892.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1892}"
Image Description,gear_train_1893.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1893}"
Basic Relational Reasoning,gear_train_1893.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1893}"
Comparative Reasoning,gear_train_1893.png,Which gear in this train has the most teeth? Answer with the letter.,E,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1893}"
Compound Reasoning,gear_train_1893.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",72.0,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1893}"
Extrapolative/Counterfactual Reasoning,gear_train_1893.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1893}"
Image Description,gear_train_1894.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1894}"
Basic Relational Reasoning,gear_train_1894.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1894}"
Comparative Reasoning,gear_train_1894.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1894}"
Compound Reasoning,gear_train_1894.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",34.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1894}"
Extrapolative/Counterfactual Reasoning,gear_train_1894.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1894}"
Image Description,gear_train_1895.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1895}"
Basic Relational Reasoning,gear_train_1895.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1895}"
Comparative Reasoning,gear_train_1895.png,Which gear in this train has the most teeth? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1895}"
Compound Reasoning,gear_train_1895.png,"Gear A (the driver) rotates at 72 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",248.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1895}"
Extrapolative/Counterfactual Reasoning,gear_train_1895.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":72,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1895}"
Image Description,gear_train_1896.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1896}"
Basic Relational Reasoning,gear_train_1896.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1896}"
Comparative Reasoning,gear_train_1896.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1896}"
Compound Reasoning,gear_train_1896.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",22.7,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1896}"
Extrapolative/Counterfactual Reasoning,gear_train_1896.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1896}"
Image Description,gear_train_1897.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1897}"
Basic Relational Reasoning,gear_train_1897.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1897}"
Comparative Reasoning,gear_train_1897.png,Which gear in this train has the most teeth? Answer with the letter.,E,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1897}"
Compound Reasoning,gear_train_1897.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear E, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",84.0,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1897}"
Extrapolative/Counterfactual Reasoning,gear_train_1897.png,"If gear E's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.97,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""E"",""num_gears"":5,""seed"":1897}"
Image Description,gear_train_1898.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1898}"
Basic Relational Reasoning,gear_train_1898.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1898}"
Comparative Reasoning,gear_train_1898.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1898}"
Compound Reasoning,gear_train_1898.png,"Gear A (the driver) rotates at 60 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",140.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1898}"
Extrapolative/Counterfactual Reasoning,gear_train_1898.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":60,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1898}"
Image Description,gear_train_1899.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1899}"
Basic Relational Reasoning,gear_train_1899.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1899}"
Comparative Reasoning,gear_train_1899.png,Which gear in this train has the most teeth? Answer with the letter.,C,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1899}"
Compound Reasoning,gear_train_1899.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",15.4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1899}"
Extrapolative/Counterfactual Reasoning,gear_train_1899.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1899}"
Image Description,gear_train_1900.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":1900}"
Basic Relational Reasoning,gear_train_1900.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":1900}"
Comparative Reasoning,gear_train_1900.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,D,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":1900}"
Compound Reasoning,gear_train_1900.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear D, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",265.7,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":1900}"
Extrapolative/Counterfactual Reasoning,gear_train_1900.png,"If gear D's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""D"",""num_gears"":4,""seed"":1900}"
Image Description,gear_train_1901.png,How many gears are shown in this gear train?,5,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1901}"
Basic Relational Reasoning,gear_train_1901.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1901}"
Comparative Reasoning,gear_train_1901.png,Which gear in this train has the most teeth? Answer with the letter.,D,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1901}"
Compound Reasoning,gear_train_1901.png,"Gear A (the driver) rotates at 40 RPM. What is the RPM of gear E, which is 4 meshes from the driver? Answer with a number rounded to 1 decimal place.",18.1,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1901}"
Extrapolative/Counterfactual Reasoning,gear_train_1901.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear E's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.89,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":40,""level2_neighbor"":""B"",""level4_mesh_distance"":4,""level4_target"":""E"",""num_gears"":5,""seed"":1901}"
Image Description,gear_train_1902.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1902}"
Basic Relational Reasoning,gear_train_1902.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1902}"
Comparative Reasoning,gear_train_1902.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,A,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1902}"
Compound Reasoning,gear_train_1902.png,"Gear A (the driver) rotates at 120 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",33.0,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1902}"
Extrapolative/Counterfactual Reasoning,gear_train_1902.png,"If gear A's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",increase; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1902}"
Image Description,gear_train_1903.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":1903}"
Basic Relational Reasoning,gear_train_1903.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":1903}"
Comparative Reasoning,gear_train_1903.png,Which gear in this train has the most teeth? Answer with the letter.,D,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":1903}"
Compound Reasoning,gear_train_1903.png,"Gear A (the driver) rotates at 30 RPM. What is the RPM of gear C, which is 2 meshes from the driver? Answer with a number rounded to 1 decimal place.",86.7,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":1903}"
Extrapolative/Counterfactual Reasoning,gear_train_1903.png,"If gear C's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear C's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",decrease; direction unchanged,"{""arrangement_type"":""branching"",""difficulty_score"":0.84,""driver_direction"":""CCW"",""driver_label"":""A"",""driver_rpm"":30,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":4,""seed"":1903}"
Image Description,gear_train_1904.png,How many gears are shown in this gear train?,4,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1904}"
Basic Relational Reasoning,gear_train_1904.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1904}"
Comparative Reasoning,gear_train_1904.png,Which gear rotates the fastest (has the highest RPM)? Answer with the letter.,B,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1904}"
Compound Reasoning,gear_train_1904.png,"Gear A (the driver) rotates at 45 RPM. What is the RPM of gear D, which is 3 meshes from the driver? Answer with a number rounded to 1 decimal place.",58.3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1904}"
Extrapolative/Counterfactual Reasoning,gear_train_1904.png,"If gear B's tooth count were doubled while the driver's RPM and direction stayed fixed, would gear D's rotation speed increase, decrease, or stay the same? Also state whether its rotation direction would change.",stay the same; direction unchanged,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.76,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":45,""level2_neighbor"":""B"",""level4_mesh_distance"":3,""level4_target"":""D"",""num_gears"":4,""seed"":1904}"
Image Description,gear_train_1905.png,How many gears are shown in this gear train?,3,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1905}"
Basic Relational Reasoning,gear_train_1905.png,"Gear B directly meshes with gear A (the driver). Does gear B rotate in the same direction as the driver, or the opposite direction?",opposite,"{""arrangement_type"":""linear_chain"",""difficulty_score"":0.63,""driver_direction"":""CW"",""driver_label"":""A"",""driver_rpm"":120,""level2_neighbor"":""B"",""level4_mesh_distance"":2,""level4_target"":""C"",""num_gears"":3,""seed"":1905}"
