task,image,prompt,groundtruth,metadata
Comparative Reasoning,route_puzzle_1163.png,How many routes does letter B have in total (i.e. touching B)?,7,"{""crossing_count"":120,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6701,""line_width_px"":2.54,""num_endpoints"":5,""num_routes"":11,""seed"":1163}"
Compound Reasoning,route_puzzle_1163.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",DE,"{""crossing_count"":120,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6701,""line_width_px"":2.54,""num_endpoints"":5,""num_routes"":11,""seed"":1163}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1163.png,"If one new route were added directly between A and D, what would the maximum endpoint degree become?",7,"{""crossing_count"":120,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6701,""line_width_px"":2.54,""num_endpoints"":5,""num_routes"":11,""seed"":1163}"
Image Description,route_puzzle_1164.png,How many labeled endpoints (letters) are shown in this image?,4,"{""crossing_count"":208,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6227,""line_width_px"":2.92,""num_endpoints"":4,""num_routes"":12,""seed"":1164}"
Basic Relational Reasoning,route_puzzle_1164.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":208,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6227,""line_width_px"":2.92,""num_endpoints"":4,""num_routes"":12,""seed"":1164}"
Comparative Reasoning,route_puzzle_1164.png,How many routes does letter D have in total (i.e. touching D)?,3,"{""crossing_count"":208,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6227,""line_width_px"":2.92,""num_endpoints"":4,""num_routes"":12,""seed"":1164}"
Compound Reasoning,route_puzzle_1164.png,"Among all letters, list them in order from most connected routes to least connected routes.","['B (degree 8)', 'A (degree 7)', 'C (degree 6)', 'D (degree 3)']","{""crossing_count"":208,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6227,""line_width_px"":2.92,""num_endpoints"":4,""num_routes"":12,""seed"":1164}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1164.png,"If one new route were added directly between D and C, what would the maximum endpoint degree become?",8,"{""crossing_count"":208,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6227,""line_width_px"":2.92,""num_endpoints"":4,""num_routes"":12,""seed"":1164}"
Image Description,route_puzzle_1165.png,How many distinct colored routes are visible in this image?,7,"{""crossing_count"":48,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4641,""line_width_px"":2.51,""num_endpoints"":5,""num_routes"":7,""seed"":1165}"
Basic Relational Reasoning,route_puzzle_1165.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":48,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4641,""line_width_px"":2.51,""num_endpoints"":5,""num_routes"":7,""seed"":1165}"
Comparative Reasoning,route_puzzle_1165.png,Which two letters have the most routes directly connecting them?,AB,"{""crossing_count"":48,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4641,""line_width_px"":2.51,""num_endpoints"":5,""num_routes"":7,""seed"":1165}"
Compound Reasoning,route_puzzle_1165.png,List all letter-pairs that have exactly one connecting route between them.,"['BD', 'CD', 'CE', 'DE']","{""crossing_count"":48,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4641,""line_width_px"":2.51,""num_endpoints"":5,""num_routes"":7,""seed"":1165}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1165.png,"If one new route were added directly between C and E, what would the maximum endpoint degree become?",4,"{""crossing_count"":48,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4641,""line_width_px"":2.51,""num_endpoints"":5,""num_routes"":7,""seed"":1165}"
Image Description,route_puzzle_1166.png,How many labeled endpoints (letters) are shown in this image?,5,"{""crossing_count"":37,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4222,""line_width_px"":2.66,""num_endpoints"":5,""num_routes"":6,""seed"":1166}"
Basic Relational Reasoning,route_puzzle_1166.png,Count the one-colored routes that go from D to E. Answer with a number in curly brackets e.g. {1},0,"{""crossing_count"":37,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4222,""line_width_px"":2.66,""num_endpoints"":5,""num_routes"":6,""seed"":1166}"
Comparative Reasoning,route_puzzle_1166.png,How many routes does letter C have in total (i.e. touching C)?,1,"{""crossing_count"":37,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4222,""line_width_px"":2.66,""num_endpoints"":5,""num_routes"":6,""seed"":1166}"
Compound Reasoning,route_puzzle_1166.png,List all letter-pairs that have exactly one connecting route between them.,"['BC', 'BD']","{""crossing_count"":37,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4222,""line_width_px"":2.66,""num_endpoints"":5,""num_routes"":6,""seed"":1166}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1166.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",6,"{""crossing_count"":37,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4222,""line_width_px"":2.66,""num_endpoints"":5,""num_routes"":6,""seed"":1166}"
Image Description,route_puzzle_1167.png,How many labeled endpoints (letters) are shown in this image?,4,"{""crossing_count"":193,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6208,""line_width_px"":2.5,""num_endpoints"":4,""num_routes"":12,""seed"":1167}"
Basic Relational Reasoning,route_puzzle_1167.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},4,"{""crossing_count"":193,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6208,""line_width_px"":2.5,""num_endpoints"":4,""num_routes"":12,""seed"":1167}"
Comparative Reasoning,route_puzzle_1167.png,Which letter has the most routes connected to it?,C,"{""crossing_count"":193,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6208,""line_width_px"":2.5,""num_endpoints"":4,""num_routes"":12,""seed"":1167}"
Compound Reasoning,route_puzzle_1167.png,"Among all letters, list them in order from most connected routes to least connected routes.","['C (degree 9)', 'A (degree 6)', 'B (degree 5)', 'D (degree 4)']","{""crossing_count"":193,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6208,""line_width_px"":2.5,""num_endpoints"":4,""num_routes"":12,""seed"":1167}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1167.png,"If one new route were added directly between D and B, what would the maximum endpoint degree become?",9,"{""crossing_count"":193,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6208,""line_width_px"":2.5,""num_endpoints"":4,""num_routes"":12,""seed"":1167}"
Image Description,route_puzzle_1168.png,How many distinct colored routes are visible in this image?,12,"{""crossing_count"":152,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7471,""line_width_px"":2.95,""num_endpoints"":6,""num_routes"":12,""seed"":1168}"
Basic Relational Reasoning,route_puzzle_1168.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},2,"{""crossing_count"":152,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7471,""line_width_px"":2.95,""num_endpoints"":6,""num_routes"":12,""seed"":1168}"
Comparative Reasoning,route_puzzle_1168.png,How many routes does letter B have in total (i.e. touching B)?,7,"{""crossing_count"":152,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7471,""line_width_px"":2.95,""num_endpoints"":6,""num_routes"":12,""seed"":1168}"
Compound Reasoning,route_puzzle_1168.png,List all letter-pairs that have exactly one connecting route between them.,"['BC', 'EF']","{""crossing_count"":152,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7471,""line_width_px"":2.95,""num_endpoints"":6,""num_routes"":12,""seed"":1168}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1168.png,"If one new route were added directly between F and C, what would the maximum endpoint degree become?",7,"{""crossing_count"":152,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7471,""line_width_px"":2.95,""num_endpoints"":6,""num_routes"":12,""seed"":1168}"
Image Description,route_puzzle_1169.png,How many labeled endpoints (letters) are shown in this image?,4,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5153,""line_width_px"":2.64,""num_endpoints"":4,""num_routes"":8,""seed"":1169}"
Basic Relational Reasoning,route_puzzle_1169.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5153,""line_width_px"":2.64,""num_endpoints"":4,""num_routes"":8,""seed"":1169}"
Comparative Reasoning,route_puzzle_1169.png,Which two letters have the most routes directly connecting them?,AB,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5153,""line_width_px"":2.64,""num_endpoints"":4,""num_routes"":8,""seed"":1169}"
Compound Reasoning,route_puzzle_1169.png,"Among all letters, list them in order from most connected routes to least connected routes.","['B (degree 5—tie)', 'C (degree 5—tie)', 'A (degree 4)', 'D (degree 2)']","{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5153,""line_width_px"":2.64,""num_endpoints"":4,""num_routes"":8,""seed"":1169}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1169.png,"If one new route were added directly between D and A, what would the maximum endpoint degree become?",5,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5153,""line_width_px"":2.64,""num_endpoints"":4,""num_routes"":8,""seed"":1169}"
Image Description,route_puzzle_1170.png,How many labeled endpoints (letters) are shown in this image?,4,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4605,""line_width_px"":2.72,""num_endpoints"":4,""num_routes"":7,""seed"":1170}"
Basic Relational Reasoning,route_puzzle_1170.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},2,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4605,""line_width_px"":2.72,""num_endpoints"":4,""num_routes"":7,""seed"":1170}"
Comparative Reasoning,route_puzzle_1170.png,How many routes does letter B have in total (i.e. touching B)?,3,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4605,""line_width_px"":2.72,""num_endpoints"":4,""num_routes"":7,""seed"":1170}"
Compound Reasoning,route_puzzle_1170.png,List all letter-pairs that have exactly one connecting route between them.,"['AB', 'AD', 'CD']","{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4605,""line_width_px"":2.72,""num_endpoints"":4,""num_routes"":7,""seed"":1170}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1170.png,"If one new route were added directly between B and C, what would the maximum endpoint degree become?",4,"{""crossing_count"":90,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.4605,""line_width_px"":2.72,""num_endpoints"":4,""num_routes"":7,""seed"":1170}"
Image Description,route_puzzle_1171.png,How many distinct colored routes are visible in this image?,12,"{""crossing_count"":266,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6686,""line_width_px"":2.53,""num_endpoints"":4,""num_routes"":12,""seed"":1171}"
Basic Relational Reasoning,route_puzzle_1171.png,Count the one-colored routes that go from A to C. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":266,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6686,""line_width_px"":2.53,""num_endpoints"":4,""num_routes"":12,""seed"":1171}"
Comparative Reasoning,route_puzzle_1171.png,Which letter has the most routes connected to it?,B,"{""crossing_count"":266,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6686,""line_width_px"":2.53,""num_endpoints"":4,""num_routes"":12,""seed"":1171}"
Compound Reasoning,route_puzzle_1171.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AD,"{""crossing_count"":266,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6686,""line_width_px"":2.53,""num_endpoints"":4,""num_routes"":12,""seed"":1171}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1171.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",9,"{""crossing_count"":266,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6686,""line_width_px"":2.53,""num_endpoints"":4,""num_routes"":12,""seed"":1171}"
Image Description,route_puzzle_1172.png,How many labeled endpoints (letters) are shown in this image?,6,"{""crossing_count"":63,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5983,""line_width_px"":3.0,""num_endpoints"":6,""num_routes"":8,""seed"":1172}"
Basic Relational Reasoning,route_puzzle_1172.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":63,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5983,""line_width_px"":3.0,""num_endpoints"":6,""num_routes"":8,""seed"":1172}"
Comparative Reasoning,route_puzzle_1172.png,Which two letters have the most routes directly connecting them?,AF,"{""crossing_count"":63,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5983,""line_width_px"":3.0,""num_endpoints"":6,""num_routes"":8,""seed"":1172}"
Compound Reasoning,route_puzzle_1172.png,"Among all letters, list them in order from most connected routes to least connected routes.","['F (degree 5)', 'D (degree 4)', 'A (degree 3)', 'B (degree 2)', 'C (degree 1—tie)', 'E (degree 1—tie)']","{""crossing_count"":63,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5983,""line_width_px"":3.0,""num_endpoints"":6,""num_routes"":8,""seed"":1172}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1172.png,"If one new route were added directly between C and E, what would the maximum endpoint degree become?",5,"{""crossing_count"":63,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5983,""line_width_px"":3.0,""num_endpoints"":6,""num_routes"":8,""seed"":1172}"
Image Description,route_puzzle_1173.png,How many distinct colored routes are visible in this image?,9,"{""crossing_count"":108,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7721,""line_width_px"":1.09,""num_endpoints"":6,""num_routes"":9,""seed"":1173}"
Basic Relational Reasoning,route_puzzle_1173.png,Count the one-colored routes that go from C to F. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":108,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7721,""line_width_px"":1.09,""num_endpoints"":6,""num_routes"":9,""seed"":1173}"
Comparative Reasoning,route_puzzle_1173.png,How many routes does letter D have in total (i.e. touching D)?,3,"{""crossing_count"":108,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7721,""line_width_px"":1.09,""num_endpoints"":6,""num_routes"":9,""seed"":1173}"
Compound Reasoning,route_puzzle_1173.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AB,"{""crossing_count"":108,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7721,""line_width_px"":1.09,""num_endpoints"":6,""num_routes"":9,""seed"":1173}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1173.png,"If one new route were added directly between B and E, what would the maximum endpoint degree become?",6,"{""crossing_count"":108,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7721,""line_width_px"":1.09,""num_endpoints"":6,""num_routes"":9,""seed"":1173}"
Image Description,route_puzzle_1174.png,How many distinct colored routes are visible in this image?,11,"{""crossing_count"":132,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6553,""line_width_px"":2.64,""num_endpoints"":5,""num_routes"":11,""seed"":1174}"
Basic Relational Reasoning,route_puzzle_1174.png,Count the one-colored routes that go from C to E. Answer with a number in curly brackets e.g. {1},0,"{""crossing_count"":132,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6553,""line_width_px"":2.64,""num_endpoints"":5,""num_routes"":11,""seed"":1174}"
Comparative Reasoning,route_puzzle_1174.png,How many routes does letter E have in total (i.e. touching E)?,4,"{""crossing_count"":132,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6553,""line_width_px"":2.64,""num_endpoints"":5,""num_routes"":11,""seed"":1174}"
Compound Reasoning,route_puzzle_1174.png,List all letter-pairs that have exactly one connecting route between them.,"['AB', 'AC', 'BC', 'BE', 'DE']","{""crossing_count"":132,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6553,""line_width_px"":2.64,""num_endpoints"":5,""num_routes"":11,""seed"":1174}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1174.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",5,"{""crossing_count"":132,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6553,""line_width_px"":2.64,""num_endpoints"":5,""num_routes"":11,""seed"":1174}"
Image Description,route_puzzle_1175.png,How many distinct colored routes are visible in this image?,8,"{""crossing_count"":103,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6228,""line_width_px"":2.94,""num_endpoints"":6,""num_routes"":8,""seed"":1175}"
Basic Relational Reasoning,route_puzzle_1175.png,Count the one-colored routes that go from A to F. Answer with a number in curly brackets e.g. {1},2,"{""crossing_count"":103,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6228,""line_width_px"":2.94,""num_endpoints"":6,""num_routes"":8,""seed"":1175}"
Comparative Reasoning,route_puzzle_1175.png,Which letter has the most routes connected to it?,F,"{""crossing_count"":103,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6228,""line_width_px"":2.94,""num_endpoints"":6,""num_routes"":8,""seed"":1175}"
Compound Reasoning,route_puzzle_1175.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AB,"{""crossing_count"":103,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6228,""line_width_px"":2.94,""num_endpoints"":6,""num_routes"":8,""seed"":1175}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1175.png,"If one new route were added directly between D and B, what would the maximum endpoint degree become?",5,"{""crossing_count"":103,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6228,""line_width_px"":2.94,""num_endpoints"":6,""num_routes"":8,""seed"":1175}"
Image Description,route_puzzle_1176.png,How many labeled endpoints (letters) are shown in this image?,4,"{""crossing_count"":271,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6523,""line_width_px"":2.59,""num_endpoints"":4,""num_routes"":11,""seed"":1176}"
Basic Relational Reasoning,route_puzzle_1176.png,Count the one-colored routes that go from A to D. Answer with a number in curly brackets e.g. {1},3,"{""crossing_count"":271,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6523,""line_width_px"":2.59,""num_endpoints"":4,""num_routes"":11,""seed"":1176}"
Comparative Reasoning,route_puzzle_1176.png,How many routes does letter D have in total (i.e. touching D)?,8,"{""crossing_count"":271,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6523,""line_width_px"":2.59,""num_endpoints"":4,""num_routes"":11,""seed"":1176}"
Compound Reasoning,route_puzzle_1176.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",AB,"{""crossing_count"":271,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6523,""line_width_px"":2.59,""num_endpoints"":4,""num_routes"":11,""seed"":1176}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1176.png,"If one new route were added directly between A and B, what would the maximum endpoint degree become?",8,"{""crossing_count"":271,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6523,""line_width_px"":2.59,""num_endpoints"":4,""num_routes"":11,""seed"":1176}"
Image Description,route_puzzle_1177.png,How many distinct colored routes are visible in this image?,11,"{""crossing_count"":140,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7519,""line_width_px"":2.51,""num_endpoints"":6,""num_routes"":11,""seed"":1177}"
Basic Relational Reasoning,route_puzzle_1177.png,Count the one-colored routes that go from B to F. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":140,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7519,""line_width_px"":2.51,""num_endpoints"":6,""num_routes"":11,""seed"":1177}"
Comparative Reasoning,route_puzzle_1177.png,How many routes does letter D have in total (i.e. touching D)?,4,"{""crossing_count"":140,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7519,""line_width_px"":2.51,""num_endpoints"":6,""num_routes"":11,""seed"":1177}"
Compound Reasoning,route_puzzle_1177.png,"Among all letters, list them in order from most connected routes to least connected routes.","['A (degree 5)', 'B (degree 4—tie)', 'C (degree 4—tie)', 'D (degree 4—tie)', 'F (degree 4—tie)', 'E (degree 1)']","{""crossing_count"":140,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7519,""line_width_px"":2.51,""num_endpoints"":6,""num_routes"":11,""seed"":1177}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1177.png,"If one new route were added directly between E and B, what would the maximum endpoint degree become?",5,"{""crossing_count"":140,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7519,""line_width_px"":2.51,""num_endpoints"":6,""num_routes"":11,""seed"":1177}"
Image Description,route_puzzle_1178.png,How many labeled endpoints (letters) are shown in this image?,5,"{""crossing_count"":125,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5686,""line_width_px"":2.53,""num_endpoints"":5,""num_routes"":8,""seed"":1178}"
Basic Relational Reasoning,route_puzzle_1178.png,Count the one-colored routes that go from B to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":125,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5686,""line_width_px"":2.53,""num_endpoints"":5,""num_routes"":8,""seed"":1178}"
Comparative Reasoning,route_puzzle_1178.png,How many routes does letter E have in total (i.e. touching E)?,5,"{""crossing_count"":125,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5686,""line_width_px"":2.53,""num_endpoints"":5,""num_routes"":8,""seed"":1178}"
Compound Reasoning,route_puzzle_1178.png,"Among all letters, list them in order from most connected routes to least connected routes.","['E (degree 5)', 'B (degree 4)', 'D (degree 3)', 'A (degree 2—tie)', 'C (degree 2—tie)']","{""crossing_count"":125,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5686,""line_width_px"":2.53,""num_endpoints"":5,""num_routes"":8,""seed"":1178}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1178.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",5,"{""crossing_count"":125,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5686,""line_width_px"":2.53,""num_endpoints"":5,""num_routes"":8,""seed"":1178}"
Image Description,route_puzzle_1179.png,How many distinct colored routes are visible in this image?,11,"{""crossing_count"":236,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7288,""line_width_px"":1.23,""num_endpoints"":4,""num_routes"":11,""seed"":1179}"
Basic Relational Reasoning,route_puzzle_1179.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":236,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7288,""line_width_px"":1.23,""num_endpoints"":4,""num_routes"":11,""seed"":1179}"
Comparative Reasoning,route_puzzle_1179.png,How many routes does letter B have in total (i.e. touching B)?,8,"{""crossing_count"":236,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7288,""line_width_px"":1.23,""num_endpoints"":4,""num_routes"":11,""seed"":1179}"
Compound Reasoning,route_puzzle_1179.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",none,"{""crossing_count"":236,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7288,""line_width_px"":1.23,""num_endpoints"":4,""num_routes"":11,""seed"":1179}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1179.png,"If one new route were added directly between A and C, what would the maximum endpoint degree become?",8,"{""crossing_count"":236,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7288,""line_width_px"":1.23,""num_endpoints"":4,""num_routes"":11,""seed"":1179}"
Image Description,route_puzzle_1180.png,How many labeled endpoints (letters) are shown in this image?,5,"{""crossing_count"":80,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5221,""line_width_px"":2.75,""num_endpoints"":5,""num_routes"":8,""seed"":1180}"
Basic Relational Reasoning,route_puzzle_1180.png,Count the one-colored routes that go from D to E. Answer with a number in curly brackets e.g. {1},0,"{""crossing_count"":80,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5221,""line_width_px"":2.75,""num_endpoints"":5,""num_routes"":8,""seed"":1180}"
Comparative Reasoning,route_puzzle_1180.png,Which letter has the most routes connected to it?,A,"{""crossing_count"":80,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5221,""line_width_px"":2.75,""num_endpoints"":5,""num_routes"":8,""seed"":1180}"
Compound Reasoning,route_puzzle_1180.png,"Among all letters, list them in order from most connected routes to least connected routes.","['A (degree 5)', 'B (degree 4)', 'D (degree 3—tie)', 'E (degree 3—tie)', 'C (degree 1)']","{""crossing_count"":80,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5221,""line_width_px"":2.75,""num_endpoints"":5,""num_routes"":8,""seed"":1180}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1180.png,"If one new route were added directly between C and D, what would the maximum endpoint degree become?",5,"{""crossing_count"":80,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.5221,""line_width_px"":2.75,""num_endpoints"":5,""num_routes"":8,""seed"":1180}"
Image Description,route_puzzle_1181.png,How many labeled endpoints (letters) are shown in this image?,5,"{""crossing_count"":207,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7065,""line_width_px"":2.58,""num_endpoints"":5,""num_routes"":12,""seed"":1181}"
Basic Relational Reasoning,route_puzzle_1181.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":207,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7065,""line_width_px"":2.58,""num_endpoints"":5,""num_routes"":12,""seed"":1181}"
Comparative Reasoning,route_puzzle_1181.png,Which letter has the most routes connected to it?,C,"{""crossing_count"":207,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7065,""line_width_px"":2.58,""num_endpoints"":5,""num_routes"":12,""seed"":1181}"
Compound Reasoning,route_puzzle_1181.png,"Among all letters, list them in order from most connected routes to least connected routes.","['C (degree 7)', 'A (degree 5—tie)', 'B (degree 5—tie)', 'E (degree 4)', 'D (degree 3)']","{""crossing_count"":207,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7065,""line_width_px"":2.58,""num_endpoints"":5,""num_routes"":12,""seed"":1181}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1181.png,"If one new route were added directly between D and E, what would the maximum endpoint degree become?",7,"{""crossing_count"":207,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.7065,""line_width_px"":2.58,""num_endpoints"":5,""num_routes"":12,""seed"":1181}"
Image Description,route_puzzle_1182.png,How many distinct colored routes are visible in this image?,8,"{""crossing_count"":98,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6236,""line_width_px"":1.13,""num_endpoints"":4,""num_routes"":8,""seed"":1182}"
Basic Relational Reasoning,route_puzzle_1182.png,Count the one-colored routes that go from C to D. Answer with a number in curly brackets e.g. {1},1,"{""crossing_count"":98,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6236,""line_width_px"":1.13,""num_endpoints"":4,""num_routes"":8,""seed"":1182}"
Comparative Reasoning,route_puzzle_1182.png,How many routes does letter A have in total (i.e. touching A)?,5,"{""crossing_count"":98,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6236,""line_width_px"":1.13,""num_endpoints"":4,""num_routes"":8,""seed"":1182}"
Compound Reasoning,route_puzzle_1182.png,"Is there any letter-pair with zero directly connecting routes? If yes, name one such pair; if no, answer 'none'.",BD,"{""crossing_count"":98,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6236,""line_width_px"":1.13,""num_endpoints"":4,""num_routes"":8,""seed"":1182}"
Extrapolative/Counterfactual Reasoning,route_puzzle_1182.png,"If one new route were added directly between B and D, what would the maximum endpoint degree become?",5,"{""crossing_count"":98,""dataset_version"":""route-2.0.0"",""difficulty_score"":0.6236,""line_width_px"":1.13,""num_endpoints"":4,""num_routes"":8,""seed"":1182}"
