task,image,prompt,groundtruth,metadata
Extrapolative/Counterfactual Reasoning,surface_topology_1616.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1616,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Image Description,surface_topology_1617.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1617,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Basic Relational Reasoning,surface_topology_1617.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1617,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Comparative Reasoning,surface_topology_1617.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",-4,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1617,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Compound Reasoning,surface_topology_1617.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1617,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1617.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-5,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1617,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Image Description,surface_topology_1618.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1618,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Basic Relational Reasoning,surface_topology_1618.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1618,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Comparative Reasoning,surface_topology_1618.png,How many vertices does this mesh have?,220,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1618,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Compound Reasoning,surface_topology_1618.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1618,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Extrapolative/Counterfactual Reasoning,surface_topology_1618.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-5,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1618,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Image Description,surface_topology_1619.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1619,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Basic Relational Reasoning,surface_topology_1619.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1619,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Comparative Reasoning,surface_topology_1619.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1619,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Compound Reasoning,surface_topology_1619.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1619,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1619.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1619,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Image Description,surface_topology_1620.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1620,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Basic Relational Reasoning,surface_topology_1620.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1620,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Comparative Reasoning,surface_topology_1620.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1620,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Compound Reasoning,surface_topology_1620.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1620,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1620.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1620,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Image Description,surface_topology_1621.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1621,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Basic Relational Reasoning,surface_topology_1621.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1621,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Comparative Reasoning,surface_topology_1621.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",-4,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1621,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Compound Reasoning,surface_topology_1621.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1621,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1621.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-5,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.79,""euler_characteristic"":-4,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1621,""surface_type"":""sphere_handles"",""surface_variant"":""genus_3_closed_surface""}"
Image Description,surface_topology_1622.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",3,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1622,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Basic Relational Reasoning,surface_topology_1622.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1622,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Comparative Reasoning,surface_topology_1622.png,How many vertices does this mesh have?,220,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1622,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Compound Reasoning,surface_topology_1622.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",-4; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1622,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Extrapolative/Counterfactual Reasoning,surface_topology_1622.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-5,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.856,""edge_count"":448,""euler_characteristic"":-4,""face_count"":224,""genus"":3,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1622,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_3_cubical_mesh"",""vertex_count"":220}"
Image Description,surface_topology_1623.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1623,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Basic Relational Reasoning,surface_topology_1623.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",non-orientable,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1623,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Comparative Reasoning,surface_topology_1623.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1623,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Compound Reasoning,surface_topology_1623.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; non-orientable,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1623,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1623.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":1,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.5058,""euler_characteristic"":0,""genus"":1,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1623,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""mobius_strip""}"
Image Description,surface_topology_1624.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1624,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Basic Relational Reasoning,surface_topology_1624.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",non-orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1624,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Comparative Reasoning,surface_topology_1624.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1624,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Compound Reasoning,surface_topology_1624.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; non-orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1624,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1624.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.6892,""euler_characteristic"":0,""genus"":2,""genus_kind"":""nonorientable_crosscap_genus"",""is_orientable"":false,""seed"":1624,""surface_type"":""klein_vs_torus"",""surface_variant"":""klein_bottle""}"
Image Description,surface_topology_1625.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1625,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Basic Relational Reasoning,surface_topology_1625.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1625,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Comparative Reasoning,surface_topology_1625.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",2,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1625,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Compound Reasoning,surface_topology_1625.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",2; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1625,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1625.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":2,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1625,""surface_type"":""sphere_handles"",""surface_variant"":""genus_0_closed_surface""}"
Image Description,surface_topology_1626.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1626,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Basic Relational Reasoning,surface_topology_1626.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1626,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Comparative Reasoning,surface_topology_1626.png,How many vertices does this mesh have?,106,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1626,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Compound Reasoning,surface_topology_1626.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",2; orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1626,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Extrapolative/Counterfactual Reasoning,surface_topology_1626.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.306,""edge_count"":208,""euler_characteristic"":2,""face_count"":104,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1626,""surface_type"":""polyhedral_mesh"",""surface_variant"":""genus_0_cubical_mesh"",""vertex_count"":106}"
Image Description,surface_topology_1627.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1627,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Basic Relational Reasoning,surface_topology_1627.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1627,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Comparative Reasoning,surface_topology_1627.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1627,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Compound Reasoning,surface_topology_1627.png,"Combine the depicted surface's genus/handle structure and orientability: report its Euler characteristic, followed by whether it is orientable or non-orientable. Answer as 'Euler characteristic; orientability'.",0; orientable,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1627,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Extrapolative/Counterfactual Reasoning,surface_topology_1627.png,"If a small open disk were removed from this surface, creating exactly one additional boundary component without changing its genus or orientability, what would its new Euler characteristic be? Answer with a number in curly brackets, e.g. {-1}.",-1,"{""boundary_count"":2,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.24,""euler_characteristic"":0,""genus"":0,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1627,""surface_type"":""mobius_vs_cylinder"",""surface_variant"":""cylindrical_band""}"
Image Description,surface_topology_1628.png,"How many holes or handles does this surface have? Answer with a number in curly brackets, e.g. {1}.",1,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1628,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Basic Relational Reasoning,surface_topology_1628.png,"Is this surface orientable (has a consistent 'inside' and 'outside') or non-orientable (a single-sided surface, like a Möbius strip)? Answer 'orientable' or 'non-orientable'.",orientable,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1628,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
Comparative Reasoning,surface_topology_1628.png,"What is the Euler characteristic of this surface? Answer with a number in curly brackets (can be negative), e.g. {-2}.",0,"{""boundary_count"":0,""dataset_version"":""surface-topology-3.0.0"",""difficulty_score"":0.4233,""euler_characteristic"":0,""genus"":1,""genus_kind"":""orientable_handle_genus"",""is_orientable"":true,""seed"":1628,""surface_type"":""klein_vs_torus"",""surface_variant"":""torus""}"
