task,image,prompt,groundtruth,metadata
Compound Reasoning,depth_height_1186.png,How many blocks are present across all stacks combined?,20,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1186,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Extrapolative/Counterfactual Reasoning,depth_height_1186.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",no,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1186,""shortest_stack_color"":""teal"",""tallest_stack_color"":""orange""}"
Image Description,depth_height_1187.png,How many objects are shown in this scene?,2,"{""base_size_px"":94.3405,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":1187}"
Basic Relational Reasoning,depth_height_1187.png,Which object is closer to the camera: the orange circle or the purple square?,purple,"{""base_size_px"":94.3405,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":1187}"
Comparative Reasoning,depth_height_1187.png,"Rank all objects in this scene from closest to farthest, by color.","['purple', 'orange']","{""base_size_px"":94.3405,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":1187}"
Compound Reasoning,depth_height_1187.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.62,"{""base_size_px"":94.3405,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":1187}"
Extrapolative/Counterfactual Reasoning,depth_height_1187.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the orange object?",larger,"{""base_size_px"":94.3405,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""orange"",""scene_type"":""depth_ordering"",""seed"":1187}"
Image Description,depth_height_1188.png,How many separate stacks of blocks are shown in this image?,2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":1188,""shortest_stack_color"":""purple"",""tallest_stack_color"":""blue""}"
Basic Relational Reasoning,depth_height_1188.png,Which stack is taller: the blue stack or the purple stack?,blue,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":1188,""shortest_stack_color"":""purple"",""tallest_stack_color"":""blue""}"
Comparative Reasoning,depth_height_1188.png,"Rank all stacks from tallest to shortest, by color.","['blue', 'purple']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":1188,""shortest_stack_color"":""purple"",""tallest_stack_color"":""blue""}"
Compound Reasoning,depth_height_1188.png,How many blocks are present across all stacks combined?,7,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":1188,""shortest_stack_color"":""purple"",""tallest_stack_color"":""blue""}"
Extrapolative/Counterfactual Reasoning,depth_height_1188.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.63,""scene_type"":""stack_height"",""seed"":1188,""shortest_stack_color"":""purple"",""tallest_stack_color"":""blue""}"
Image Description,depth_height_1189.png,How many objects are shown in this scene?,4,"{""base_size_px"":81.4156,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":1189}"
Basic Relational Reasoning,depth_height_1189.png,Which object is closer to the camera: the magenta square or the orange square?,orange,"{""base_size_px"":81.4156,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":1189}"
Comparative Reasoning,depth_height_1189.png,"Rank all objects in this scene from closest to farthest, by color.","['blue', 'purple', 'orange', 'magenta']","{""base_size_px"":81.4156,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":1189}"
Compound Reasoning,depth_height_1189.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.61,"{""base_size_px"":81.4156,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":1189}"
Extrapolative/Counterfactual Reasoning,depth_height_1189.png,"If the orange object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",smaller,"{""base_size_px"":81.4156,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""magenta"",""scene_type"":""depth_ordering"",""seed"":1189}"
Image Description,depth_height_1190.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1190,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_1190.png,Which stack is taller: the teal stack or the purple stack?,teal,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1190,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_1190.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'purple', 'blue', 'magenta']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1190,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_1190.png,How many total blocks are there across all stacks combined?,20,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1190,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_1190.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",2,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1190,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_1191.png,How many objects are shown in this scene?,3,"{""base_size_px"":87.9886,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1191}"
Basic Relational Reasoning,depth_height_1191.png,Which object is closer to the camera: the purple circle or the blue triangle?,purple,"{""base_size_px"":87.9886,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1191}"
Comparative Reasoning,depth_height_1191.png,"Rank all objects in this scene from closest to farthest, by color.","['purple', 'teal', 'blue']","{""base_size_px"":87.9886,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1191}"
Compound Reasoning,depth_height_1191.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.39,"{""base_size_px"":87.9886,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1191}"
Extrapolative/Counterfactual Reasoning,depth_height_1191.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",larger,"{""base_size_px"":87.9886,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1191}"
Image Description,depth_height_1192.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1192,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_1192.png,Which stack is taller: the purple stack or the orange stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1192,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_1192.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'teal', 'orange']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1192,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_1192.png,How many total blocks are there across all stacks combined?,12,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1192,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_1192.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",0,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1192,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_1193.png,How many objects are shown in this scene?,4,"{""base_size_px"":92.532,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1193}"
Basic Relational Reasoning,depth_height_1193.png,Which object is closer to the camera: the magenta square or the purple square?,magenta,"{""base_size_px"":92.532,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1193}"
Comparative Reasoning,depth_height_1193.png,"Rank all objects in this scene from closest to farthest, by color.","['orange', 'blue', 'magenta', 'purple']","{""base_size_px"":92.532,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1193}"
Compound Reasoning,depth_height_1193.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.67,"{""base_size_px"":92.532,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1193}"
Extrapolative/Counterfactual Reasoning,depth_height_1193.png,"If the purple object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?",smaller,"{""base_size_px"":92.532,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1193}"
Image Description,depth_height_1194.png,How many separate stacks of blocks are shown in this image?,4,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1194,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Basic Relational Reasoning,depth_height_1194.png,Which stack is taller: the purple stack or the orange stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1194,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Comparative Reasoning,depth_height_1194.png,"Rank all stacks from tallest to shortest, by color.","['purple', 'blue', 'teal', 'orange']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1194,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Compound Reasoning,depth_height_1194.png,How many total blocks are there across all stacks combined?,16,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1194,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Extrapolative/Counterfactual Reasoning,depth_height_1194.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":1.05,""scene_type"":""stack_height"",""seed"":1194,""shortest_stack_color"":""orange"",""tallest_stack_color"":""purple""}"
Image Description,depth_height_1195.png,How many objects are shown in this scene?,3,"{""base_size_px"":92.443,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1195}"
Basic Relational Reasoning,depth_height_1195.png,Which object is closer to the camera: the teal triangle or the magenta triangle?,teal,"{""base_size_px"":92.443,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1195}"
Comparative Reasoning,depth_height_1195.png,"Rank all objects in this scene from closest to farthest, by color.","['teal', 'magenta', 'blue']","{""base_size_px"":92.443,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1195}"
Compound Reasoning,depth_height_1195.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.76,"{""base_size_px"":92.443,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1195}"
Extrapolative/Counterfactual Reasoning,depth_height_1195.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",smaller,"{""base_size_px"":92.443,""closest_object_color"":""teal"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.62,""farthest_object_color"":""blue"",""scene_type"":""depth_ordering"",""seed"":1195}"
Image Description,depth_height_1196.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1196,""shortest_stack_color"":""purple"",""tallest_stack_color"":""orange""}"
Basic Relational Reasoning,depth_height_1196.png,Which stack is taller: the purple stack or the teal stack?,teal,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1196,""shortest_stack_color"":""purple"",""tallest_stack_color"":""orange""}"
Comparative Reasoning,depth_height_1196.png,"Rank all stacks from tallest to shortest, by color.","['orange', 'teal', 'purple']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1196,""shortest_stack_color"":""purple"",""tallest_stack_color"":""orange""}"
Compound Reasoning,depth_height_1196.png,How many total blocks are there across all stacks combined?,11,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1196,""shortest_stack_color"":""purple"",""tallest_stack_color"":""orange""}"
Extrapolative/Counterfactual Reasoning,depth_height_1196.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.77,""scene_type"":""stack_height"",""seed"":1196,""shortest_stack_color"":""purple"",""tallest_stack_color"":""orange""}"
Image Description,depth_height_1197.png,How many objects are shown in this scene?,4,"{""base_size_px"":82.3919,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1197}"
Basic Relational Reasoning,depth_height_1197.png,Which object is closer to the camera: the magenta square or the purple square?,purple,"{""base_size_px"":82.3919,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1197}"
Comparative Reasoning,depth_height_1197.png,"Rank all objects in this scene from closest to farthest, by color.","['blue', 'purple', 'magenta', 'teal']","{""base_size_px"":82.3919,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1197}"
Compound Reasoning,depth_height_1197.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.79,"{""base_size_px"":82.3919,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1197}"
Extrapolative/Counterfactual Reasoning,depth_height_1197.png,"If the magenta object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the blue object?",smaller,"{""base_size_px"":82.3919,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.76,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1197}"
Image Description,depth_height_1198.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1198,""shortest_stack_color"":""teal"",""tallest_stack_color"":""blue""}"
Basic Relational Reasoning,depth_height_1198.png,Which stack is taller: the magenta stack or the teal stack?,magenta,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1198,""shortest_stack_color"":""teal"",""tallest_stack_color"":""blue""}"
Comparative Reasoning,depth_height_1198.png,"Rank all stacks from tallest to shortest, by color.","['blue', 'magenta', 'teal']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1198,""shortest_stack_color"":""teal"",""tallest_stack_color"":""blue""}"
Compound Reasoning,depth_height_1198.png,How many blocks are present across all stacks combined?,16,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1198,""shortest_stack_color"":""teal"",""tallest_stack_color"":""blue""}"
Extrapolative/Counterfactual Reasoning,depth_height_1198.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",yes,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1198,""shortest_stack_color"":""teal"",""tallest_stack_color"":""blue""}"
Image Description,depth_height_1199.png,How many objects are shown in this scene?,4,"{""base_size_px"":89.8439,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.58,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1199}"
Basic Relational Reasoning,depth_height_1199.png,Which object is closer to the camera: the magenta circle or the purple square?,purple,"{""base_size_px"":89.8439,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.58,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1199}"
Comparative Reasoning,depth_height_1199.png,"Rank all objects in this scene from closest to farthest, by color.","['purple', 'magenta', 'blue', 'teal']","{""base_size_px"":89.8439,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.58,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1199}"
Compound Reasoning,depth_height_1199.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.77,"{""base_size_px"":89.8439,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.58,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1199}"
Extrapolative/Counterfactual Reasoning,depth_height_1199.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the teal object?",smaller,"{""base_size_px"":89.8439,""closest_object_color"":""purple"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.58,""farthest_object_color"":""teal"",""scene_type"":""depth_ordering"",""seed"":1199}"
Image Description,depth_height_1200.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1200,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_1200.png,Which stack is taller: the purple stack or the blue stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1200,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_1200.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'purple', 'blue']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1200,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_1200.png,How many blocks are present across all stacks combined?,13,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1200,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_1200.png,"If you moved 2 blocks from the tallest stack to the shortest stack, would the shortest stack become the unique new tallest? Answer yes or no.",no,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1200,""shortest_stack_color"":""blue"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_1201.png,How many objects are shown in this scene?,3,"{""base_size_px"":93.428,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.44,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1201}"
Basic Relational Reasoning,depth_height_1201.png,Which object is closer to the camera: the blue triangle or the purple circle?,blue,"{""base_size_px"":93.428,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.44,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1201}"
Comparative Reasoning,depth_height_1201.png,"Rank all objects in this scene from closest to farthest, by color.","['blue', 'magenta', 'purple']","{""base_size_px"":93.428,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.44,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1201}"
Compound Reasoning,depth_height_1201.png,"What is the difference between the farthest and closest stored depth values, rounded to two decimals?",0.65,"{""base_size_px"":93.428,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.44,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1201}"
Extrapolative/Counterfactual Reasoning,depth_height_1201.png,"If the blue object moved twice as far from the camera as its current distance, would it appear larger, smaller, or about the same size as the magenta object?",larger,"{""base_size_px"":93.428,""closest_object_color"":""blue"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.44,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1201}"
Image Description,depth_height_1202.png,How many separate stacks of blocks are shown in this image?,3,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1202,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Basic Relational Reasoning,depth_height_1202.png,Which stack is taller: the magenta stack or the purple stack?,purple,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1202,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Comparative Reasoning,depth_height_1202.png,"Rank all stacks from tallest to shortest, by color.","['teal', 'purple', 'magenta']","{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1202,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Compound Reasoning,depth_height_1202.png,How many total blocks are there across all stacks combined?,17,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1202,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Extrapolative/Counterfactual Reasoning,depth_height_1202.png,"If one block moved from a tallest stack to a shortest stack, what would the new difference between tallest and shortest stack heights be?",1,"{""block_height_px"":21,""block_pitch_px"":24,""block_width_px"":54,""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.91,""scene_type"":""stack_height"",""seed"":1202,""shortest_stack_color"":""magenta"",""tallest_stack_color"":""teal""}"
Image Description,depth_height_1203.png,How many objects are shown in this scene?,2,"{""base_size_px"":88.4056,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1203}"
Basic Relational Reasoning,depth_height_1203.png,Which object is closer to the camera: the orange circle or the purple square?,orange,"{""base_size_px"":88.4056,""closest_object_color"":""orange"",""dataset_version"":""depth-height-2.0.0"",""difficulty_score"":0.3,""farthest_object_color"":""purple"",""scene_type"":""depth_ordering"",""seed"":1203}"
