task,image,prompt,groundtruth,metadata
Comparative Reasoning,line_intersect_1296.png,Does the red line end above or below the blue line at the rightmost point?,below,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":110.512285,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":374.770598,""seed"":1296,""total_intersections"":3,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_1296.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",odd,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":110.512285,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":374.770598,""seed"":1296,""total_intersections"":3,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1296.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.5867,""leftmost_intersection_x"":110.512285,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":374.770598,""seed"":1296,""total_intersections"":3,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_1297.png,How many line segments make up the blue line?,4,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":403.694378,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":403.694378,""seed"":1297,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_1297.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":403.694378,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":403.694378,""seed"":1297,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_1297.png,Does the red line end above or below the blue line at the rightmost point?,below,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":403.694378,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":403.694378,""seed"":1297,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_1297.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":403.694378,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":403.694378,""seed"":1297,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1297.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.3233,""leftmost_intersection_x"":403.694378,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":false,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":403.694378,""seed"":1297,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_1298.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":182.746357,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":182.746357,""seed"":1298,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_1298.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":182.746357,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":182.746357,""seed"":1298,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_1298.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":182.746357,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":182.746357,""seed"":1298,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_1298.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":182.746357,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":182.746357,""seed"":1298,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1298.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":182.746357,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":182.746357,""seed"":1298,""total_intersections"":1,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_1299.png,How many line segments make up the red line?,3,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":245.972388,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":377.962063,""seed"":1299,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_1299.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":245.972388,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":377.962063,""seed"":1299,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_1299.png,"At the leftmost point of the image, which line is higher: red or blue?",blue,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":245.972388,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":377.962063,""seed"":1299,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_1299.png,"If the two lines intersect an odd number of times, the line that starts higher must end lower (and vice versa). Based on this rule, do these two lines intersect an odd or even number of times? Answer 'odd' or 'even'.",even,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":245.972388,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":377.962063,""seed"":1299,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1299.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":245.972388,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":377.962063,""seed"":1299,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_1300.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":150.311071,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":347.218733,""seed"":1300,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_1300.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":150.311071,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":347.218733,""seed"":1300,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_1300.png,"At the leftmost point of the image, which line is higher: red or blue?",blue,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":150.311071,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":347.218733,""seed"":1300,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_1300.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":150.311071,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":347.218733,""seed"":1300,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1300.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":150.311071,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":347.218733,""seed"":1300,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_1301.png,How many line segments make up the red line?,4,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2333,""leftmost_intersection_x"":null,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1301,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_1301.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2333,""leftmost_intersection_x"":null,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1301,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_1301.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2333,""leftmost_intersection_x"":null,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1301,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_1301.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2333,""leftmost_intersection_x"":null,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1301,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1301.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2333,""leftmost_intersection_x"":null,""num_blue_segments"":4,""num_red_segments"":4,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1301,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_1302.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":169.928004,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":355.005392,""seed"":1302,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_1302.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":169.928004,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":355.005392,""seed"":1302,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_1302.png,"At the leftmost point of the image, which line is higher: red or blue?",red,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":169.928004,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":355.005392,""seed"":1302,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_1302.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","1,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":169.928004,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":355.005392,""seed"":1302,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1302.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.18,""leftmost_intersection_x"":169.928004,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":355.005392,""seed"":1302,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Image Description,line_intersect_1303.png,How many line segments make up the red line?,5,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.53,""leftmost_intersection_x"":104.54671,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":415.91297,""seed"":1303,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_1303.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.53,""leftmost_intersection_x"":104.54671,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":415.91297,""seed"":1303,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_1303.png,Does the red line end above or below the blue line at the rightmost point?,above,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.53,""leftmost_intersection_x"":104.54671,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":415.91297,""seed"":1303,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_1303.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.53,""leftmost_intersection_x"":104.54671,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":415.91297,""seed"":1303,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1303.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.53,""leftmost_intersection_x"":104.54671,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":true,""red_above_blue_at_start"":true,""red_self_intersecting"":false,""rightmost_intersection_x"":415.91297,""seed"":1303,""total_intersections"":2,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_1304.png,How many line segments make up the blue line?,5,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.35,""leftmost_intersection_x"":null,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1304,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_1304.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.35,""leftmost_intersection_x"":null,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1304,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_1304.png,Does the red line end above or below the blue line at the rightmost point?,below,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.35,""leftmost_intersection_x"":null,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1304,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_1304.png,"How many intersection points occur in the left half of the image versus the right half? Answer as two numbers separated by a comma, e.g. {2,1}.","0,0","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.35,""leftmost_intersection_x"":null,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1304,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1304.png,"If the entire red polyline were translated exactly 60 pixels downward without changing its shape, how many red-blue intersections would remain?",0,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.35,""leftmost_intersection_x"":null,""num_blue_segments"":5,""num_red_segments"":5,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":null,""seed"":1304,""total_intersections"":0,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_1305.png,How many line segments make up the red line?,2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":349.26202,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":349.26202,""seed"":1305,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Basic Relational Reasoning,line_intersect_1305.png,"Count the intersection points where the blue and red lines meet. Put your answer in curly brackets, e.g. {2}.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":349.26202,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":349.26202,""seed"":1305,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Comparative Reasoning,line_intersect_1305.png,Is the leftmost intersection point closer to the left edge or the right edge of the image? Answer 'left' or 'right'.,right,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":349.26202,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":349.26202,""seed"":1305,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Compound Reasoning,line_intersect_1305.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","0,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":349.26202,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":349.26202,""seed"":1305,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1305.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":true,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.09,""leftmost_intersection_x"":349.26202,""num_blue_segments"":2,""num_red_segments"":2,""red_above_blue_at_end"":true,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":349.26202,""seed"":1305,""total_intersections"":1,""wording_variant"":""intersection_points""}"
Image Description,line_intersect_1306.png,How many line segments make up the red line?,3,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":116.146746,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":273.370816,""seed"":1306,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Basic Relational Reasoning,line_intersect_1306.png,"How many times do the blue and red lines touch each other? Answer with a number in curly brackets, e.g. {5}.",2,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":116.146746,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":273.370816,""seed"":1306,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Comparative Reasoning,line_intersect_1306.png,Does the red line end above or below the blue line at the rightmost point?,below,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":116.146746,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":273.370816,""seed"":1306,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Compound Reasoning,line_intersect_1306.png,"How many intersection points occur in the left half versus the right half? Answer as left,right.","1,1","{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":116.146746,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":273.370816,""seed"":1306,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
Extrapolative/Counterfactual Reasoning,line_intersect_1306.png,"If you removed the segment of the red line closest to the left edge, how many intersection points would remain? Answer with a number in curly brackets.",1,"{""blue_self_intersecting"":false,""crossed_from_above_to_below"":false,""dataset_version"":""line-intersection-3.0.0"",""difficulty_score"":0.2967,""leftmost_intersection_x"":116.146746,""num_blue_segments"":3,""num_red_segments"":3,""red_above_blue_at_end"":false,""red_above_blue_at_start"":false,""red_self_intersecting"":false,""rightmost_intersection_x"":273.370816,""seed"":1306,""total_intersections"":2,""wording_variant"":""touch_each_other""}"
