task,image,prompt,groundtruth,metadata
Image Description,fold_punch_1949.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1949}"
Basic Relational Reasoning,fold_punch_1949.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1949}"
Comparative Reasoning,fold_punch_1949.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1949}"
Compound Reasoning,fold_punch_1949.png,Which candidate has the correct number of holes but in the wrong positions?,D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1949}"
Extrapolative/Counterfactual Reasoning,fold_punch_1949.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1949}"
Image Description,fold_punch_1950.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1950}"
Basic Relational Reasoning,fold_punch_1950.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1950}"
Comparative Reasoning,fold_punch_1950.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1950}"
Compound Reasoning,fold_punch_1950.png,Which candidate has the wrong total number of holes?,A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1950}"
Extrapolative/Counterfactual Reasoning,fold_punch_1950.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1950}"
Image Description,fold_punch_1951.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1951}"
Basic Relational Reasoning,fold_punch_1951.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1951}"
Comparative Reasoning,fold_punch_1951.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1951}"
Compound Reasoning,fold_punch_1951.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1951}"
Extrapolative/Counterfactual Reasoning,fold_punch_1951.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1951}"
Image Description,fold_punch_1952.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1952}"
Basic Relational Reasoning,fold_punch_1952.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1952}"
Comparative Reasoning,fold_punch_1952.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1952}"
Compound Reasoning,fold_punch_1952.png,Which candidate has the wrong total number of holes?,B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1952}"
Extrapolative/Counterfactual Reasoning,fold_punch_1952.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1952}"
Image Description,fold_punch_1953.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1953}"
Basic Relational Reasoning,fold_punch_1953.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1953}"
Comparative Reasoning,fold_punch_1953.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1953}"
Compound Reasoning,fold_punch_1953.png,Which candidate has the correct number of holes but in the wrong positions?,B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1953}"
Extrapolative/Counterfactual Reasoning,fold_punch_1953.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1953}"
Image Description,fold_punch_1954.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1954}"
Basic Relational Reasoning,fold_punch_1954.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1954}"
Comparative Reasoning,fold_punch_1954.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1954}"
Compound Reasoning,fold_punch_1954.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1954}"
Extrapolative/Counterfactual Reasoning,fold_punch_1954.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1954}"
Image Description,fold_punch_1955.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1955}"
Basic Relational Reasoning,fold_punch_1955.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1955}"
Comparative Reasoning,fold_punch_1955.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1955}"
Compound Reasoning,fold_punch_1955.png,Which candidate has the wrong total number of holes?,D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1955}"
Extrapolative/Counterfactual Reasoning,fold_punch_1955.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.5,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1955}"
Image Description,fold_punch_1956.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1956}"
Basic Relational Reasoning,fold_punch_1956.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1956}"
Comparative Reasoning,fold_punch_1956.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1956}"
Compound Reasoning,fold_punch_1956.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1956}"
Extrapolative/Counterfactual Reasoning,fold_punch_1956.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1956}"
Image Description,fold_punch_1957.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1957}"
Basic Relational Reasoning,fold_punch_1957.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1957}"
Comparative Reasoning,fold_punch_1957.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1957}"
Compound Reasoning,fold_punch_1957.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1957}"
Extrapolative/Counterfactual Reasoning,fold_punch_1957.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1957}"
Image Description,fold_punch_1958.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1958}"
Basic Relational Reasoning,fold_punch_1958.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1958}"
Comparative Reasoning,fold_punch_1958.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1958}"
Compound Reasoning,fold_punch_1958.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1958}"
Extrapolative/Counterfactual Reasoning,fold_punch_1958.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1958}"
Image Description,fold_punch_1959.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1959}"
Basic Relational Reasoning,fold_punch_1959.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1959}"
Comparative Reasoning,fold_punch_1959.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1959}"
Compound Reasoning,fold_punch_1959.png,Which candidate has the correct number of holes but in the wrong positions?,A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1959}"
Extrapolative/Counterfactual Reasoning,fold_punch_1959.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1959}"
Image Description,fold_punch_1960.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1960}"
Basic Relational Reasoning,fold_punch_1960.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1960}"
Comparative Reasoning,fold_punch_1960.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1960}"
Compound Reasoning,fold_punch_1960.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1960}"
Extrapolative/Counterfactual Reasoning,fold_punch_1960.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",16,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1960}"
Image Description,fold_punch_1961.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1961}"
Basic Relational Reasoning,fold_punch_1961.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1961}"
Comparative Reasoning,fold_punch_1961.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",A,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1961}"
Compound Reasoning,fold_punch_1961.png,Which candidate has the correct number of holes but in the wrong positions?,B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1961}"
Extrapolative/Counterfactual Reasoning,fold_punch_1961.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""A"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1961}"
Image Description,fold_punch_1962.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1962}"
Basic Relational Reasoning,fold_punch_1962.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1962}"
Comparative Reasoning,fold_punch_1962.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",B,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1962}"
Compound Reasoning,fold_punch_1962.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1962}"
Extrapolative/Counterfactual Reasoning,fold_punch_1962.png,"If the last fold were removed, would the unfolded hole count be 'exactly half' or have a 'different relationship'?",exactly half,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""B"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.68,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1962}"
Image Description,fold_punch_1963.png,How many fold steps are shown before the paper is punched?,2,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1963}"
Basic Relational Reasoning,fold_punch_1963.png,How many holes will appear when the paper is fully unfolded?,4,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1963}"
Comparative Reasoning,fold_punch_1963.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",C,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1963}"
Compound Reasoning,fold_punch_1963.png,Which candidate has the correct number of holes but in the wrong positions?,D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1963}"
Extrapolative/Counterfactual Reasoning,fold_punch_1963.png,"If one additional fold were made and the punch stayed away from the new crease, how many holes would appear after fully unfolding?",8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""C"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.46,""minimum_distractor_displacement"":0.04,""num_folds"":2,""num_holes"":4,""seed"":1963}"
Image Description,fold_punch_1964.png,How many fold steps are shown before the paper is punched?,3,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1964}"
Basic Relational Reasoning,fold_punch_1964.png,How many holes will appear when the paper is fully unfolded?,8,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1964}"
Comparative Reasoning,fold_punch_1964.png,"Which of the four unfolded patterns (A, B, C, D) correctly shows where the holes will appear? Answer with the letter.",D,"{""coordinate_frame"":""normalized_original_sheet_xy"",""correct_answer_choice"":""D"",""dataset_version"":""fold-punch-2.0.0"",""difficulty_score"":0.64,""minimum_distractor_displacement"":0.04,""num_folds"":3,""num_holes"":8,""seed"":1964}"
